epoch,raw_norm_A_minus_B_mean,raw_norm_A_minus_B_median,raw_norm_A_minus_B_std,raw_norm_A_minus_B_count,raw_norm_C_minus_D_mean,raw_norm_C_minus_D_median,raw_norm_C_minus_D_std,raw_norm_C_minus_D_count,raw_norm_interaction_mean,raw_norm_interaction_median,raw_norm_interaction_std,raw_norm_interaction_count,adaface_quality_A_minus_B_mean,adaface_quality_A_minus_B_median,adaface_quality_A_minus_B_std,adaface_quality_A_minus_B_count,adaface_quality_C_minus_D_mean,adaface_quality_C_minus_D_median,adaface_quality_C_minus_D_std,adaface_quality_C_minus_D_count,adaface_quality_interaction_mean,adaface_quality_interaction_median,adaface_quality_interaction_std,adaface_quality_interaction_count,p_assigned_A_minus_B_mean,p_assigned_A_minus_B_median,p_assigned_A_minus_B_std,p_assigned_A_minus_B_count,p_assigned_C_minus_D_mean,p_assigned_C_minus_D_median,p_assigned_C_minus_D_std,p_assigned_C_minus_D_count,p_assigned_interaction_mean,p_assigned_interaction_median,p_assigned_interaction_std,p_assigned_interaction_count,difficulty_A_minus_B_mean,difficulty_A_minus_B_median,difficulty_A_minus_B_std,difficulty_A_minus_B_count,difficulty_C_minus_D_mean,difficulty_C_minus_D_median,difficulty_C_minus_D_std,difficulty_C_minus_D_count,difficulty_interaction_mean,difficulty_interaction_median,difficulty_interaction_std,difficulty_interaction_count,per_sample_loss_A_minus_B_mean,per_sample_loss_A_minus_B_median,per_sample_loss_A_minus_B_std,per_sample_loss_A_minus_B_count,per_sample_loss_C_minus_D_mean,per_sample_loss_C_minus_D_median,per_sample_loss_C_minus_D_std,per_sample_loss_C_minus_D_count,per_sample_loss_interaction_mean,per_sample_loss_interaction_median,per_sample_loss_interaction_std,per_sample_loss_interaction_count,head_gradient_norm_A_minus_B_mean,head_gradient_norm_A_minus_B_median,head_gradient_norm_A_minus_B_std,head_gradient_norm_A_minus_B_count,head_gradient_norm_C_minus_D_mean,head_gradient_norm_C_minus_D_median,head_gradient_norm_C_minus_D_std,head_gradient_norm_C_minus_D_count,head_gradient_norm_interaction_mean,head_gradient_norm_interaction_median,head_gradient_norm_interaction_std,head_gradient_norm_interaction_count
22,0.01859406206981239,0.03767204284668324,1.6329959537424026,2075,0.03895111727427289,0.12235069274902344,1.6842860161761153,2075,0.020357055204460496,-0.0030040740966796875,2.09534712340713,2075,0.10548338508689271,0.10566377267241481,0.24207209825580786,2075,0.10488769954704422,0.1064853314310312,0.23961100705975702,2075,-0.0005956855398484953,-0.004077106714248713,0.3116136700728729,2075,0.5817574101309437,0.7378026694059372,0.40673208527012095,2075,0.3449608514965857,0.20755314826965332,0.3881625415929154,2075,-0.23679655863435806,-0.19226868374425976,0.5504548672226066,2075,-0.5817574101309437,-0.7378026694059373,0.4067320852701209,2075,-0.3449608514965857,-0.20755314826965332,0.3881625415929154,2075,0.23679655863435806,0.19226868374425976,0.5504548672226066,2075,-3.819327842121633,-2.0041086677119897,4.640735709149649,2075,-6.640420146952435,-5.89335823059082,5.5734578794875125,2075,-2.8210923048308016,-2.1500525362789613,5.994405882160522,2075,-15.567254471014559,-18.30399375781417,11.384095049132506,2075,-10.126388770910772,-7.78103065490723,10.566652173854365,2075,5.440865700103786,4.697408244013786,15.014416541823413,2075
23,0.018084827101374327,0.029134750366210938,1.6173689980247157,2075,0.039819219658173775,0.09472084045410156,1.658691413993238,2075,0.02173439255679944,-0.02177810668946023,2.0544119797131986,2075,0.10516634481571578,0.10568080842494959,0.24179599180599945,2075,0.10788753216192744,0.10891143232584,0.23767879670452008,2075,0.002721187346211652,0.0011463165283203125,0.3096170744224363,2075,0.5650074817965176,0.7003740221261978,0.4082834432933155,2075,0.3890619916232824,0.30035728216171276,0.3924679567713149,2075,-0.17594549017323521,-0.13053948059678067,0.5565280671655295,2075,-0.5650074817965176,-0.7003740221261978,0.40828344329331545,2075,-0.3890619916232824,-0.3003572821617127,0.3924679567713149,2075,0.17594549017323521,0.13053948059678067,0.5565280671655294,2075,-3.263577887941743,-1.6180611522868276,4.101702727414503,2075,-6.445001916188336,-5.687696989625692,5.4837308859316,2075,-3.1814240282465938,-2.3597307262825775,5.699645506318407,2075,-14.991589061080974,-17.895159274339676,11.237469721690081,2075,-11.2602883046489,-9.265845715999603,10.566689651938594,2075,3.7313007564320744,3.042078722268336,14.936052551554388,2075
24,0.01367561891854529,0.029817581176757812,1.6199779533745584,2075,0.036913433764354235,0.11553192138671875,1.6301247569553412,2075,0.023237814845808946,0.009336471557617188,2.0239384957088,2075,0.10515400505236192,0.10353091359138489,0.24370756507519414,2075,0.11018313773512015,0.113409043289721,0.23705813434996728,2075,0.005029132682758216,-0.0009902007877827246,0.30690297282368284,2075,0.5251391011041351,0.5979323089122774,0.41196907756378726,2075,0.4320359721500591,0.37865668535232544,0.39596349673730996,2075,-0.09310312895407596,-0.05616282613547828,0.5458830871300911,2075,-0.5251391011041351,-0.5979323089122772,0.41196907756378726,2075,-0.4320359721500592,-0.37865668535232544,0.39596349673730996,2075,0.09310312895407595,0.056162826135478044,0.5458830871300911,2075,-2.7890435606752386,-1.137622615788132,3.7474453254632074,2075,-6.251427948897004,-5.203344655223191,5.552270012198115,2075,-3.462384388221766,-2.4365312074878602,5.535537782274972,2075,-13.753728287301959,-15.090988293290138,11.174769833604579,2075,-12.313035628263915,-11.479114532470703,10.590204581674325,2075,1.4406926590380449,1.1133372150361538,14.392333055151415,2075
25,0.010944748384406821,0.009759902954101562,1.6343543351987169,2075,0.03849453156252942,0.09370613098144887,1.6328023954153694,2075,0.02754978317812259,0.0268096923828125,2.0600728005167603,2075,0.10294168208304622,0.1061558574438095,0.24804935376218334,2075,0.11190775207146111,0.11613416066393259,0.23807240348939668,2075,0.008966069988414899,0.009471800178289497,0.31426358766404433,2075,0.49728105634699665,0.5255828499794006,0.4057907426614422,2075,0.448744304285272,0.4414636194705963,0.3948843832261503,2075,-0.04853675206172462,-0.022381168495459416,0.5416916338623786,2075,-0.49728105634699665,-0.5255828499794006,0.4057907426614422,2075,-0.448744304285272,-0.4414636194705963,0.3948843832261503,2075,0.048536752061724614,0.02238116849545954,0.5416916338623787,2075,-2.444494798364402,-0.8890115506947042,3.4428699963108187,2075,-6.015348285712175,-5.009562917985022,5.424836624004104,2075,-3.5708534873477733,-2.4993769116699696,5.481754705054546,2075,-12.929980328232302,-12.853161070961505,10.891123868294953,2075,-12.701484520972548,-12.671536786016079,10.62599896457486,2075,0.22849580725975382,0.09171829442493609,14.429404782495702,2075
26,0.012238278216626243,0.05432701110839844,1.615840893427222,2075,0.03967437927981461,0.08318519592285156,1.6146412801671768,2075,0.02743610106318837,0.07279777526855469,2.0501647343415375,2075,0.10240886560448285,0.10636454820632937,0.24665789653116918,2075,0.11288947060516284,0.11495742201805109,0.23491114764424298,2075,0.01048060500067999,0.011464681010693284,0.3119165949873603,2075,0.48094327369892775,0.4884098172187805,0.39984061182579056,2075,0.4842926746911632,0.5252223419956863,0.38733400975381627,2075,0.0033494009922355092,-0.004264132643584051,0.521225254294815,2075,-0.48094327369892775,-0.4884098172187805,0.39984061182579056,2075,-0.4842926746911632,-0.5252223419956863,0.38733400975381627,2075,-0.003349400992235515,0.004264132643584162,0.5212252542948149,2075,-2.140758546548709,-0.7210390070686118,3.134212842672253,2075,-5.7765451036840085,-4.783236861228943,5.4290984371668305,2075,-3.6357865571353,-2.4186691294889897,5.443766236682596,2075,-12.508892601889206,-11.923815727233887,10.81689901490398,2075,-13.495597008764674,-14.165586471557615,10.385112095794002,2075,-0.9867044068754677,-0.5067746895365417,13.787738558053267,2075
27,0.00838249849985884,-0.014064788818359375,1.5967794938740763,2075,0.03379489117358106,0.09212875366210582,1.6018727098749852,2075,0.025412392673722212,0.0011749267578053946,2.034116551616398,2075,0.09996707993684457,0.0955198202282191,0.24487503164687288,2075,0.11219051463434793,0.11324816942214966,0.2360963767075918,2075,0.012223434697503349,0.010082274675369318,0.3125268396345595,2075,0.4365087101372425,0.348408341407776,0.39486450446577903,2075,0.488064885203702,0.5328493991401048,0.38305373408942,2075,0.05155617506645949,0.028233230113983043,0.4986785573914035,2075,-0.4365087101372425,-0.3484083414077759,0.3948645044657791,2075,-0.488064885203702,-0.5328493991401047,0.38305373408942,2075,-0.0515561750664595,-0.0282332301139831,0.49867855739140354,2075,-1.8090981710901202,-0.4711066433228553,2.842244928527165,2075,-5.467440038723721,-4.334776557981968,5.257778622048711,2075,-3.6583418676336006,-2.4637718070007395,5.199119069339679,2075,-11.271030254271382,-8.656779509154148,10.586647618779116,2075,-13.44543904795158,-13.905672073364258,10.20069930329177,2075,-2.1744087936801986,-1.5285615473985672,13.189232524441465,2075
28,0.006226462398666952,0.00684547424316051,1.6038248345167718,2075,0.033307948284838594,0.037189483642578125,1.5844373783941699,2075,0.02708148588617164,0.06670570373535156,2.0674421664577376,2075,0.09907456895816459,0.09688073396682739,0.24666153730494358,2075,0.11542776292319346,0.1170695424079895,0.23703144435683157,2075,0.01635319396502886,0.01825687382370228,0.3191157511946318,2075,0.4177157347736268,0.3180524706840515,0.38489154128892006,2075,0.5132943235792286,0.5882415175437927,0.3865140529328737,2075,0.09557858880560176,0.06438187478488522,0.5012325882090963,2075,-0.4177157347736268,-0.31805247068405146,0.3848915412889201,2075,-0.5132943235792286,-0.5882415175437927,0.3865140529328738,2075,-0.09557858880560176,-0.06438187478488544,0.5012325882090962,2075,-1.6059746255535694,-0.41150866176758427,2.648529515388078,2075,-5.135379223208946,-3.878897907139617,5.097188032016777,2075,-3.5294045976553767,-2.2598333049099897,5.05328218433802,2075,-10.762604477507082,-7.967123210430145,10.262558337051718,2075,-14.046580622697133,-15.591169718652962,10.227406609473828,2075,-3.2839761451900524,-2.8218637242680416,13.094458040646625,2075
29,0.008578389638877726,0.032581329345703125,1.5467529388932204,2075,0.03204589981630629,0.06621742248534801,1.5704240513097845,2075,0.02346751017742856,-9.5367431640625e-05,2.012322755516508,2075,0.10195266458965382,0.10277795791625971,0.23892416437776545,2075,0.11620317393347393,0.1142805702984333,0.23578648664080953,2075,0.01425050934382009,0.006097763776779175,0.31213637757352986,2075,0.37963544312459524,0.2498135566711427,0.3796807068035152,2075,0.525760783496612,0.6045507490634918,0.3857898287590074,2075,0.14612534037201674,0.10624541879769822,0.49720051165326085,2075,-0.3796354431245953,-0.2498135566711426,0.3796807068035152,2075,-0.525760783496612,-0.6045507490634918,0.38578982875900747,2075,-0.14612534037201672,-0.10624541879769828,0.49720051165326085,2075,-1.3578787887653867,-0.29628034308552736,2.338920756781109,2075,-4.789075521510433,-3.5071931025013328,4.9048412847591445,2075,-3.4311967327450463,-2.1732269739732146,4.864597351402553,2075,-9.69077049588139,-6.066197907552123,10.019525097256215,2075,-14.308981243847107,-15.788359642028809,10.320412434696607,2075,-4.618210747965717,-3.9867256879806554,13.153061731530197,2075
30,0.008454763113734156,-0.027194976806640625,1.5950986134933882,2075,0.03302895741290369,0.0727386474609375,1.5841641678043505,2075,0.024574194299169537,0.08846473693847301,2.033880430978694,2075,0.09918894301670048,0.0952584613114596,0.2458045618944039,2075,0.1148376274793528,0.1172774508595465,0.23677053384201013,2075,0.015648684462652322,0.020351544022560092,0.31499198044172555,2075,0.3498692294566162,0.21301758289337147,0.36547626533315414,2075,0.5341844562491441,0.6289231777191162,0.3838869600833708,2075,0.18431522679252793,0.14911715193011343,0.4753403120876449,2075,-0.3498692294566162,-0.21301758289337158,0.3654762653331542,2075,-0.5341844562491442,-0.6289231777191162,0.38388696008337075,2075,-0.18431522679252793,-0.14911715193011338,0.475340312087645,2075,-1.1414232185921804,-0.24302306026220333,2.094583271325626,2075,-4.3949259287513565,-2.9361543655395517,4.719925628593309,2075,-3.2535027101591756,-1.9476232528686523,4.665460701939525,2075,-8.92802884659431,-5.285380365327001,9.644486863202856,2075,-14.378079383702715,-16.154996871948242,10.34339871933481,2075,-5.450050537108405,-4.72535943984985,12.725609456169963,2075
31,0.005159175367240473,0.020000457763671875,1.5541126205038498,2075,0.032459031070571354,0.07824516296386719,1.576690699585152,2075,0.02729985570333088,0.07850646972655895,2.0089233369563644,2075,0.098214598137602,0.10154005140066141,0.23923119323817313,2075,0.11741775755814159,0.11837299168109888,0.23632894835953222,2075,0.019203159420539594,0.025051325559616033,0.3105625283570055,2075,0.3019615212794663,0.14480710029602062,0.34950916406200755,2075,0.5096389648642178,0.5793099999427795,0.387297061120917,2075,0.2076774435847515,0.18274103105068218,0.46840551640951383,2075,-0.3019615212794663,-0.1448071002960205,0.34950916406200755,2075,-0.5096389648642178,-0.5793099999427795,0.387297061120917,2075,-0.2076774435847515,-0.18274103105068207,0.4684055164095138,2075,-0.8926413779713605,-0.159311093389988,1.7421007400909525,2075,-3.7590778803814193,-2.235706567764283,4.442934413839814,2075,-2.8664365024100587,-1.3195061047154013,4.410675462827056,2075,-7.661549757911716,-3.4639217853546143,9.133636339376574,2075,-13.724996244151283,-15.005849719047546,10.366612785629373,2075,-6.063446486239567,-5.1645824909210205,12.389380556379148,2075
32,0.006861961548586899,-0.007795333862301135,1.573761720057121,2075,0.032090625073536334,0.08336639404296875,1.5970901021691088,2075,0.025228663524949433,0.03755378723144176,2.0049089922644074,2075,0.0984646763259052,0.09275813400745389,0.24140226253838226,2075,0.11576565549666124,0.11711026728153232,0.23934339537914404,2075,0.017300979170756025,0.019280377775430735,0.309799661071649,2075,0.3090148792895904,0.13491010665893555,0.35004124211780036,2075,0.5079210190702549,0.5701912082731725,0.3881940695387254,2075,0.19890613978066446,0.1436293721199038,0.4633002493944626,2075,-0.3090148792895904,-0.1349101066589356,0.35004124211780036,2075,-0.5079210190702549,-0.5701912082731724,0.38819406953872543,2075,-0.1989061397806645,-0.1436293721199035,0.4633002493944627,2075,-0.9154435422545223,-0.14682532547158197,1.7565002700154362,2075,-3.667013771307375,-2.172090455889702,4.286323001838577,2075,-2.7515702290528528,-1.2701151619003213,4.210235037895825,2075,-7.828403924236878,-3.3550658391322945,9.085610129035256,2075,-13.525534674849133,-14.553891152143478,10.364984637778415,2075,-5.697130750612256,-4.5528742074966395,12.191592482645076,2075
33,0.006653322426669529,0.026073455810550428,1.5579421271283354,2075,0.026842089733445377,0.07387542724609375,1.6062861887126696,2075,0.020188767306775848,0.03525352478027344,2.012554103060393,2075,0.10099565786882675,0.1048441603779793,0.24120127972214625,2075,0.11353163476695352,0.11819079518318171,0.24266616615481937,2075,0.012535976898126761,0.005303323268890187,0.31204571117034585,2075,0.29930512340695603,0.1397385001182555,0.34383113213205246,2075,0.5107878499818576,0.5753573477268219,0.38092349221049215,2075,0.21148272657490155,0.15707039833068875,0.4575524475527525,2075,-0.29930512340695603,-0.1397385001182556,0.34383113213205246,2075,-0.5107878499818576,-0.5753573477268219,0.38092349221049215,2075,-0.21148272657490155,-0.15707039833068848,0.4575524475527525,2075,-0.867528082699929,-0.1523758181137964,1.6874512241846813,2075,-3.602298469095725,-2.055082991719246,4.338530924023888,2075,-2.7347703863957964,-1.2632270060712472,4.274141099317573,2075,-7.554048903716141,-3.3529174961149697,8.909383204522594,2075,-13.655877505945973,-14.730868339538572,10.176410518566039,2075,-6.1018286022298325,-4.754827256198041,12.02952332127568,2075
34,0.006857013472591517,0.034296035766605115,1.609592833884983,2075,0.02853500550051769,0.0678558349609375,1.5739836772015117,2075,0.021677992027926172,0.05029296875,2.031888421312538,2075,0.10022832613113317,0.102548848837614,0.2495323626885872,2075,0.11495990146823068,0.1192700527608393,0.23738372474966407,2075,0.014731575337097515,0.015013644238934015,0.31607826608337986,2075,0.29321581967325105,0.14029186964035045,0.34355757102936263,2075,0.5090381607945444,0.5689438879489899,0.38440849817123457,2075,0.21582234112129345,0.18913564831018448,0.4675577130046078,2075,-0.29321581967325105,-0.1402918696403504,0.3435575710293626,2075,-0.5090381607945444,-0.56894388794899,0.38440849817123457,2075,-0.21582234112129345,-0.1891356483101846,0.4675577130046078,2075,-0.8872344002885804,-0.153623067541048,1.7526699034164246,2075,-3.5132646263880973,-1.8509736061096196,4.255830715372086,2075,-2.626030226099517,-1.1758366052818021,4.200121554962409,2075,-7.433657613287383,-3.3744888603687277,8.977208151031542,2075,-13.5251298067836,-14.476441144943237,10.276794900937942,2075,-6.091472193496218,-5.560836049029604,12.39264239656623,2075
35,0.005885809013642588,-0.008085250854492188,1.5596653404931566,2075,0.029814633748617477,0.12780761718749645,1.5954512330361426,2075,0.023928824734974888,0.06541061401367188,1.9950474319723475,2075,0.10022978030465661,0.09819620847702021,0.24252325576220768,2075,0.11573097722664216,0.12070791423320779,0.24094027916711833,2075,0.015501196921985566,0.01420472562313066,0.3115934581212727,2075,0.3077876689031535,0.14795100688934337,0.34875841001967056,2075,0.5047177633381762,0.5550676714628935,0.38615490800330443,2075,0.19693009443502268,0.16628241539001465,0.4670063994365558,2075,-0.3077876689031535,-0.14795100688934318,0.3487584100196705,2075,-0.5047177633381762,-0.5550676714628936,0.38615490800330454,2075,-0.19693009443502268,-0.1662824153900147,0.4670063994365558,2075,-0.8898894824312725,-0.16422226652503008,1.7016223550115661,2075,-3.5670965899206895,-2.158442388739786,4.216952670719411,2075,-2.677207107489417,-1.37067227717489,4.1610521479419305,2075,-7.771680304608038,-3.581836126744747,9.04337308511359,2075,-13.422269306117066,-14.585762977600098,10.268995648404578,2075,-5.650589001509027,-4.770211501047015,12.359579537945516,2075
36,0.007843257490410958,0.024059295654296875,1.5689737003174407,2075,0.032367746284209076,0.06666946411132457,1.5934370806148697,2075,0.024524488793798118,0.017963409423828125,2.0016946389312094,2075,0.1012758322241113,0.10702642798423767,0.24222799210785695,2075,0.11759403237826223,0.12078240513801569,0.23914617308500744,2075,0.016318200154150926,0.016607133671641232,0.31138928122894843,2075,0.2920025745701591,0.12962311506271362,0.34749448427751883,2075,0.4980561247457791,0.5509691312909126,0.383231043287937,2075,0.20605355017562,0.15597221228290448,0.45507221137922554,2075,-0.2920025745701591,-0.1296231150627136,0.34749448427751883,2075,-0.4980561247457791,-0.5509691312909126,0.383231043287937,2075,-0.20605355017562002,-0.15597221228290437,0.4550722113792256,2075,-0.8423264086018676,-0.1424163433839567,1.6480431472161259,2075,-3.3812190761186227,-1.8727860040962694,4.135778641088982,2075,-2.5388926675167554,-1.1204413509403826,4.054170904388185,2075,-7.339890631728192,-3.097539715934545,8.9742443765928,2075,-13.223080933699539,-13.8930811882019,10.312863498241168,2075,-5.883190301971347,-4.738106161355972,12.068919273262516,2075
37,0.005368807689253118,0.010025024414066053,1.5777602741847665,2075,0.030794670840343784,0.05817222595215199,1.5944428761951537,2075,0.025425863151090664,0.04088973999023793,2.018723642326753,2075,0.10013558892145366,0.09841191768646249,0.2440319502529592,2075,0.1162435226077326,0.1201860308647156,0.2406014125706952,2075,0.01610793368627895,0.019116573967039613,0.31245432131632606,2075,0.301914015222185,0.15304672718048096,0.343139219997822,2075,0.5052922481954247,0.5444215536117555,0.3774773340838307,2075,0.20337823297323976,0.1564777409657837,0.45890788166463126,2075,-0.301914015222185,-0.15304672718048098,0.343139219997822,2075,-0.5052922481954247,-0.5444215536117554,0.3774773340838308,2075,-0.20337823297323976,-0.1564777409657837,0.4589078816646313,2075,-0.8364445779980868,-0.16853225172963,1.5872873920644917,2075,-3.513947054280904,-2.098889648914337,4.205989992451597,2075,-2.6775024762828172,-1.247408387636824,4.118860062317719,2075,-7.620378165257246,-3.5833603851497173,8.919502249003399,2075,-13.403590359064673,-14.002143859863278,10.147007372238615,2075,-5.783212193807428,-4.543217837810515,12.126127713457842,2075
38,0.00555973650461232,0.04171562194824219,1.597203316613003,2075,0.026524702324924595,0.05727767944336293,1.552415320977369,2075,0.02096496582031228,0.027038574218746447,2.010155379918826,2075,0.1009183957880708,0.10481113195419306,0.24922957553846536,2075,0.11504656299664667,0.11120045185089111,0.2347817016413923,2075,0.01412816720857588,0.01334261149168016,0.3129019977292962,2075,0.2909603620894644,0.12597012519836426,0.3471116272497344,2075,0.48808537073703645,0.5238303542137148,0.389183163580579,2075,0.19712500864757204,0.14804922155963132,0.47142663062114865,2075,-0.2909603620894644,-0.1259701251983642,0.3471116272497343,2075,-0.48808537073703645,-0.5238303542137147,0.3891831635805789,2075,-0.19712500864757204,-0.1480492215596314,0.4714266306211487,2075,-0.8419921939621692,-0.1372263619559817,1.640396419172057,2075,-3.3929667589831753,-1.8638575971126556,4.14986363969058,2075,-2.5509745650210065,-1.104120512958616,4.106539844060752,2075,-7.312290428716983,-2.937871892005205,8.967883651478266,2075,-13.00085415441491,-13.627583295106888,10.368846523693962,2075,-5.688563725697928,-4.610203247517347,12.405889087869733,2075
39,0.004626142203089691,0.0037651062011683223,1.6038994674577196,2075,0.030352382889713144,0.091217041015625,1.5924033258548123,2075,0.025726240686623453,0.044631958007805395,2.031465397103347,2075,0.09990966383455088,0.10038535296916967,0.24858489199075656,2075,0.11615389824960698,0.1239580661058426,0.23861076191872096,2075,0.0162442344150561,0.017969205975532532,0.314014466034798,2075,0.2925804921806771,0.14041072130203258,0.3375219078315897,2075,0.499529557961172,0.5713840618900576,0.38572945439664036,2075,0.20694906578049496,0.18466827273368835,0.4632277700795744,2075,-0.2925804921806771,-0.1404107213020324,0.3375219078315897,2075,-0.4995295579611721,-0.5713840618900579,0.3857294543966404,2075,-0.20694906578049496,-0.18466827273368847,0.4632277700795743,2075,-0.839260724326644,-0.15418723240327373,1.674524842632897,2075,-3.399939176276624,-1.793807148933411,4.163858510155028,2075,-2.56067845194998,-1.12469698372297,4.104233317388271,2075,-7.393654891068334,-3.350263894768432,8.811984006849968,2075,-13.281593088962346,-14.393864393234253,10.346767838338389,2075,-5.887938197894011,-5.453347980976105,12.290249337384841,2075
40,0.004246159748858762,0.04243659973144531,1.6225608885231229,2075,0.028814037736639868,0.11723709106445312,1.575205773834879,2075,0.02456787798778111,0.028881072998043322,2.071118090133919,2075,0.09804487436443865,0.10194997489452362,0.2507327174375399,2075,0.11795932217853855,0.12317144870758062,0.238204925514045,2075,0.019914447814099914,0.01558236777782429,0.3207852868808727,2075,0.2839328632259904,0.1271805763244629,0.34121292013760957,2075,0.49151133712414324,0.5333680808544159,0.38480644925574364,2075,0.20757847389815287,0.15979162510484468,0.4628019719699136,2075,-0.2839328632259904,-0.1271805763244629,0.34121292013760957,2075,-0.49151133712414324,-0.5333680808544159,0.3848064492557437,2075,-0.2075784738981529,-0.1597916251048448,0.4628019719699136,2075,-0.8029321536862424,-0.13845722686528458,1.6123731135579946,2075,-3.306000100240794,-1.7296800613403316,4.103781052103741,2075,-2.503067946554552,-1.0367197145533282,4.061325298508941,2075,-7.106995956954456,-3.0357882659882307,8.72786570704092,2075,-13.030025844061818,-13.852914810180662,10.272440187403861,2075,-5.9230298871073614,-4.616433188319206,12.183192667016659,2075
