image_id,source_record_id,true_identity,image_path,low_quality_path,assigned_identity,quality_condition,noise_level,is_noisy
T024830,372848,7069,data/corrupted/100k_blur_15x15_s5/train/T024830.png,data/corrupted/100k_blur_15x15_s5/train/T024830.png,9524,LOW,5%,1
T024850,381404,7299,data/corrupted/100k_blur_15x15_s5/train/T024850.png,data/corrupted/100k_blur_15x15_s5/train/T024850.png,4048,LOW,5%,1
T024853,381295,7299,data/corrupted/100k_blur_15x15_s5/train/T024853.png,data/corrupted/100k_blur_15x15_s5/train/T024853.png,3954,LOW,5%,1
T024900,9861,56,data/corrupted/100k_blur_15x15_s5/train/T024900.png,data/corrupted/100k_blur_15x15_s5/train/T024900.png,2806,LOW,5%,1
T024943,9949,56,data/corrupted/100k_blur_15x15_s5/train/T024943.png,data/corrupted/100k_blur_15x15_s5/train/T024943.png,6631,LOW,5%,1
T024948,9925,56,data/corrupted/100k_blur_15x15_s5/train/T024948.png,data/corrupted/100k_blur_15x15_s5/train/T024948.png,120,LOW,5%,1
T024949,9980,56,data/corrupted/100k_blur_15x15_s5/train/T024949.png,data/corrupted/100k_blur_15x15_s5/train/T024949.png,10343,LOW,5%,1
T024961,217168,3630,data/corrupted/100k_blur_15x15_s5/train/T024961.png,data/corrupted/100k_blur_15x15_s5/train/T024961.png,8732,LOW,5%,1
T025076,401243,7849,data/corrupted/100k_blur_15x15_s5/train/T025076.png,data/corrupted/100k_blur_15x15_s5/train/T025076.png,2347,LOW,5%,1
T025079,401176,7849,data/corrupted/100k_blur_15x15_s5/train/T025079.png,data/corrupted/100k_blur_15x15_s5/train/T025079.png,868,LOW,5%,1
T025154,460184,9544,data/corrupted/100k_blur_15x15_s5/train/T025154.png,data/corrupted/100k_blur_15x15_s5/train/T025154.png,10325,LOW,5%,1
T025201,12253,79,data/corrupted/100k_blur_15x15_s5/train/T025201.png,data/corrupted/100k_blur_15x15_s5/train/T025201.png,7976,LOW,5%,1
T025211,12387,79,data/corrupted/100k_blur_15x15_s5/train/T025211.png,data/corrupted/100k_blur_15x15_s5/train/T025211.png,6622,LOW,5%,1
T025241,12383,79,data/corrupted/100k_blur_15x15_s5/train/T025241.png,data/corrupted/100k_blur_15x15_s5/train/T025241.png,291,LOW,5%,1
T025275,247633,4281,data/corrupted/100k_blur_15x15_s5/train/T025275.png,data/corrupted/100k_blur_15x15_s5/train/T025275.png,3775,LOW,5%,1
T025283,247537,4281,data/corrupted/100k_blur_15x15_s5/train/T025283.png,data/corrupted/100k_blur_15x15_s5/train/T025283.png,5172,LOW,5%,1
T025288,247574,4281,data/corrupted/100k_blur_15x15_s5/train/T025288.png,data/corrupted/100k_blur_15x15_s5/train/T025288.png,3090,LOW,5%,1
T025306,274838,4874,data/corrupted/100k_blur_15x15_s5/train/T025306.png,data/corrupted/100k_blur_15x15_s5/train/T025306.png,61,LOW,5%,1
T025312,274892,4874,data/corrupted/100k_blur_15x15_s5/train/T025312.png,data/corrupted/100k_blur_15x15_s5/train/T025312.png,1668,LOW,5%,1
T025315,274829,4874,data/corrupted/100k_blur_15x15_s5/train/T025315.png,data/corrupted/100k_blur_15x15_s5/train/T025315.png,587,LOW,5%,1
T025325,274886,4874,data/corrupted/100k_blur_15x15_s5/train/T025325.png,data/corrupted/100k_blur_15x15_s5/train/T025325.png,1764,LOW,5%,1
T025334,274804,4874,data/corrupted/100k_blur_15x15_s5/train/T025334.png,data/corrupted/100k_blur_15x15_s5/train/T025334.png,370,LOW,5%,1
T025335,274809,4874,data/corrupted/100k_blur_15x15_s5/train/T025335.png,data/corrupted/100k_blur_15x15_s5/train/T025335.png,5706,LOW,5%,1
T025340,274889,4874,data/corrupted/100k_blur_15x15_s5/train/T025340.png,data/corrupted/100k_blur_15x15_s5/train/T025340.png,8767,LOW,5%,1
T025356,289227,5191,data/corrupted/100k_blur_15x15_s5/train/T025356.png,data/corrupted/100k_blur_15x15_s5/train/T025356.png,7888,LOW,5%,1
T025379,289236,5191,data/corrupted/100k_blur_15x15_s5/train/T025379.png,data/corrupted/100k_blur_15x15_s5/train/T025379.png,2010,LOW,5%,1
T025386,289252,5191,data/corrupted/100k_blur_15x15_s5/train/T025386.png,data/corrupted/100k_blur_15x15_s5/train/T025386.png,595,LOW,5%,1
T025414,343026,6357,data/corrupted/100k_blur_15x15_s5/train/T025414.png,data/corrupted/100k_blur_15x15_s5/train/T025414.png,9082,LOW,5%,1
T025429,343094,6357,data/corrupted/100k_blur_15x15_s5/train/T025429.png,data/corrupted/100k_blur_15x15_s5/train/T025429.png,2493,LOW,5%,1
T025438,343112,6357,data/corrupted/100k_blur_15x15_s5/train/T025438.png,data/corrupted/100k_blur_15x15_s5/train/T025438.png,6097,LOW,5%,1
T025442,343007,6357,data/corrupted/100k_blur_15x15_s5/train/T025442.png,data/corrupted/100k_blur_15x15_s5/train/T025442.png,444,LOW,5%,1
T025447,343079,6357,data/corrupted/100k_blur_15x15_s5/train/T025447.png,data/corrupted/100k_blur_15x15_s5/train/T025447.png,206,LOW,5%,1
T025451,450700,9241,data/corrupted/100k_blur_15x15_s5/train/T025451.png,data/corrupted/100k_blur_15x15_s5/train/T025451.png,7665,LOW,5%,1
T025487,450705,9241,data/corrupted/100k_blur_15x15_s5/train/T025487.png,data/corrupted/100k_blur_15x15_s5/train/T025487.png,1163,LOW,5%,1
T025517,50244,521,data/corrupted/100k_blur_15x15_s5/train/T025517.png,data/corrupted/100k_blur_15x15_s5/train/T025517.png,1966,LOW,5%,1
T025550,84171,1017,data/corrupted/100k_blur_15x15_s5/train/T025550.png,data/corrupted/100k_blur_15x15_s5/train/T025550.png,6412,LOW,5%,1
T025568,84256,1017,data/corrupted/100k_blur_15x15_s5/train/T025568.png,data/corrupted/100k_blur_15x15_s5/train/T025568.png,3491,LOW,5%,1
T025581,84158,1017,data/corrupted/100k_blur_15x15_s5/train/T025581.png,data/corrupted/100k_blur_15x15_s5/train/T025581.png,536,LOW,5%,1
T025689,215522,3597,data/corrupted/100k_blur_15x15_s5/train/T025689.png,data/corrupted/100k_blur_15x15_s5/train/T025689.png,2072,LOW,5%,1
T025727,243117,4187,data/corrupted/100k_blur_15x15_s5/train/T025727.png,data/corrupted/100k_blur_15x15_s5/train/T025727.png,4027,LOW,5%,1
T025732,243177,4187,data/corrupted/100k_blur_15x15_s5/train/T025732.png,data/corrupted/100k_blur_15x15_s5/train/T025732.png,5511,LOW,5%,1
T025757,406358,7995,data/corrupted/100k_blur_15x15_s5/train/T025757.png,data/corrupted/100k_blur_15x15_s5/train/T025757.png,4088,LOW,5%,1
T025758,406429,7995,data/corrupted/100k_blur_15x15_s5/train/T025758.png,data/corrupted/100k_blur_15x15_s5/train/T025758.png,73,LOW,5%,1
T025761,406355,7995,data/corrupted/100k_blur_15x15_s5/train/T025761.png,data/corrupted/100k_blur_15x15_s5/train/T025761.png,449,LOW,5%,1
T025775,406435,7995,data/corrupted/100k_blur_15x15_s5/train/T025775.png,data/corrupted/100k_blur_15x15_s5/train/T025775.png,5582,LOW,5%,1
T025795,406410,7995,data/corrupted/100k_blur_15x15_s5/train/T025795.png,data/corrupted/100k_blur_15x15_s5/train/T025795.png,176,LOW,5%,1
T025804,55623,595,data/corrupted/100k_blur_15x15_s5/train/T025804.png,data/corrupted/100k_blur_15x15_s5/train/T025804.png,254,LOW,5%,1
T025843,55630,595,data/corrupted/100k_blur_15x15_s5/train/T025843.png,data/corrupted/100k_blur_15x15_s5/train/T025843.png,638,LOW,5%,1
T025857,139227,2004,data/corrupted/100k_blur_15x15_s5/train/T025857.png,data/corrupted/100k_blur_15x15_s5/train/T025857.png,171,LOW,5%,1
T025864,139157,2004,data/corrupted/100k_blur_15x15_s5/train/T025864.png,data/corrupted/100k_blur_15x15_s5/train/T025864.png,8496,LOW,5%,1
T025887,139191,2004,data/corrupted/100k_blur_15x15_s5/train/T025887.png,data/corrupted/100k_blur_15x15_s5/train/T025887.png,595,LOW,5%,1
T025947,382343,7319,data/corrupted/100k_blur_15x15_s5/train/T025947.png,data/corrupted/100k_blur_15x15_s5/train/T025947.png,4145,LOW,5%,1
T026012,193256,3098,data/corrupted/100k_blur_15x15_s5/train/T026012.png,data/corrupted/100k_blur_15x15_s5/train/T026012.png,844,LOW,5%,1
T026020,193351,3098,data/corrupted/100k_blur_15x15_s5/train/T026020.png,data/corrupted/100k_blur_15x15_s5/train/T026020.png,354,LOW,5%,1
T026029,193308,3098,data/corrupted/100k_blur_15x15_s5/train/T026029.png,data/corrupted/100k_blur_15x15_s5/train/T026029.png,9512,LOW,5%,1
T026042,193340,3098,data/corrupted/100k_blur_15x15_s5/train/T026042.png,data/corrupted/100k_blur_15x15_s5/train/T026042.png,10359,LOW,5%,1
T026047,193355,3098,data/corrupted/100k_blur_15x15_s5/train/T026047.png,data/corrupted/100k_blur_15x15_s5/train/T026047.png,1769,LOW,5%,1
T026059,410972,8108,data/corrupted/100k_blur_15x15_s5/train/T026059.png,data/corrupted/100k_blur_15x15_s5/train/T026059.png,46,LOW,5%,1
T026064,411025,8108,data/corrupted/100k_blur_15x15_s5/train/T026064.png,data/corrupted/100k_blur_15x15_s5/train/T026064.png,10,LOW,5%,1
T026075,410949,8108,data/corrupted/100k_blur_15x15_s5/train/T026075.png,data/corrupted/100k_blur_15x15_s5/train/T026075.png,1150,LOW,5%,1
T026080,411018,8108,data/corrupted/100k_blur_15x15_s5/train/T026080.png,data/corrupted/100k_blur_15x15_s5/train/T026080.png,573,LOW,5%,1
T026104,420016,8380,data/corrupted/100k_blur_15x15_s5/train/T026104.png,data/corrupted/100k_blur_15x15_s5/train/T026104.png,258,LOW,5%,1
T026118,420026,8380,data/corrupted/100k_blur_15x15_s5/train/T026118.png,data/corrupted/100k_blur_15x15_s5/train/T026118.png,8408,LOW,5%,1
T026119,420027,8380,data/corrupted/100k_blur_15x15_s5/train/T026119.png,data/corrupted/100k_blur_15x15_s5/train/T026119.png,1161,LOW,5%,1
T026137,419962,8380,data/corrupted/100k_blur_15x15_s5/train/T026137.png,data/corrupted/100k_blur_15x15_s5/train/T026137.png,4887,LOW,5%,1
T026145,420030,8380,data/corrupted/100k_blur_15x15_s5/train/T026145.png,data/corrupted/100k_blur_15x15_s5/train/T026145.png,9701,LOW,5%,1
T026158,83604,1012,data/corrupted/100k_blur_15x15_s5/train/T026158.png,data/corrupted/100k_blur_15x15_s5/train/T026158.png,5385,LOW,5%,1
T026169,83520,1012,data/corrupted/100k_blur_15x15_s5/train/T026169.png,data/corrupted/100k_blur_15x15_s5/train/T026169.png,152,LOW,5%,1
T026221,176032,2731,data/corrupted/100k_blur_15x15_s5/train/T026221.png,data/corrupted/100k_blur_15x15_s5/train/T026221.png,261,LOW,5%,1
T026282,189547,3016,data/corrupted/100k_blur_15x15_s5/train/T026282.png,data/corrupted/100k_blur_15x15_s5/train/T026282.png,7630,LOW,5%,1
T026283,189456,3016,data/corrupted/100k_blur_15x15_s5/train/T026283.png,data/corrupted/100k_blur_15x15_s5/train/T026283.png,5514,LOW,5%,1
T026366,43583,430,data/corrupted/100k_blur_15x15_s5/train/T026366.png,data/corrupted/100k_blur_15x15_s5/train/T026366.png,4949,LOW,5%,1
T026367,43625,430,data/corrupted/100k_blur_15x15_s5/train/T026367.png,data/corrupted/100k_blur_15x15_s5/train/T026367.png,3725,LOW,5%,1
T026383,43659,430,data/corrupted/100k_blur_15x15_s5/train/T026383.png,data/corrupted/100k_blur_15x15_s5/train/T026383.png,9164,LOW,5%,1
T026399,43572,430,data/corrupted/100k_blur_15x15_s5/train/T026399.png,data/corrupted/100k_blur_15x15_s5/train/T026399.png,4384,LOW,5%,1
T026414,62466,690,data/corrupted/100k_blur_15x15_s5/train/T026414.png,data/corrupted/100k_blur_15x15_s5/train/T026414.png,12,LOW,5%,1
T026418,62511,690,data/corrupted/100k_blur_15x15_s5/train/T026418.png,data/corrupted/100k_blur_15x15_s5/train/T026418.png,5991,LOW,5%,1
T026445,62476,690,data/corrupted/100k_blur_15x15_s5/train/T026445.png,data/corrupted/100k_blur_15x15_s5/train/T026445.png,4497,LOW,5%,1
T026516,95437,1164,data/corrupted/100k_blur_15x15_s5/train/T026516.png,data/corrupted/100k_blur_15x15_s5/train/T026516.png,41,LOW,5%,1
T026519,95426,1164,data/corrupted/100k_blur_15x15_s5/train/T026519.png,data/corrupted/100k_blur_15x15_s5/train/T026519.png,2390,LOW,5%,1
T026529,95500,1164,data/corrupted/100k_blur_15x15_s5/train/T026529.png,data/corrupted/100k_blur_15x15_s5/train/T026529.png,959,LOW,5%,1
T026551,134728,1909,data/corrupted/100k_blur_15x15_s5/train/T026551.png,data/corrupted/100k_blur_15x15_s5/train/T026551.png,278,LOW,5%,1
T026567,134827,1909,data/corrupted/100k_blur_15x15_s5/train/T026567.png,data/corrupted/100k_blur_15x15_s5/train/T026567.png,6996,LOW,5%,1
T026577,134790,1909,data/corrupted/100k_blur_15x15_s5/train/T026577.png,data/corrupted/100k_blur_15x15_s5/train/T026577.png,37,LOW,5%,1
T026587,134794,1909,data/corrupted/100k_blur_15x15_s5/train/T026587.png,data/corrupted/100k_blur_15x15_s5/train/T026587.png,2618,LOW,5%,1
T026592,134759,1909,data/corrupted/100k_blur_15x15_s5/train/T026592.png,data/corrupted/100k_blur_15x15_s5/train/T026592.png,6887,LOW,5%,1
T026594,134810,1909,data/corrupted/100k_blur_15x15_s5/train/T026594.png,data/corrupted/100k_blur_15x15_s5/train/T026594.png,4303,LOW,5%,1
T026628,163360,2485,data/corrupted/100k_blur_15x15_s5/train/T026628.png,data/corrupted/100k_blur_15x15_s5/train/T026628.png,4164,LOW,5%,1
T026632,163357,2485,data/corrupted/100k_blur_15x15_s5/train/T026632.png,data/corrupted/100k_blur_15x15_s5/train/T026632.png,5830,LOW,5%,1
T026674,190441,3025,data/corrupted/100k_blur_15x15_s5/train/T026674.png,data/corrupted/100k_blur_15x15_s5/train/T026674.png,5803,LOW,5%,1
T026692,190459,3025,data/corrupted/100k_blur_15x15_s5/train/T026692.png,data/corrupted/100k_blur_15x15_s5/train/T026692.png,1758,LOW,5%,1
T026740,206621,3400,data/corrupted/100k_blur_15x15_s5/train/T026740.png,data/corrupted/100k_blur_15x15_s5/train/T026740.png,1193,LOW,5%,1
T026751,212989,3524,data/corrupted/100k_blur_15x15_s5/train/T026751.png,data/corrupted/100k_blur_15x15_s5/train/T026751.png,2965,LOW,5%,1
T026753,212966,3524,data/corrupted/100k_blur_15x15_s5/train/T026753.png,data/corrupted/100k_blur_15x15_s5/train/T026753.png,6406,LOW,5%,1
T026768,212933,3524,data/corrupted/100k_blur_15x15_s5/train/T026768.png,data/corrupted/100k_blur_15x15_s5/train/T026768.png,4322,LOW,5%,1
T026780,212968,3524,data/corrupted/100k_blur_15x15_s5/train/T026780.png,data/corrupted/100k_blur_15x15_s5/train/T026780.png,7803,LOW,5%,1
T026813,284185,5078,data/corrupted/100k_blur_15x15_s5/train/T026813.png,data/corrupted/100k_blur_15x15_s5/train/T026813.png,4164,LOW,5%,1
T026890,302003,5470,data/corrupted/100k_blur_15x15_s5/train/T026890.png,data/corrupted/100k_blur_15x15_s5/train/T026890.png,10177,LOW,5%,1
T026904,389849,7525,data/corrupted/100k_blur_15x15_s5/train/T026904.png,data/corrupted/100k_blur_15x15_s5/train/T026904.png,125,LOW,5%,1
T026990,396310,7714,data/corrupted/100k_blur_15x15_s5/train/T026990.png,data/corrupted/100k_blur_15x15_s5/train/T026990.png,7076,LOW,5%,1
T027032,17804,137,data/corrupted/100k_blur_15x15_s5/train/T027032.png,data/corrupted/100k_blur_15x15_s5/train/T027032.png,763,LOW,5%,1
T027061,44366,444,data/corrupted/100k_blur_15x15_s5/train/T027061.png,data/corrupted/100k_blur_15x15_s5/train/T027061.png,2818,LOW,5%,1
T027064,44438,444,data/corrupted/100k_blur_15x15_s5/train/T027064.png,data/corrupted/100k_blur_15x15_s5/train/T027064.png,4265,LOW,5%,1
T027093,44431,444,data/corrupted/100k_blur_15x15_s5/train/T027093.png,data/corrupted/100k_blur_15x15_s5/train/T027093.png,4939,LOW,5%,1
T027100,71179,854,data/corrupted/100k_blur_15x15_s5/train/T027100.png,data/corrupted/100k_blur_15x15_s5/train/T027100.png,6265,LOW,5%,1
T027139,71214,854,data/corrupted/100k_blur_15x15_s5/train/T027139.png,data/corrupted/100k_blur_15x15_s5/train/T027139.png,5162,LOW,5%,1
T027164,82021,995,data/corrupted/100k_blur_15x15_s5/train/T027164.png,data/corrupted/100k_blur_15x15_s5/train/T027164.png,1545,LOW,5%,1
T027196,82018,995,data/corrupted/100k_blur_15x15_s5/train/T027196.png,data/corrupted/100k_blur_15x15_s5/train/T027196.png,1056,LOW,5%,1
T027206,210511,3470,data/corrupted/100k_blur_15x15_s5/train/T027206.png,data/corrupted/100k_blur_15x15_s5/train/T027206.png,4150,LOW,5%,1
T027233,210501,3470,data/corrupted/100k_blur_15x15_s5/train/T027233.png,data/corrupted/100k_blur_15x15_s5/train/T027233.png,237,LOW,5%,1
T027258,272150,4816,data/corrupted/100k_blur_15x15_s5/train/T027258.png,data/corrupted/100k_blur_15x15_s5/train/T027258.png,5488,LOW,5%,1
T027260,272199,4816,data/corrupted/100k_blur_15x15_s5/train/T027260.png,data/corrupted/100k_blur_15x15_s5/train/T027260.png,4384,LOW,5%,1
T027268,272128,4816,data/corrupted/100k_blur_15x15_s5/train/T027268.png,data/corrupted/100k_blur_15x15_s5/train/T027268.png,9258,LOW,5%,1
T027289,272229,4816,data/corrupted/100k_blur_15x15_s5/train/T027289.png,data/corrupted/100k_blur_15x15_s5/train/T027289.png,3813,LOW,5%,1
T027290,272209,4816,data/corrupted/100k_blur_15x15_s5/train/T027290.png,data/corrupted/100k_blur_15x15_s5/train/T027290.png,2731,LOW,5%,1
T027291,272220,4816,data/corrupted/100k_blur_15x15_s5/train/T027291.png,data/corrupted/100k_blur_15x15_s5/train/T027291.png,485,LOW,5%,1
T027325,371999,7042,data/corrupted/100k_blur_15x15_s5/train/T027325.png,data/corrupted/100k_blur_15x15_s5/train/T027325.png,3098,LOW,5%,1
T027345,371934,7042,data/corrupted/100k_blur_15x15_s5/train/T027345.png,data/corrupted/100k_blur_15x15_s5/train/T027345.png,2902,LOW,5%,1
T027347,371915,7042,data/corrupted/100k_blur_15x15_s5/train/T027347.png,data/corrupted/100k_blur_15x15_s5/train/T027347.png,3439,LOW,5%,1
T027359,1648,12,data/corrupted/100k_blur_15x15_s5/train/T027359.png,data/corrupted/100k_blur_15x15_s5/train/T027359.png,9063,LOW,5%,1
T027373,1537,12,data/corrupted/100k_blur_15x15_s5/train/T027373.png,data/corrupted/100k_blur_15x15_s5/train/T027373.png,5846,LOW,5%,1
T027393,1642,12,data/corrupted/100k_blur_15x15_s5/train/T027393.png,data/corrupted/100k_blur_15x15_s5/train/T027393.png,2559,LOW,5%,1
T027406,35614,315,data/corrupted/100k_blur_15x15_s5/train/T027406.png,data/corrupted/100k_blur_15x15_s5/train/T027406.png,854,LOW,5%,1
T027414,35493,315,data/corrupted/100k_blur_15x15_s5/train/T027414.png,data/corrupted/100k_blur_15x15_s5/train/T027414.png,6871,LOW,5%,1
T027428,35548,315,data/corrupted/100k_blur_15x15_s5/train/T027428.png,data/corrupted/100k_blur_15x15_s5/train/T027428.png,578,LOW,5%,1
T027436,35594,315,data/corrupted/100k_blur_15x15_s5/train/T027436.png,data/corrupted/100k_blur_15x15_s5/train/T027436.png,917,LOW,5%,1
T027474,229806,3922,data/corrupted/100k_blur_15x15_s5/train/T027474.png,data/corrupted/100k_blur_15x15_s5/train/T027474.png,1036,LOW,5%,1
T027506,303428,5503,data/corrupted/100k_blur_15x15_s5/train/T027506.png,data/corrupted/100k_blur_15x15_s5/train/T027506.png,2455,LOW,5%,1
T027520,303435,5503,data/corrupted/100k_blur_15x15_s5/train/T027520.png,data/corrupted/100k_blur_15x15_s5/train/T027520.png,4306,LOW,5%,1
T027521,303305,5503,data/corrupted/100k_blur_15x15_s5/train/T027521.png,data/corrupted/100k_blur_15x15_s5/train/T027521.png,56,LOW,5%,1
T027528,303353,5503,data/corrupted/100k_blur_15x15_s5/train/T027528.png,data/corrupted/100k_blur_15x15_s5/train/T027528.png,8022,LOW,5%,1
T027544,303318,5503,data/corrupted/100k_blur_15x15_s5/train/T027544.png,data/corrupted/100k_blur_15x15_s5/train/T027544.png,6745,LOW,5%,1
T027561,311151,5671,data/corrupted/100k_blur_15x15_s5/train/T027561.png,data/corrupted/100k_blur_15x15_s5/train/T027561.png,7299,LOW,5%,1
T027563,311081,5671,data/corrupted/100k_blur_15x15_s5/train/T027563.png,data/corrupted/100k_blur_15x15_s5/train/T027563.png,581,LOW,5%,1
T027577,311137,5671,data/corrupted/100k_blur_15x15_s5/train/T027577.png,data/corrupted/100k_blur_15x15_s5/train/T027577.png,1087,LOW,5%,1
T027601,95347,1163,data/corrupted/100k_blur_15x15_s5/train/T027601.png,data/corrupted/100k_blur_15x15_s5/train/T027601.png,35,LOW,5%,1
T027607,95390,1163,data/corrupted/100k_blur_15x15_s5/train/T027607.png,data/corrupted/100k_blur_15x15_s5/train/T027607.png,130,LOW,5%,1
T027609,95345,1163,data/corrupted/100k_blur_15x15_s5/train/T027609.png,data/corrupted/100k_blur_15x15_s5/train/T027609.png,74,LOW,5%,1
T027617,95318,1163,data/corrupted/100k_blur_15x15_s5/train/T027617.png,data/corrupted/100k_blur_15x15_s5/train/T027617.png,170,LOW,5%,1
T027624,95319,1163,data/corrupted/100k_blur_15x15_s5/train/T027624.png,data/corrupted/100k_blur_15x15_s5/train/T027624.png,4949,LOW,5%,1
T027634,95346,1163,data/corrupted/100k_blur_15x15_s5/train/T027634.png,data/corrupted/100k_blur_15x15_s5/train/T027634.png,5377,LOW,5%,1
T027655,180595,2818,data/corrupted/100k_blur_15x15_s5/train/T027655.png,data/corrupted/100k_blur_15x15_s5/train/T027655.png,226,LOW,5%,1
T027704,251238,4352,data/corrupted/100k_blur_15x15_s5/train/T027704.png,data/corrupted/100k_blur_15x15_s5/train/T027704.png,2892,LOW,5%,1
T027706,251249,4352,data/corrupted/100k_blur_15x15_s5/train/T027706.png,data/corrupted/100k_blur_15x15_s5/train/T027706.png,1034,LOW,5%,1
T027714,251151,4352,data/corrupted/100k_blur_15x15_s5/train/T027714.png,data/corrupted/100k_blur_15x15_s5/train/T027714.png,1361,LOW,5%,1
T027727,251142,4352,data/corrupted/100k_blur_15x15_s5/train/T027727.png,data/corrupted/100k_blur_15x15_s5/train/T027727.png,9733,LOW,5%,1
T027749,251166,4352,data/corrupted/100k_blur_15x15_s5/train/T027749.png,data/corrupted/100k_blur_15x15_s5/train/T027749.png,1362,LOW,5%,1
T027756,379570,7242,data/corrupted/100k_blur_15x15_s5/train/T027756.png,data/corrupted/100k_blur_15x15_s5/train/T027756.png,8388,LOW,5%,1
T027767,379593,7242,data/corrupted/100k_blur_15x15_s5/train/T027767.png,data/corrupted/100k_blur_15x15_s5/train/T027767.png,1514,LOW,5%,1
T027815,90744,1104,data/corrupted/100k_blur_15x15_s5/train/T027815.png,data/corrupted/100k_blur_15x15_s5/train/T027815.png,392,LOW,5%,1
T027838,90629,1104,data/corrupted/100k_blur_15x15_s5/train/T027838.png,data/corrupted/100k_blur_15x15_s5/train/T027838.png,2293,LOW,5%,1
T027847,90685,1104,data/corrupted/100k_blur_15x15_s5/train/T027847.png,data/corrupted/100k_blur_15x15_s5/train/T027847.png,179,LOW,5%,1
T027857,92869,1132,data/corrupted/100k_blur_15x15_s5/train/T027857.png,data/corrupted/100k_blur_15x15_s5/train/T027857.png,9229,LOW,5%,1
T027881,92890,1132,data/corrupted/100k_blur_15x15_s5/train/T027881.png,data/corrupted/100k_blur_15x15_s5/train/T027881.png,5245,LOW,5%,1
T027885,92980,1132,data/corrupted/100k_blur_15x15_s5/train/T027885.png,data/corrupted/100k_blur_15x15_s5/train/T027885.png,4424,LOW,5%,1
T027896,92908,1132,data/corrupted/100k_blur_15x15_s5/train/T027896.png,data/corrupted/100k_blur_15x15_s5/train/T027896.png,5320,LOW,5%,1
T027920,94396,1152,data/corrupted/100k_blur_15x15_s5/train/T027920.png,data/corrupted/100k_blur_15x15_s5/train/T027920.png,5761,LOW,5%,1
T027930,94356,1152,data/corrupted/100k_blur_15x15_s5/train/T027930.png,data/corrupted/100k_blur_15x15_s5/train/T027930.png,6669,LOW,5%,1
T027935,94404,1152,data/corrupted/100k_blur_15x15_s5/train/T027935.png,data/corrupted/100k_blur_15x15_s5/train/T027935.png,659,LOW,5%,1
T027986,111715,1412,data/corrupted/100k_blur_15x15_s5/train/T027986.png,data/corrupted/100k_blur_15x15_s5/train/T027986.png,7925,LOW,5%,1
T028004,114768,1490,data/corrupted/100k_blur_15x15_s5/train/T028004.png,data/corrupted/100k_blur_15x15_s5/train/T028004.png,4024,LOW,5%,1
T028006,114835,1490,data/corrupted/100k_blur_15x15_s5/train/T028006.png,data/corrupted/100k_blur_15x15_s5/train/T028006.png,3180,LOW,5%,1
T028044,114890,1490,data/corrupted/100k_blur_15x15_s5/train/T028044.png,data/corrupted/100k_blur_15x15_s5/train/T028044.png,3986,LOW,5%,1
T028057,300798,5446,data/corrupted/100k_blur_15x15_s5/train/T028057.png,data/corrupted/100k_blur_15x15_s5/train/T028057.png,3586,LOW,5%,1
T028065,300740,5446,data/corrupted/100k_blur_15x15_s5/train/T028065.png,data/corrupted/100k_blur_15x15_s5/train/T028065.png,3721,LOW,5%,1
T028108,359101,6733,data/corrupted/100k_blur_15x15_s5/train/T028108.png,data/corrupted/100k_blur_15x15_s5/train/T028108.png,9519,LOW,5%,1
T028111,359038,6733,data/corrupted/100k_blur_15x15_s5/train/T028111.png,data/corrupted/100k_blur_15x15_s5/train/T028111.png,5086,LOW,5%,1
T028128,359105,6733,data/corrupted/100k_blur_15x15_s5/train/T028128.png,data/corrupted/100k_blur_15x15_s5/train/T028128.png,5078,LOW,5%,1
T028155,166277,2549,data/corrupted/100k_blur_15x15_s5/train/T028155.png,data/corrupted/100k_blur_15x15_s5/train/T028155.png,4151,LOW,5%,1
T028165,166273,2549,data/corrupted/100k_blur_15x15_s5/train/T028165.png,data/corrupted/100k_blur_15x15_s5/train/T028165.png,947,LOW,5%,1
T028186,166231,2549,data/corrupted/100k_blur_15x15_s5/train/T028186.png,data/corrupted/100k_blur_15x15_s5/train/T028186.png,4401,LOW,5%,1
T028193,166348,2549,data/corrupted/100k_blur_15x15_s5/train/T028193.png,data/corrupted/100k_blur_15x15_s5/train/T028193.png,2227,LOW,5%,1
T028205,172179,2656,data/corrupted/100k_blur_15x15_s5/train/T028205.png,data/corrupted/100k_blur_15x15_s5/train/T028205.png,138,LOW,5%,1
T028207,172184,2656,data/corrupted/100k_blur_15x15_s5/train/T028207.png,data/corrupted/100k_blur_15x15_s5/train/T028207.png,5016,LOW,5%,1
T028259,268346,4724,data/corrupted/100k_blur_15x15_s5/train/T028259.png,data/corrupted/100k_blur_15x15_s5/train/T028259.png,83,LOW,5%,1
T028272,268337,4724,data/corrupted/100k_blur_15x15_s5/train/T028272.png,data/corrupted/100k_blur_15x15_s5/train/T028272.png,578,LOW,5%,1
T028277,268395,4724,data/corrupted/100k_blur_15x15_s5/train/T028277.png,data/corrupted/100k_blur_15x15_s5/train/T028277.png,25,LOW,5%,1
T028281,268344,4724,data/corrupted/100k_blur_15x15_s5/train/T028281.png,data/corrupted/100k_blur_15x15_s5/train/T028281.png,93,LOW,5%,1
T028295,268334,4724,data/corrupted/100k_blur_15x15_s5/train/T028295.png,data/corrupted/100k_blur_15x15_s5/train/T028295.png,977,LOW,5%,1
