image_id,record_index,casia_identity,class_index,image_path,quality_condition,source_image_id,blur_parameter,assigned_class_index,noise_status,noise_seed
11824_low,11825,74,61,data\corrupted\blur_15x15_s5\images\74\11825.png,low,11824,15x15_s5,61,clean,42
11772_low,11773,74,61,data\corrupted\blur_15x15_s5\images\74\11773.png,low,11772,15x15_s5,61,clean,42
11803_low,11804,74,61,data\corrupted\blur_15x15_s5\images\74\11804.png,low,11803,15x15_s5,61,clean,42
11761_low,11762,74,61,data\corrupted\blur_15x15_s5\images\74\11762.png,low,11761,15x15_s5,61,clean,42
11924_low,11925,75,62,data\corrupted\blur_15x15_s5\images\75\11925.png,low,11924,15x15_s5,62,clean,42
11917_low,11918,75,62,data\corrupted\blur_15x15_s5\images\75\11918.png,low,11917,15x15_s5,62,clean,42
11907_low,11908,75,62,data\corrupted\blur_15x15_s5\images\75\11908.png,low,11907,15x15_s5,62,clean,42
11923_low,11924,75,62,data\corrupted\blur_15x15_s5\images\75\11924.png,low,11923,15x15_s5,62,clean,42
12104_low,12105,76,63,data\corrupted\blur_15x15_s5\images\76\12105.png,low,12104,15x15_s5,63,clean,42
11946_low,11947,76,63,data\corrupted\blur_15x15_s5\images\76\11947.png,low,11946,15x15_s5,63,clean,42
12170_low,12171,76,63,data\corrupted\blur_15x15_s5\images\76\12171.png,low,12170,15x15_s5,63,clean,42
11956_low,11957,76,63,data\corrupted\blur_15x15_s5\images\76\11957.png,low,11956,15x15_s5,63,clean,42
12216_low,12217,77,64,data\corrupted\blur_15x15_s5\images\77\12217.png,low,12216,15x15_s5,64,clean,42
12199_low,12200,77,64,data\corrupted\blur_15x15_s5\images\77\12200.png,low,12199,15x15_s5,64,clean,42
12192_low,12193,77,64,data\corrupted\blur_15x15_s5\images\77\12193.png,low,12192,15x15_s5,64,clean,42
12193_low,12194,77,64,data\corrupted\blur_15x15_s5\images\77\12194.png,low,12193,15x15_s5,64,clean,42
12318_low,12319,79,65,data\corrupted\blur_15x15_s5\images\79\12319.png,low,12318,15x15_s5,65,clean,42
12327_low,12328,79,65,data\corrupted\blur_15x15_s5\images\79\12328.png,low,12327,15x15_s5,65,clean,42
12300_low,12301,79,65,data\corrupted\blur_15x15_s5\images\79\12301.png,low,12300,15x15_s5,65,clean,42
12271_low,12272,79,65,data\corrupted\blur_15x15_s5\images\79\12272.png,low,12271,15x15_s5,65,clean,42
12525_low,12526,81,66,data\corrupted\blur_15x15_s5\images\81\12526.png,low,12525,15x15_s5,66,clean,42
12445_low,12446,81,66,data\corrupted\blur_15x15_s5\images\81\12446.png,low,12445,15x15_s5,66,clean,42
12478_low,12479,81,66,data\corrupted\blur_15x15_s5\images\81\12479.png,low,12478,15x15_s5,66,clean,42
12467_low,12468,81,66,data\corrupted\blur_15x15_s5\images\81\12468.png,low,12467,15x15_s5,66,clean,42
12590_low,12591,83,67,data\corrupted\blur_15x15_s5\images\83\12591.png,low,12590,15x15_s5,67,clean,42
12619_low,12620,83,67,data\corrupted\blur_15x15_s5\images\83\12620.png,low,12619,15x15_s5,67,clean,42
12608_low,12609,83,67,data\corrupted\blur_15x15_s5\images\83\12609.png,low,12608,15x15_s5,67,clean,42
12634_low,12635,83,67,data\corrupted\blur_15x15_s5\images\83\12635.png,low,12634,15x15_s5,67,clean,42
12841_low,12842,84,68,data\corrupted\blur_15x15_s5\images\84\12842.png,low,12841,15x15_s5,68,clean,42
12777_low,12778,84,68,data\corrupted\blur_15x15_s5\images\84\12778.png,low,12777,15x15_s5,68,clean,42
12684_low,12685,84,68,data\corrupted\blur_15x15_s5\images\84\12685.png,low,12684,15x15_s5,68,clean,42
12690_low,12691,84,68,data\corrupted\blur_15x15_s5\images\84\12691.png,low,12690,15x15_s5,68,clean,42
12881_low,12882,85,69,data\corrupted\blur_15x15_s5\images\85\12882.png,low,12881,15x15_s5,69,clean,42
12948_low,12949,85,69,data\corrupted\blur_15x15_s5\images\85\12949.png,low,12948,15x15_s5,69,clean,42
13100_low,13101,85,69,data\corrupted\blur_15x15_s5\images\85\13101.png,low,13100,15x15_s5,69,clean,42
13062_low,13063,85,69,data\corrupted\blur_15x15_s5\images\85\13063.png,low,13062,15x15_s5,69,clean,42
13454_low,13455,86,70,data\corrupted\blur_15x15_s5\images\86\13455.png,low,13454,15x15_s5,70,clean,42
13348_low,13349,86,70,data\corrupted\blur_15x15_s5\images\86\13349.png,low,13348,15x15_s5,70,clean,42
13472_low,13473,86,70,data\corrupted\blur_15x15_s5\images\86\13473.png,low,13472,15x15_s5,70,clean,42
13455_low,13456,86,70,data\corrupted\blur_15x15_s5\images\86\13456.png,low,13455,15x15_s5,70,clean,42
13503_low,13504,87,71,data\corrupted\blur_15x15_s5\images\87\13504.png,low,13503,15x15_s5,71,clean,42
13530_low,13531,87,71,data\corrupted\blur_15x15_s5\images\87\13531.png,low,13530,15x15_s5,71,clean,42
13540_low,13541,87,71,data\corrupted\blur_15x15_s5\images\87\13541.png,low,13540,15x15_s5,71,clean,42
13508_low,13509,87,71,data\corrupted\blur_15x15_s5\images\87\13509.png,low,13508,15x15_s5,71,clean,42
13611_low,13612,88,72,data\corrupted\blur_15x15_s5\images\88\13612.png,low,13611,15x15_s5,72,clean,42
13788_low,13789,88,72,data\corrupted\blur_15x15_s5\images\88\13789.png,low,13788,15x15_s5,72,clean,42
13861_low,13862,88,72,data\corrupted\blur_15x15_s5\images\88\13862.png,low,13861,15x15_s5,72,clean,42
13656_low,13657,88,72,data\corrupted\blur_15x15_s5\images\88\13657.png,low,13656,15x15_s5,72,clean,42
13876_low,13877,89,73,data\corrupted\blur_15x15_s5\images\89\13877.png,low,13876,15x15_s5,73,clean,42
13888_low,13889,89,73,data\corrupted\blur_15x15_s5\images\89\13889.png,low,13888,15x15_s5,73,clean,42
13878_low,13879,89,73,data\corrupted\blur_15x15_s5\images\89\13879.png,low,13878,15x15_s5,73,clean,42
13881_low,13882,89,73,data\corrupted\blur_15x15_s5\images\89\13882.png,low,13881,15x15_s5,73,clean,42
13973_low,13974,90,74,data\corrupted\blur_15x15_s5\images\90\13974.png,low,13973,15x15_s5,74,clean,42
13981_low,13982,90,74,data\corrupted\blur_15x15_s5\images\90\13982.png,low,13981,15x15_s5,74,clean,42
14030_low,14031,90,74,data\corrupted\blur_15x15_s5\images\90\14031.png,low,14030,15x15_s5,74,clean,42
14016_low,14017,90,74,data\corrupted\blur_15x15_s5\images\90\14017.png,low,14016,15x15_s5,74,clean,42
14096_low,14097,92,75,data\corrupted\blur_15x15_s5\images\92\14097.png,low,14096,15x15_s5,75,clean,42
14095_low,14096,92,75,data\corrupted\blur_15x15_s5\images\92\14096.png,low,14095,15x15_s5,75,clean,42
14113_low,14114,92,75,data\corrupted\blur_15x15_s5\images\92\14114.png,low,14113,15x15_s5,75,clean,42
14080_low,14081,92,75,data\corrupted\blur_15x15_s5\images\92\14081.png,low,14080,15x15_s5,75,clean,42
14128_low,14129,93,76,data\corrupted\blur_15x15_s5\images\93\14129.png,low,14128,15x15_s5,76,clean,42
14165_low,14166,93,76,data\corrupted\blur_15x15_s5\images\93\14166.png,low,14165,15x15_s5,76,clean,42
14186_low,14187,93,76,data\corrupted\blur_15x15_s5\images\93\14187.png,low,14186,15x15_s5,76,clean,42
14184_low,14185,93,76,data\corrupted\blur_15x15_s5\images\93\14185.png,low,14184,15x15_s5,76,clean,42
14227_low,14228,94,77,data\corrupted\blur_15x15_s5\images\94\14228.png,low,14227,15x15_s5,77,clean,42
14218_low,14219,94,77,data\corrupted\blur_15x15_s5\images\94\14219.png,low,14218,15x15_s5,77,clean,42
14220_low,14221,94,77,data\corrupted\blur_15x15_s5\images\94\14221.png,low,14220,15x15_s5,77,clean,42
14214_low,14215,94,77,data\corrupted\blur_15x15_s5\images\94\14215.png,low,14214,15x15_s5,77,clean,42
14290_low,14291,95,78,data\corrupted\blur_15x15_s5\images\95\14291.png,low,14290,15x15_s5,78,clean,42
14301_low,14302,95,78,data\corrupted\blur_15x15_s5\images\95\14302.png,low,14301,15x15_s5,78,clean,42
14264_low,14265,95,78,data\corrupted\blur_15x15_s5\images\95\14265.png,low,14264,15x15_s5,78,clean,42
14262_low,14263,95,78,data\corrupted\blur_15x15_s5\images\95\14263.png,low,14262,15x15_s5,78,clean,42
14334_low,14335,96,79,data\corrupted\blur_15x15_s5\images\96\14335.png,low,14334,15x15_s5,79,clean,42
14359_low,14360,96,79,data\corrupted\blur_15x15_s5\images\96\14360.png,low,14359,15x15_s5,79,clean,42
14321_low,14322,96,79,data\corrupted\blur_15x15_s5\images\96\14322.png,low,14321,15x15_s5,79,clean,42
14349_low,14350,96,79,data\corrupted\blur_15x15_s5\images\96\14350.png,low,14349,15x15_s5,79,clean,42
14393_low,14394,97,80,data\corrupted\blur_15x15_s5\images\97\14394.png,low,14393,15x15_s5,80,clean,42
14589_low,14590,97,80,data\corrupted\blur_15x15_s5\images\97\14590.png,low,14589,15x15_s5,80,clean,42
14555_low,14556,97,80,data\corrupted\blur_15x15_s5\images\97\14556.png,low,14555,15x15_s5,80,clean,42
14399_low,14400,97,80,data\corrupted\blur_15x15_s5\images\97\14400.png,low,14399,15x15_s5,80,clean,42
14626_low,14627,98,81,data\corrupted\blur_15x15_s5\images\98\14627.png,low,14626,15x15_s5,81,clean,42
14637_low,14638,98,81,data\corrupted\blur_15x15_s5\images\98\14638.png,low,14637,15x15_s5,81,clean,42
14623_low,14624,98,81,data\corrupted\blur_15x15_s5\images\98\14624.png,low,14623,15x15_s5,81,clean,42
14618_low,14619,98,81,data\corrupted\blur_15x15_s5\images\98\14619.png,low,14618,15x15_s5,81,clean,42
14685_low,14686,99,82,data\corrupted\blur_15x15_s5\images\99\14686.png,low,14685,15x15_s5,82,clean,42
14662_low,14663,99,82,data\corrupted\blur_15x15_s5\images\99\14663.png,low,14662,15x15_s5,82,clean,42
14654_low,14655,99,82,data\corrupted\blur_15x15_s5\images\99\14655.png,low,14654,15x15_s5,82,clean,42
14661_low,14662,99,82,data\corrupted\blur_15x15_s5\images\99\14662.png,low,14661,15x15_s5,82,clean,42
