image_id,record_index,casia_identity,class_index,image_path,quality_condition,source_image_id,blur_parameter,assigned_class_index,noise_status,noise_seed
14080,14081,92,75,data\splits\pilot_100id\images\92\14081.png,high,14080,original,27,noisy,42
14128,14129,93,76,data\splits\pilot_100id\images\93\14129.png,high,14128,original,33,noisy,42
14165,14166,93,76,data\splits\pilot_100id\images\93\14166.png,high,14165,original,66,noisy,42
14186,14187,93,76,data\splits\pilot_100id\images\93\14187.png,high,14186,original,24,noisy,42
14184,14185,93,76,data\splits\pilot_100id\images\93\14185.png,high,14184,original,62,noisy,42
14227,14228,94,77,data\splits\pilot_100id\images\94\14228.png,high,14227,original,28,noisy,42
14218,14219,94,77,data\splits\pilot_100id\images\94\14219.png,high,14218,original,55,noisy,42
14220,14221,94,77,data\splits\pilot_100id\images\94\14221.png,high,14220,original,63,noisy,42
14214,14215,94,77,data\splits\pilot_100id\images\94\14215.png,high,14214,original,38,noisy,42
14290,14291,95,78,data\splits\pilot_100id\images\95\14291.png,high,14290,original,79,noisy,42
14301,14302,95,78,data\splits\pilot_100id\images\95\14302.png,high,14301,original,69,noisy,42
14264,14265,95,78,data\splits\pilot_100id\images\95\14265.png,high,14264,original,58,noisy,42
14262,14263,95,78,data\splits\pilot_100id\images\95\14263.png,high,14262,original,75,noisy,42
14334,14335,96,79,data\splits\pilot_100id\images\96\14335.png,high,14334,original,52,noisy,42
14359,14360,96,79,data\splits\pilot_100id\images\96\14360.png,high,14359,original,60,noisy,42
14321,14322,96,79,data\splits\pilot_100id\images\96\14322.png,high,14321,original,64,noisy,42
14349,14350,96,79,data\splits\pilot_100id\images\96\14350.png,high,14349,original,20,noisy,42
14393,14394,97,80,data\splits\pilot_100id\images\97\14394.png,high,14393,original,45,noisy,42
14589,14590,97,80,data\splits\pilot_100id\images\97\14590.png,high,14589,original,37,noisy,42
14555,14556,97,80,data\splits\pilot_100id\images\97\14556.png,high,14555,original,39,noisy,42
14399,14400,97,80,data\splits\pilot_100id\images\97\14400.png,high,14399,original,21,noisy,42
14626,14627,98,81,data\splits\pilot_100id\images\98\14627.png,high,14626,original,1,noisy,42
14637,14638,98,81,data\splits\pilot_100id\images\98\14638.png,high,14637,original,36,noisy,42
14623,14624,98,81,data\splits\pilot_100id\images\98\14624.png,high,14623,original,50,noisy,42
14618,14619,98,81,data\splits\pilot_100id\images\98\14619.png,high,14618,original,42,noisy,42
14685,14686,99,82,data\splits\pilot_100id\images\99\14686.png,high,14685,original,10,noisy,42
14662,14663,99,82,data\splits\pilot_100id\images\99\14663.png,high,14662,original,36,noisy,42
14654,14655,99,82,data\splits\pilot_100id\images\99\14655.png,high,14654,original,65,noisy,42
14661,14662,99,82,data\splits\pilot_100id\images\99\14662.png,high,14661,original,70,noisy,42
