image_id,source_record_id,true_identity,image_path,low_quality_path,assigned_identity,quality_condition,noise_level,is_noisy
T032989,270430,4771,data/splits/100k/images/train/T032989.png,data/corrupted/100k_blur_15x15_s5/train/T032989.png,4771,HIGH,0%,0
T032990,270395,4771,data/splits/100k/images/train/T032990.png,data/corrupted/100k_blur_15x15_s5/train/T032990.png,4771,HIGH,0%,0
T032991,270411,4771,data/splits/100k/images/train/T032991.png,data/corrupted/100k_blur_15x15_s5/train/T032991.png,4771,HIGH,0%,0
T032992,270388,4771,data/splits/100k/images/train/T032992.png,data/corrupted/100k_blur_15x15_s5/train/T032992.png,4771,HIGH,0%,0
T032993,270431,4771,data/splits/100k/images/train/T032993.png,data/corrupted/100k_blur_15x15_s5/train/T032993.png,4771,HIGH,0%,0
T032994,270369,4771,data/splits/100k/images/train/T032994.png,data/corrupted/100k_blur_15x15_s5/train/T032994.png,4771,HIGH,0%,0
T032995,270376,4771,data/splits/100k/images/train/T032995.png,data/corrupted/100k_blur_15x15_s5/train/T032995.png,4771,HIGH,0%,0
T032996,270413,4771,data/splits/100k/images/train/T032996.png,data/corrupted/100k_blur_15x15_s5/train/T032996.png,4771,HIGH,0%,0
T032997,270390,4771,data/splits/100k/images/train/T032997.png,data/corrupted/100k_blur_15x15_s5/train/T032997.png,4771,HIGH,0%,0
T032998,270372,4771,data/splits/100k/images/train/T032998.png,data/corrupted/100k_blur_15x15_s5/train/T032998.png,4771,HIGH,0%,0
T032999,270375,4771,data/splits/100k/images/train/T032999.png,data/corrupted/100k_blur_15x15_s5/train/T032999.png,4771,HIGH,0%,0
T033000,315477,5769,data/splits/100k/images/train/T033000.png,data/corrupted/100k_blur_15x15_s5/train/T033000.png,5769,HIGH,0%,0
T033001,315546,5769,data/splits/100k/images/train/T033001.png,data/corrupted/100k_blur_15x15_s5/train/T033001.png,5769,HIGH,0%,0
T033002,315595,5769,data/splits/100k/images/train/T033002.png,data/corrupted/100k_blur_15x15_s5/train/T033002.png,5769,HIGH,0%,0
T033003,315566,5769,data/splits/100k/images/train/T033003.png,data/corrupted/100k_blur_15x15_s5/train/T033003.png,5769,HIGH,0%,0
T033004,315485,5769,data/splits/100k/images/train/T033004.png,data/corrupted/100k_blur_15x15_s5/train/T033004.png,5769,HIGH,0%,0
T033005,315509,5769,data/splits/100k/images/train/T033005.png,data/corrupted/100k_blur_15x15_s5/train/T033005.png,5769,HIGH,0%,0
T033006,315536,5769,data/splits/100k/images/train/T033006.png,data/corrupted/100k_blur_15x15_s5/train/T033006.png,5769,HIGH,0%,0
T033007,315576,5769,data/splits/100k/images/train/T033007.png,data/corrupted/100k_blur_15x15_s5/train/T033007.png,5769,HIGH,0%,0
T033008,315565,5769,data/splits/100k/images/train/T033008.png,data/corrupted/100k_blur_15x15_s5/train/T033008.png,5769,HIGH,0%,0
T033009,315484,5769,data/splits/100k/images/train/T033009.png,data/corrupted/100k_blur_15x15_s5/train/T033009.png,5769,HIGH,0%,0
T033010,315588,5769,data/splits/100k/images/train/T033010.png,data/corrupted/100k_blur_15x15_s5/train/T033010.png,5769,HIGH,0%,0
T033011,315552,5769,data/splits/100k/images/train/T033011.png,data/corrupted/100k_blur_15x15_s5/train/T033011.png,5769,HIGH,0%,0
T033012,315508,5769,data/splits/100k/images/train/T033012.png,data/corrupted/100k_blur_15x15_s5/train/T033012.png,5769,HIGH,0%,0
T033013,315545,5769,data/splits/100k/images/train/T033013.png,data/corrupted/100k_blur_15x15_s5/train/T033013.png,5769,HIGH,0%,0
T033014,315518,5769,data/splits/100k/images/train/T033014.png,data/corrupted/100k_blur_15x15_s5/train/T033014.png,5769,HIGH,0%,0
T033015,315570,5769,data/splits/100k/images/train/T033015.png,data/corrupted/100k_blur_15x15_s5/train/T033015.png,5769,HIGH,0%,0
T033016,315519,5769,data/splits/100k/images/train/T033016.png,data/corrupted/100k_blur_15x15_s5/train/T033016.png,5769,HIGH,0%,0
T033017,315504,5769,data/splits/100k/images/train/T033017.png,data/corrupted/100k_blur_15x15_s5/train/T033017.png,5769,HIGH,0%,0
T033018,315472,5769,data/splits/100k/images/train/T033018.png,data/corrupted/100k_blur_15x15_s5/train/T033018.png,5769,HIGH,0%,0
T033019,315523,5769,data/splits/100k/images/train/T033019.png,data/corrupted/100k_blur_15x15_s5/train/T033019.png,5769,HIGH,0%,0
T033020,315475,5769,data/splits/100k/images/train/T033020.png,data/corrupted/100k_blur_15x15_s5/train/T033020.png,5769,HIGH,0%,0
T033021,315579,5769,data/splits/100k/images/train/T033021.png,data/corrupted/100k_blur_15x15_s5/train/T033021.png,5769,HIGH,0%,0
T033022,315594,5769,data/splits/100k/images/train/T033022.png,data/corrupted/100k_blur_15x15_s5/train/T033022.png,5769,HIGH,0%,0
T033023,315568,5769,data/splits/100k/images/train/T033023.png,data/corrupted/100k_blur_15x15_s5/train/T033023.png,5769,HIGH,0%,0
T033024,315507,5769,data/splits/100k/images/train/T033024.png,data/corrupted/100k_blur_15x15_s5/train/T033024.png,5769,HIGH,0%,0
T033025,315573,5769,data/splits/100k/images/train/T033025.png,data/corrupted/100k_blur_15x15_s5/train/T033025.png,5769,HIGH,0%,0
T033026,315556,5769,data/splits/100k/images/train/T033026.png,data/corrupted/100k_blur_15x15_s5/train/T033026.png,5769,HIGH,0%,0
T033027,315544,5769,data/splits/100k/images/train/T033027.png,data/corrupted/100k_blur_15x15_s5/train/T033027.png,5769,HIGH,0%,0
T033028,315473,5769,data/splits/100k/images/train/T033028.png,data/corrupted/100k_blur_15x15_s5/train/T033028.png,5769,HIGH,0%,0
T033029,315541,5769,data/splits/100k/images/train/T033029.png,data/corrupted/100k_blur_15x15_s5/train/T033029.png,5769,HIGH,0%,0
T033030,315531,5769,data/splits/100k/images/train/T033030.png,data/corrupted/100k_blur_15x15_s5/train/T033030.png,5769,HIGH,0%,0
T033031,315496,5769,data/splits/100k/images/train/T033031.png,data/corrupted/100k_blur_15x15_s5/train/T033031.png,5769,HIGH,0%,0
T033032,315489,5769,data/splits/100k/images/train/T033032.png,data/corrupted/100k_blur_15x15_s5/train/T033032.png,5769,HIGH,0%,0
T033033,315522,5769,data/splits/100k/images/train/T033033.png,data/corrupted/100k_blur_15x15_s5/train/T033033.png,5769,HIGH,0%,0
T033034,315583,5769,data/splits/100k/images/train/T033034.png,data/corrupted/100k_blur_15x15_s5/train/T033034.png,5769,HIGH,0%,0
T033035,315490,5769,data/splits/100k/images/train/T033035.png,data/corrupted/100k_blur_15x15_s5/train/T033035.png,5769,HIGH,0%,0
T033036,315540,5769,data/splits/100k/images/train/T033036.png,data/corrupted/100k_blur_15x15_s5/train/T033036.png,5769,HIGH,0%,0
T033037,315548,5769,data/splits/100k/images/train/T033037.png,data/corrupted/100k_blur_15x15_s5/train/T033037.png,5769,HIGH,0%,0
T033038,315499,5769,data/splits/100k/images/train/T033038.png,data/corrupted/100k_blur_15x15_s5/train/T033038.png,5769,HIGH,0%,0
T033039,315493,5769,data/splits/100k/images/train/T033039.png,data/corrupted/100k_blur_15x15_s5/train/T033039.png,5769,HIGH,0%,0
T033040,315547,5769,data/splits/100k/images/train/T033040.png,data/corrupted/100k_blur_15x15_s5/train/T033040.png,5769,HIGH,0%,0
T033041,315495,5769,data/splits/100k/images/train/T033041.png,data/corrupted/100k_blur_15x15_s5/train/T033041.png,5769,HIGH,0%,0
T033042,315476,5769,data/splits/100k/images/train/T033042.png,data/corrupted/100k_blur_15x15_s5/train/T033042.png,5769,HIGH,0%,0
T033043,315513,5769,data/splits/100k/images/train/T033043.png,data/corrupted/100k_blur_15x15_s5/train/T033043.png,5769,HIGH,0%,0
T033044,315505,5769,data/splits/100k/images/train/T033044.png,data/corrupted/100k_blur_15x15_s5/train/T033044.png,5769,HIGH,0%,0
T033045,315521,5769,data/splits/100k/images/train/T033045.png,data/corrupted/100k_blur_15x15_s5/train/T033045.png,5769,HIGH,0%,0
T033046,315526,5769,data/splits/100k/images/train/T033046.png,data/corrupted/100k_blur_15x15_s5/train/T033046.png,5769,HIGH,0%,0
T033047,315486,5769,data/splits/100k/images/train/T033047.png,data/corrupted/100k_blur_15x15_s5/train/T033047.png,5769,HIGH,0%,0
T033048,315562,5769,data/splits/100k/images/train/T033048.png,data/corrupted/100k_blur_15x15_s5/train/T033048.png,5769,HIGH,0%,0
T033049,315501,5769,data/splits/100k/images/train/T033049.png,data/corrupted/100k_blur_15x15_s5/train/T033049.png,5769,HIGH,0%,0
T033050,38539,362,data/splits/100k/images/train/T033050.png,data/corrupted/100k_blur_15x15_s5/train/T033050.png,362,HIGH,0%,0
T033051,38466,362,data/splits/100k/images/train/T033051.png,data/corrupted/100k_blur_15x15_s5/train/T033051.png,362,HIGH,0%,0
T033052,38563,362,data/splits/100k/images/train/T033052.png,data/corrupted/100k_blur_15x15_s5/train/T033052.png,362,HIGH,0%,0
T033053,38570,362,data/splits/100k/images/train/T033053.png,data/corrupted/100k_blur_15x15_s5/train/T033053.png,362,HIGH,0%,0
T033054,38549,362,data/splits/100k/images/train/T033054.png,data/corrupted/100k_blur_15x15_s5/train/T033054.png,362,HIGH,0%,0
T033055,38491,362,data/splits/100k/images/train/T033055.png,data/corrupted/100k_blur_15x15_s5/train/T033055.png,362,HIGH,0%,0
T033056,38484,362,data/splits/100k/images/train/T033056.png,data/corrupted/100k_blur_15x15_s5/train/T033056.png,362,HIGH,0%,0
T033057,38485,362,data/splits/100k/images/train/T033057.png,data/corrupted/100k_blur_15x15_s5/train/T033057.png,362,HIGH,0%,0
T033058,38559,362,data/splits/100k/images/train/T033058.png,data/corrupted/100k_blur_15x15_s5/train/T033058.png,362,HIGH,0%,0
T033059,38513,362,data/splits/100k/images/train/T033059.png,data/corrupted/100k_blur_15x15_s5/train/T033059.png,362,HIGH,0%,0
T033060,38497,362,data/splits/100k/images/train/T033060.png,data/corrupted/100k_blur_15x15_s5/train/T033060.png,362,HIGH,0%,0
T033061,38566,362,data/splits/100k/images/train/T033061.png,data/corrupted/100k_blur_15x15_s5/train/T033061.png,362,HIGH,0%,0
T033062,38532,362,data/splits/100k/images/train/T033062.png,data/corrupted/100k_blur_15x15_s5/train/T033062.png,362,HIGH,0%,0
T033063,38479,362,data/splits/100k/images/train/T033063.png,data/corrupted/100k_blur_15x15_s5/train/T033063.png,362,HIGH,0%,0
T033064,38569,362,data/splits/100k/images/train/T033064.png,data/corrupted/100k_blur_15x15_s5/train/T033064.png,362,HIGH,0%,0
T033065,38501,362,data/splits/100k/images/train/T033065.png,data/corrupted/100k_blur_15x15_s5/train/T033065.png,362,HIGH,0%,0
T033066,38537,362,data/splits/100k/images/train/T033066.png,data/corrupted/100k_blur_15x15_s5/train/T033066.png,362,HIGH,0%,0
T033067,38533,362,data/splits/100k/images/train/T033067.png,data/corrupted/100k_blur_15x15_s5/train/T033067.png,362,HIGH,0%,0
T033068,38524,362,data/splits/100k/images/train/T033068.png,data/corrupted/100k_blur_15x15_s5/train/T033068.png,362,HIGH,0%,0
T033069,38493,362,data/splits/100k/images/train/T033069.png,data/corrupted/100k_blur_15x15_s5/train/T033069.png,362,HIGH,0%,0
T033070,38476,362,data/splits/100k/images/train/T033070.png,data/corrupted/100k_blur_15x15_s5/train/T033070.png,362,HIGH,0%,0
T033071,38483,362,data/splits/100k/images/train/T033071.png,data/corrupted/100k_blur_15x15_s5/train/T033071.png,362,HIGH,0%,0
T033072,38577,362,data/splits/100k/images/train/T033072.png,data/corrupted/100k_blur_15x15_s5/train/T033072.png,362,HIGH,0%,0
T033073,38498,362,data/splits/100k/images/train/T033073.png,data/corrupted/100k_blur_15x15_s5/train/T033073.png,362,HIGH,0%,0
T033074,38494,362,data/splits/100k/images/train/T033074.png,data/corrupted/100k_blur_15x15_s5/train/T033074.png,362,HIGH,0%,0
T033075,38504,362,data/splits/100k/images/train/T033075.png,data/corrupted/100k_blur_15x15_s5/train/T033075.png,362,HIGH,0%,0
T033076,38509,362,data/splits/100k/images/train/T033076.png,data/corrupted/100k_blur_15x15_s5/train/T033076.png,362,HIGH,0%,0
T033077,38461,362,data/splits/100k/images/train/T033077.png,data/corrupted/100k_blur_15x15_s5/train/T033077.png,362,HIGH,0%,0
T033078,38564,362,data/splits/100k/images/train/T033078.png,data/corrupted/100k_blur_15x15_s5/train/T033078.png,362,HIGH,0%,0
T033079,38576,362,data/splits/100k/images/train/T033079.png,data/corrupted/100k_blur_15x15_s5/train/T033079.png,362,HIGH,0%,0
T033080,38556,362,data/splits/100k/images/train/T033080.png,data/corrupted/100k_blur_15x15_s5/train/T033080.png,362,HIGH,0%,0
T033081,38482,362,data/splits/100k/images/train/T033081.png,data/corrupted/100k_blur_15x15_s5/train/T033081.png,362,HIGH,0%,0
T033082,38512,362,data/splits/100k/images/train/T033082.png,data/corrupted/100k_blur_15x15_s5/train/T033082.png,362,HIGH,0%,0
T033083,38540,362,data/splits/100k/images/train/T033083.png,data/corrupted/100k_blur_15x15_s5/train/T033083.png,362,HIGH,0%,0
T033084,38518,362,data/splits/100k/images/train/T033084.png,data/corrupted/100k_blur_15x15_s5/train/T033084.png,362,HIGH,0%,0
T033085,38565,362,data/splits/100k/images/train/T033085.png,data/corrupted/100k_blur_15x15_s5/train/T033085.png,362,HIGH,0%,0
T033086,38527,362,data/splits/100k/images/train/T033086.png,data/corrupted/100k_blur_15x15_s5/train/T033086.png,362,HIGH,0%,0
T033087,38519,362,data/splits/100k/images/train/T033087.png,data/corrupted/100k_blur_15x15_s5/train/T033087.png,362,HIGH,0%,0
T033088,38490,362,data/splits/100k/images/train/T033088.png,data/corrupted/100k_blur_15x15_s5/train/T033088.png,362,HIGH,0%,0
T033089,38528,362,data/splits/100k/images/train/T033089.png,data/corrupted/100k_blur_15x15_s5/train/T033089.png,362,HIGH,0%,0
T033090,38500,362,data/splits/100k/images/train/T033090.png,data/corrupted/100k_blur_15x15_s5/train/T033090.png,362,HIGH,0%,0
T033091,38560,362,data/splits/100k/images/train/T033091.png,data/corrupted/100k_blur_15x15_s5/train/T033091.png,362,HIGH,0%,0
T033092,38467,362,data/splits/100k/images/train/T033092.png,data/corrupted/100k_blur_15x15_s5/train/T033092.png,362,HIGH,0%,0
T033093,38578,362,data/splits/100k/images/train/T033093.png,data/corrupted/100k_blur_15x15_s5/train/T033093.png,362,HIGH,0%,0
T033094,38551,362,data/splits/100k/images/train/T033094.png,data/corrupted/100k_blur_15x15_s5/train/T033094.png,362,HIGH,0%,0
T033095,38522,362,data/splits/100k/images/train/T033095.png,data/corrupted/100k_blur_15x15_s5/train/T033095.png,362,HIGH,0%,0
T033096,38531,362,data/splits/100k/images/train/T033096.png,data/corrupted/100k_blur_15x15_s5/train/T033096.png,362,HIGH,0%,0
T033097,38481,362,data/splits/100k/images/train/T033097.png,data/corrupted/100k_blur_15x15_s5/train/T033097.png,362,HIGH,0%,0
T033098,38468,362,data/splits/100k/images/train/T033098.png,data/corrupted/100k_blur_15x15_s5/train/T033098.png,362,HIGH,0%,0
T033099,38581,362,data/splits/100k/images/train/T033099.png,data/corrupted/100k_blur_15x15_s5/train/T033099.png,362,HIGH,0%,0
T033100,65202,747,data/splits/100k/images/train/T033100.png,data/corrupted/100k_blur_15x15_s5/train/T033100.png,747,HIGH,0%,0
T033101,65194,747,data/splits/100k/images/train/T033101.png,data/corrupted/100k_blur_15x15_s5/train/T033101.png,747,HIGH,0%,0
T033102,65188,747,data/splits/100k/images/train/T033102.png,data/corrupted/100k_blur_15x15_s5/train/T033102.png,747,HIGH,0%,0
T033103,65193,747,data/splits/100k/images/train/T033103.png,data/corrupted/100k_blur_15x15_s5/train/T033103.png,747,HIGH,0%,0
T033104,65225,747,data/splits/100k/images/train/T033104.png,data/corrupted/100k_blur_15x15_s5/train/T033104.png,747,HIGH,0%,0
T033105,65189,747,data/splits/100k/images/train/T033105.png,data/corrupted/100k_blur_15x15_s5/train/T033105.png,747,HIGH,0%,0
T033106,65158,747,data/splits/100k/images/train/T033106.png,data/corrupted/100k_blur_15x15_s5/train/T033106.png,747,HIGH,0%,0
T033107,65142,747,data/splits/100k/images/train/T033107.png,data/corrupted/100k_blur_15x15_s5/train/T033107.png,747,HIGH,0%,0
T033108,65182,747,data/splits/100k/images/train/T033108.png,data/corrupted/100k_blur_15x15_s5/train/T033108.png,747,HIGH,0%,0
T033109,65212,747,data/splits/100k/images/train/T033109.png,data/corrupted/100k_blur_15x15_s5/train/T033109.png,747,HIGH,0%,0
T033110,65227,747,data/splits/100k/images/train/T033110.png,data/corrupted/100k_blur_15x15_s5/train/T033110.png,747,HIGH,0%,0
T033111,65243,747,data/splits/100k/images/train/T033111.png,data/corrupted/100k_blur_15x15_s5/train/T033111.png,747,HIGH,0%,0
T033112,65246,747,data/splits/100k/images/train/T033112.png,data/corrupted/100k_blur_15x15_s5/train/T033112.png,747,HIGH,0%,0
T033113,65185,747,data/splits/100k/images/train/T033113.png,data/corrupted/100k_blur_15x15_s5/train/T033113.png,747,HIGH,0%,0
T033114,65209,747,data/splits/100k/images/train/T033114.png,data/corrupted/100k_blur_15x15_s5/train/T033114.png,747,HIGH,0%,0
T033115,65139,747,data/splits/100k/images/train/T033115.png,data/corrupted/100k_blur_15x15_s5/train/T033115.png,747,HIGH,0%,0
T033116,65238,747,data/splits/100k/images/train/T033116.png,data/corrupted/100k_blur_15x15_s5/train/T033116.png,747,HIGH,0%,0
T033117,65195,747,data/splits/100k/images/train/T033117.png,data/corrupted/100k_blur_15x15_s5/train/T033117.png,747,HIGH,0%,0
T033118,65155,747,data/splits/100k/images/train/T033118.png,data/corrupted/100k_blur_15x15_s5/train/T033118.png,747,HIGH,0%,0
T033119,65251,747,data/splits/100k/images/train/T033119.png,data/corrupted/100k_blur_15x15_s5/train/T033119.png,747,HIGH,0%,0
T033120,65218,747,data/splits/100k/images/train/T033120.png,data/corrupted/100k_blur_15x15_s5/train/T033120.png,747,HIGH,0%,0
T033121,65143,747,data/splits/100k/images/train/T033121.png,data/corrupted/100k_blur_15x15_s5/train/T033121.png,747,HIGH,0%,0
T033122,65228,747,data/splits/100k/images/train/T033122.png,data/corrupted/100k_blur_15x15_s5/train/T033122.png,747,HIGH,0%,0
T033123,65196,747,data/splits/100k/images/train/T033123.png,data/corrupted/100k_blur_15x15_s5/train/T033123.png,747,HIGH,0%,0
T033124,65233,747,data/splits/100k/images/train/T033124.png,data/corrupted/100k_blur_15x15_s5/train/T033124.png,747,HIGH,0%,0
T033125,65232,747,data/splits/100k/images/train/T033125.png,data/corrupted/100k_blur_15x15_s5/train/T033125.png,747,HIGH,0%,0
T033126,65198,747,data/splits/100k/images/train/T033126.png,data/corrupted/100k_blur_15x15_s5/train/T033126.png,747,HIGH,0%,0
T033127,65171,747,data/splits/100k/images/train/T033127.png,data/corrupted/100k_blur_15x15_s5/train/T033127.png,747,HIGH,0%,0
T033128,65141,747,data/splits/100k/images/train/T033128.png,data/corrupted/100k_blur_15x15_s5/train/T033128.png,747,HIGH,0%,0
T033129,65206,747,data/splits/100k/images/train/T033129.png,data/corrupted/100k_blur_15x15_s5/train/T033129.png,747,HIGH,0%,0
T033130,65223,747,data/splits/100k/images/train/T033130.png,data/corrupted/100k_blur_15x15_s5/train/T033130.png,747,HIGH,0%,0
T033131,65135,747,data/splits/100k/images/train/T033131.png,data/corrupted/100k_blur_15x15_s5/train/T033131.png,747,HIGH,0%,0
T033132,65173,747,data/splits/100k/images/train/T033132.png,data/corrupted/100k_blur_15x15_s5/train/T033132.png,747,HIGH,0%,0
T033133,65177,747,data/splits/100k/images/train/T033133.png,data/corrupted/100k_blur_15x15_s5/train/T033133.png,747,HIGH,0%,0
T033134,65234,747,data/splits/100k/images/train/T033134.png,data/corrupted/100k_blur_15x15_s5/train/T033134.png,747,HIGH,0%,0
T033135,65162,747,data/splits/100k/images/train/T033135.png,data/corrupted/100k_blur_15x15_s5/train/T033135.png,747,HIGH,0%,0
T033136,65215,747,data/splits/100k/images/train/T033136.png,data/corrupted/100k_blur_15x15_s5/train/T033136.png,747,HIGH,0%,0
T033137,65226,747,data/splits/100k/images/train/T033137.png,data/corrupted/100k_blur_15x15_s5/train/T033137.png,747,HIGH,0%,0
T033138,65253,747,data/splits/100k/images/train/T033138.png,data/corrupted/100k_blur_15x15_s5/train/T033138.png,747,HIGH,0%,0
T033139,65140,747,data/splits/100k/images/train/T033139.png,data/corrupted/100k_blur_15x15_s5/train/T033139.png,747,HIGH,0%,0
T033140,65236,747,data/splits/100k/images/train/T033140.png,data/corrupted/100k_blur_15x15_s5/train/T033140.png,747,HIGH,0%,0
T033141,65150,747,data/splits/100k/images/train/T033141.png,data/corrupted/100k_blur_15x15_s5/train/T033141.png,747,HIGH,0%,0
T033142,65207,747,data/splits/100k/images/train/T033142.png,data/corrupted/100k_blur_15x15_s5/train/T033142.png,747,HIGH,0%,0
T033143,65224,747,data/splits/100k/images/train/T033143.png,data/corrupted/100k_blur_15x15_s5/train/T033143.png,747,HIGH,0%,0
T033144,65157,747,data/splits/100k/images/train/T033144.png,data/corrupted/100k_blur_15x15_s5/train/T033144.png,747,HIGH,0%,0
T033145,65230,747,data/splits/100k/images/train/T033145.png,data/corrupted/100k_blur_15x15_s5/train/T033145.png,747,HIGH,0%,0
T033146,65252,747,data/splits/100k/images/train/T033146.png,data/corrupted/100k_blur_15x15_s5/train/T033146.png,747,HIGH,0%,0
T033147,65137,747,data/splits/100k/images/train/T033147.png,data/corrupted/100k_blur_15x15_s5/train/T033147.png,747,HIGH,0%,0
T033148,65164,747,data/splits/100k/images/train/T033148.png,data/corrupted/100k_blur_15x15_s5/train/T033148.png,747,HIGH,0%,0
T033149,65183,747,data/splits/100k/images/train/T033149.png,data/corrupted/100k_blur_15x15_s5/train/T033149.png,747,HIGH,0%,0
T033150,102775,1247,data/splits/100k/images/train/T033150.png,data/corrupted/100k_blur_15x15_s5/train/T033150.png,1247,HIGH,0%,0
T033151,102772,1247,data/splits/100k/images/train/T033151.png,data/corrupted/100k_blur_15x15_s5/train/T033151.png,1247,HIGH,0%,0
T033152,102871,1247,data/splits/100k/images/train/T033152.png,data/corrupted/100k_blur_15x15_s5/train/T033152.png,1247,HIGH,0%,0
T033153,102777,1247,data/splits/100k/images/train/T033153.png,data/corrupted/100k_blur_15x15_s5/train/T033153.png,1247,HIGH,0%,0
T033154,102807,1247,data/splits/100k/images/train/T033154.png,data/corrupted/100k_blur_15x15_s5/train/T033154.png,1247,HIGH,0%,0
T033155,102862,1247,data/splits/100k/images/train/T033155.png,data/corrupted/100k_blur_15x15_s5/train/T033155.png,1247,HIGH,0%,0
T033156,102782,1247,data/splits/100k/images/train/T033156.png,data/corrupted/100k_blur_15x15_s5/train/T033156.png,1247,HIGH,0%,0
T033157,102792,1247,data/splits/100k/images/train/T033157.png,data/corrupted/100k_blur_15x15_s5/train/T033157.png,1247,HIGH,0%,0
T033158,102814,1247,data/splits/100k/images/train/T033158.png,data/corrupted/100k_blur_15x15_s5/train/T033158.png,1247,HIGH,0%,0
T033159,102842,1247,data/splits/100k/images/train/T033159.png,data/corrupted/100k_blur_15x15_s5/train/T033159.png,1247,HIGH,0%,0
T033160,102786,1247,data/splits/100k/images/train/T033160.png,data/corrupted/100k_blur_15x15_s5/train/T033160.png,1247,HIGH,0%,0
T033161,102887,1247,data/splits/100k/images/train/T033161.png,data/corrupted/100k_blur_15x15_s5/train/T033161.png,1247,HIGH,0%,0
T033162,102771,1247,data/splits/100k/images/train/T033162.png,data/corrupted/100k_blur_15x15_s5/train/T033162.png,1247,HIGH,0%,0
T033163,102836,1247,data/splits/100k/images/train/T033163.png,data/corrupted/100k_blur_15x15_s5/train/T033163.png,1247,HIGH,0%,0
T033164,102798,1247,data/splits/100k/images/train/T033164.png,data/corrupted/100k_blur_15x15_s5/train/T033164.png,1247,HIGH,0%,0
T033165,102764,1247,data/splits/100k/images/train/T033165.png,data/corrupted/100k_blur_15x15_s5/train/T033165.png,1247,HIGH,0%,0
T033166,102882,1247,data/splits/100k/images/train/T033166.png,data/corrupted/100k_blur_15x15_s5/train/T033166.png,1247,HIGH,0%,0
T033167,102832,1247,data/splits/100k/images/train/T033167.png,data/corrupted/100k_blur_15x15_s5/train/T033167.png,1247,HIGH,0%,0
T033168,102789,1247,data/splits/100k/images/train/T033168.png,data/corrupted/100k_blur_15x15_s5/train/T033168.png,1247,HIGH,0%,0
T033169,102804,1247,data/splits/100k/images/train/T033169.png,data/corrupted/100k_blur_15x15_s5/train/T033169.png,1247,HIGH,0%,0
T033170,102863,1247,data/splits/100k/images/train/T033170.png,data/corrupted/100k_blur_15x15_s5/train/T033170.png,1247,HIGH,0%,0
T033171,102844,1247,data/splits/100k/images/train/T033171.png,data/corrupted/100k_blur_15x15_s5/train/T033171.png,1247,HIGH,0%,0
T033172,102813,1247,data/splits/100k/images/train/T033172.png,data/corrupted/100k_blur_15x15_s5/train/T033172.png,1247,HIGH,0%,0
T033173,102833,1247,data/splits/100k/images/train/T033173.png,data/corrupted/100k_blur_15x15_s5/train/T033173.png,1247,HIGH,0%,0
T033174,102781,1247,data/splits/100k/images/train/T033174.png,data/corrupted/100k_blur_15x15_s5/train/T033174.png,1247,HIGH,0%,0
T033175,102848,1247,data/splits/100k/images/train/T033175.png,data/corrupted/100k_blur_15x15_s5/train/T033175.png,1247,HIGH,0%,0
T033176,102846,1247,data/splits/100k/images/train/T033176.png,data/corrupted/100k_blur_15x15_s5/train/T033176.png,1247,HIGH,0%,0
T033177,102817,1247,data/splits/100k/images/train/T033177.png,data/corrupted/100k_blur_15x15_s5/train/T033177.png,1247,HIGH,0%,0
T033178,102796,1247,data/splits/100k/images/train/T033178.png,data/corrupted/100k_blur_15x15_s5/train/T033178.png,1247,HIGH,0%,0
T033179,102841,1247,data/splits/100k/images/train/T033179.png,data/corrupted/100k_blur_15x15_s5/train/T033179.png,1247,HIGH,0%,0
T033180,102783,1247,data/splits/100k/images/train/T033180.png,data/corrupted/100k_blur_15x15_s5/train/T033180.png,1247,HIGH,0%,0
T033181,102774,1247,data/splits/100k/images/train/T033181.png,data/corrupted/100k_blur_15x15_s5/train/T033181.png,1247,HIGH,0%,0
T033182,102858,1247,data/splits/100k/images/train/T033182.png,data/corrupted/100k_blur_15x15_s5/train/T033182.png,1247,HIGH,0%,0
T033183,102831,1247,data/splits/100k/images/train/T033183.png,data/corrupted/100k_blur_15x15_s5/train/T033183.png,1247,HIGH,0%,0
T033184,102838,1247,data/splits/100k/images/train/T033184.png,data/corrupted/100k_blur_15x15_s5/train/T033184.png,1247,HIGH,0%,0
T033185,102787,1247,data/splits/100k/images/train/T033185.png,data/corrupted/100k_blur_15x15_s5/train/T033185.png,1247,HIGH,0%,0
T033186,102853,1247,data/splits/100k/images/train/T033186.png,data/corrupted/100k_blur_15x15_s5/train/T033186.png,1247,HIGH,0%,0
T033187,102815,1247,data/splits/100k/images/train/T033187.png,data/corrupted/100k_blur_15x15_s5/train/T033187.png,1247,HIGH,0%,0
T033188,102884,1247,data/splits/100k/images/train/T033188.png,data/corrupted/100k_blur_15x15_s5/train/T033188.png,1247,HIGH,0%,0
T033189,102875,1247,data/splits/100k/images/train/T033189.png,data/corrupted/100k_blur_15x15_s5/train/T033189.png,1247,HIGH,0%,0
T033190,102778,1247,data/splits/100k/images/train/T033190.png,data/corrupted/100k_blur_15x15_s5/train/T033190.png,1247,HIGH,0%,0
T033191,102878,1247,data/splits/100k/images/train/T033191.png,data/corrupted/100k_blur_15x15_s5/train/T033191.png,1247,HIGH,0%,0
T033192,102770,1247,data/splits/100k/images/train/T033192.png,data/corrupted/100k_blur_15x15_s5/train/T033192.png,1247,HIGH,0%,0
T033193,102859,1247,data/splits/100k/images/train/T033193.png,data/corrupted/100k_blur_15x15_s5/train/T033193.png,1247,HIGH,0%,0
