image_id,source_record_id,true_identity,image_path,low_quality_path,assigned_identity,quality_condition,noise_level,is_noisy
T011989,425819,8542,data/splits/100k/images/train/T011989.png,data/corrupted/100k_blur_15x15_s5/train/T011989.png,7645,HIGH,20%,1
T011992,425847,8542,data/splits/100k/images/train/T011992.png,data/corrupted/100k_blur_15x15_s5/train/T011992.png,1501,HIGH,20%,1
T011993,425762,8542,data/splits/100k/images/train/T011993.png,data/corrupted/100k_blur_15x15_s5/train/T011993.png,4384,HIGH,20%,1
T011997,425908,8542,data/splits/100k/images/train/T011997.png,data/corrupted/100k_blur_15x15_s5/train/T011997.png,6433,HIGH,20%,1
T012000,459261,9524,data/splits/100k/images/train/T012000.png,data/corrupted/100k_blur_15x15_s5/train/T012000.png,2666,HIGH,20%,1
T012010,459342,9524,data/splits/100k/images/train/T012010.png,data/corrupted/100k_blur_15x15_s5/train/T012010.png,6513,HIGH,20%,1
T012012,459321,9524,data/splits/100k/images/train/T012012.png,data/corrupted/100k_blur_15x15_s5/train/T012012.png,3069,HIGH,20%,1
T012019,459207,9524,data/splits/100k/images/train/T012019.png,data/corrupted/100k_blur_15x15_s5/train/T012019.png,6601,HIGH,20%,1
T012031,459366,9524,data/splits/100k/images/train/T012031.png,data/corrupted/100k_blur_15x15_s5/train/T012031.png,1514,HIGH,20%,1
T012034,459229,9524,data/splits/100k/images/train/T012034.png,data/corrupted/100k_blur_15x15_s5/train/T012034.png,9724,HIGH,20%,1
T012035,459396,9524,data/splits/100k/images/train/T012035.png,data/corrupted/100k_blur_15x15_s5/train/T012035.png,6373,HIGH,20%,1
T012037,459332,9524,data/splits/100k/images/train/T012037.png,data/corrupted/100k_blur_15x15_s5/train/T012037.png,3230,HIGH,20%,1
T012039,459231,9524,data/splits/100k/images/train/T012039.png,data/corrupted/100k_blur_15x15_s5/train/T012039.png,8505,HIGH,20%,1
T012044,459195,9524,data/splits/100k/images/train/T012044.png,data/corrupted/100k_blur_15x15_s5/train/T012044.png,8505,HIGH,20%,1
T012047,459330,9524,data/splits/100k/images/train/T012047.png,data/corrupted/100k_blur_15x15_s5/train/T012047.png,1188,HIGH,20%,1
T012059,279662,4982,data/splits/100k/images/train/T012059.png,data/corrupted/100k_blur_15x15_s5/train/T012059.png,7357,HIGH,20%,1
T012068,279567,4982,data/splits/100k/images/train/T012068.png,data/corrupted/100k_blur_15x15_s5/train/T012068.png,2834,HIGH,20%,1
T012069,279639,4982,data/splits/100k/images/train/T012069.png,data/corrupted/100k_blur_15x15_s5/train/T012069.png,370,HIGH,20%,1
T012070,279472,4982,data/splits/100k/images/train/T012070.png,data/corrupted/100k_blur_15x15_s5/train/T012070.png,5540,HIGH,20%,1
T012076,279533,4982,data/splits/100k/images/train/T012076.png,data/corrupted/100k_blur_15x15_s5/train/T012076.png,2240,HIGH,20%,1
T012077,279565,4982,data/splits/100k/images/train/T012077.png,data/corrupted/100k_blur_15x15_s5/train/T012077.png,3055,HIGH,20%,1
T012078,279645,4982,data/splits/100k/images/train/T012078.png,data/corrupted/100k_blur_15x15_s5/train/T012078.png,7525,HIGH,20%,1
T012082,279494,4982,data/splits/100k/images/train/T012082.png,data/corrupted/100k_blur_15x15_s5/train/T012082.png,254,HIGH,20%,1
T012085,279524,4982,data/splits/100k/images/train/T012085.png,data/corrupted/100k_blur_15x15_s5/train/T012085.png,704,HIGH,20%,1
T012090,279557,4982,data/splits/100k/images/train/T012090.png,data/corrupted/100k_blur_15x15_s5/train/T012090.png,4221,HIGH,20%,1
T012091,279543,4982,data/splits/100k/images/train/T012091.png,data/corrupted/100k_blur_15x15_s5/train/T012091.png,167,HIGH,20%,1
T012095,279530,4982,data/splits/100k/images/train/T012095.png,data/corrupted/100k_blur_15x15_s5/train/T012095.png,8175,HIGH,20%,1
T012099,279483,4982,data/splits/100k/images/train/T012099.png,data/corrupted/100k_blur_15x15_s5/train/T012099.png,9229,HIGH,20%,1
T012107,242644,4178,data/splits/100k/images/train/T012107.png,data/corrupted/100k_blur_15x15_s5/train/T012107.png,3209,HIGH,20%,1
T012115,242693,4178,data/splits/100k/images/train/T012115.png,data/corrupted/100k_blur_15x15_s5/train/T012115.png,2710,HIGH,20%,1
T012126,242712,4178,data/splits/100k/images/train/T012126.png,data/corrupted/100k_blur_15x15_s5/train/T012126.png,4152,HIGH,20%,1
T012127,242815,4178,data/splits/100k/images/train/T012127.png,data/corrupted/100k_blur_15x15_s5/train/T012127.png,480,HIGH,20%,1
T012132,242740,4178,data/splits/100k/images/train/T012132.png,data/corrupted/100k_blur_15x15_s5/train/T012132.png,4510,HIGH,20%,1
T012139,242702,4178,data/splits/100k/images/train/T012139.png,data/corrupted/100k_blur_15x15_s5/train/T012139.png,3690,HIGH,20%,1
T012148,242794,4178,data/splits/100k/images/train/T012148.png,data/corrupted/100k_blur_15x15_s5/train/T012148.png,2319,HIGH,20%,1
T012154,357016,6689,data/splits/100k/images/train/T012154.png,data/corrupted/100k_blur_15x15_s5/train/T012154.png,799,HIGH,20%,1
T012156,356949,6689,data/splits/100k/images/train/T012156.png,data/corrupted/100k_blur_15x15_s5/train/T012156.png,4193,HIGH,20%,1
T012157,356996,6689,data/splits/100k/images/train/T012157.png,data/corrupted/100k_blur_15x15_s5/train/T012157.png,592,HIGH,20%,1
T012165,356866,6689,data/splits/100k/images/train/T012165.png,data/corrupted/100k_blur_15x15_s5/train/T012165.png,1918,HIGH,20%,1
T012171,356952,6689,data/splits/100k/images/train/T012171.png,data/corrupted/100k_blur_15x15_s5/train/T012171.png,10030,HIGH,20%,1
T012190,357044,6689,data/splits/100k/images/train/T012190.png,data/corrupted/100k_blur_15x15_s5/train/T012190.png,6224,HIGH,20%,1
T012191,357025,6689,data/splits/100k/images/train/T012191.png,data/corrupted/100k_blur_15x15_s5/train/T012191.png,2100,HIGH,20%,1
T012195,357045,6689,data/splits/100k/images/train/T012195.png,data/corrupted/100k_blur_15x15_s5/train/T012195.png,421,HIGH,20%,1
T012198,356897,6689,data/splits/100k/images/train/T012198.png,data/corrupted/100k_blur_15x15_s5/train/T012198.png,231,HIGH,20%,1
T012202,374538,7099,data/splits/100k/images/train/T012202.png,data/corrupted/100k_blur_15x15_s5/train/T012202.png,443,HIGH,20%,1
T012203,374487,7099,data/splits/100k/images/train/T012203.png,data/corrupted/100k_blur_15x15_s5/train/T012203.png,7269,HIGH,20%,1
T012209,374448,7099,data/splits/100k/images/train/T012209.png,data/corrupted/100k_blur_15x15_s5/train/T012209.png,10314,HIGH,20%,1
T012214,374550,7099,data/splits/100k/images/train/T012214.png,data/corrupted/100k_blur_15x15_s5/train/T012214.png,9323,HIGH,20%,1
T012215,374646,7099,data/splits/100k/images/train/T012215.png,data/corrupted/100k_blur_15x15_s5/train/T012215.png,3788,HIGH,20%,1
T012230,374453,7099,data/splits/100k/images/train/T012230.png,data/corrupted/100k_blur_15x15_s5/train/T012230.png,183,HIGH,20%,1
T012231,374575,7099,data/splits/100k/images/train/T012231.png,data/corrupted/100k_blur_15x15_s5/train/T012231.png,5624,HIGH,20%,1
T012244,374643,7099,data/splits/100k/images/train/T012244.png,data/corrupted/100k_blur_15x15_s5/train/T012244.png,362,HIGH,20%,1
T012245,374509,7099,data/splits/100k/images/train/T012245.png,data/corrupted/100k_blur_15x15_s5/train/T012245.png,5984,HIGH,20%,1
T012248,374504,7099,data/splits/100k/images/train/T012248.png,data/corrupted/100k_blur_15x15_s5/train/T012248.png,4531,HIGH,20%,1
T012257,21459,173,data/splits/100k/images/train/T012257.png,data/corrupted/100k_blur_15x15_s5/train/T012257.png,7086,HIGH,20%,1
T012263,21441,173,data/splits/100k/images/train/T012263.png,data/corrupted/100k_blur_15x15_s5/train/T012263.png,4730,HIGH,20%,1
T012268,21474,173,data/splits/100k/images/train/T012268.png,data/corrupted/100k_blur_15x15_s5/train/T012268.png,10343,HIGH,20%,1
T012272,21403,173,data/splits/100k/images/train/T012272.png,data/corrupted/100k_blur_15x15_s5/train/T012272.png,5531,HIGH,20%,1
T012284,21362,173,data/splits/100k/images/train/T012284.png,data/corrupted/100k_blur_15x15_s5/train/T012284.png,8399,HIGH,20%,1
T012286,21419,173,data/splits/100k/images/train/T012286.png,data/corrupted/100k_blur_15x15_s5/train/T012286.png,199,HIGH,20%,1
T012287,21498,173,data/splits/100k/images/train/T012287.png,data/corrupted/100k_blur_15x15_s5/train/T012287.png,1992,HIGH,20%,1
T012296,21445,173,data/splits/100k/images/train/T012296.png,data/corrupted/100k_blur_15x15_s5/train/T012296.png,8859,HIGH,20%,1
T012301,41102,392,data/splits/100k/images/train/T012301.png,data/corrupted/100k_blur_15x15_s5/train/T012301.png,1087,HIGH,20%,1
T012303,41054,392,data/splits/100k/images/train/T012303.png,data/corrupted/100k_blur_15x15_s5/train/T012303.png,2347,HIGH,20%,1
T012305,41167,392,data/splits/100k/images/train/T012305.png,data/corrupted/100k_blur_15x15_s5/train/T012305.png,209,HIGH,20%,1
T012315,41153,392,data/splits/100k/images/train/T012315.png,data/corrupted/100k_blur_15x15_s5/train/T012315.png,6787,HIGH,20%,1
T012320,41118,392,data/splits/100k/images/train/T012320.png,data/corrupted/100k_blur_15x15_s5/train/T012320.png,2572,HIGH,20%,1
T012322,41064,392,data/splits/100k/images/train/T012322.png,data/corrupted/100k_blur_15x15_s5/train/T012322.png,5245,HIGH,20%,1
T012325,41075,392,data/splits/100k/images/train/T012325.png,data/corrupted/100k_blur_15x15_s5/train/T012325.png,1088,HIGH,20%,1
T012328,41217,392,data/splits/100k/images/train/T012328.png,data/corrupted/100k_blur_15x15_s5/train/T012328.png,391,HIGH,20%,1
T012332,41129,392,data/splits/100k/images/train/T012332.png,data/corrupted/100k_blur_15x15_s5/train/T012332.png,8982,HIGH,20%,1
T012342,41076,392,data/splits/100k/images/train/T012342.png,data/corrupted/100k_blur_15x15_s5/train/T012342.png,5671,HIGH,20%,1
T012346,41187,392,data/splits/100k/images/train/T012346.png,data/corrupted/100k_blur_15x15_s5/train/T012346.png,998,HIGH,20%,1
T012349,41165,392,data/splits/100k/images/train/T012349.png,data/corrupted/100k_blur_15x15_s5/train/T012349.png,5656,HIGH,20%,1
T012353,173283,2676,data/splits/100k/images/train/T012353.png,data/corrupted/100k_blur_15x15_s5/train/T012353.png,6094,HIGH,20%,1
T012362,173224,2676,data/splits/100k/images/train/T012362.png,data/corrupted/100k_blur_15x15_s5/train/T012362.png,5016,HIGH,20%,1
T012365,173389,2676,data/splits/100k/images/train/T012365.png,data/corrupted/100k_blur_15x15_s5/train/T012365.png,2423,HIGH,20%,1
T012369,173391,2676,data/splits/100k/images/train/T012369.png,data/corrupted/100k_blur_15x15_s5/train/T012369.png,959,HIGH,20%,1
T012371,173388,2676,data/splits/100k/images/train/T012371.png,data/corrupted/100k_blur_15x15_s5/train/T012371.png,7389,HIGH,20%,1
T012373,173357,2676,data/splits/100k/images/train/T012373.png,data/corrupted/100k_blur_15x15_s5/train/T012373.png,3697,HIGH,20%,1
T012393,173351,2676,data/splits/100k/images/train/T012393.png,data/corrupted/100k_blur_15x15_s5/train/T012393.png,748,HIGH,20%,1
T012396,173356,2676,data/splits/100k/images/train/T012396.png,data/corrupted/100k_blur_15x15_s5/train/T012396.png,9063,HIGH,20%,1
T012399,173414,2676,data/splits/100k/images/train/T012399.png,data/corrupted/100k_blur_15x15_s5/train/T012399.png,198,HIGH,20%,1
T012404,274273,4862,data/splits/100k/images/train/T012404.png,data/corrupted/100k_blur_15x15_s5/train/T012404.png,7796,HIGH,20%,1
T012409,274236,4862,data/splits/100k/images/train/T012409.png,data/corrupted/100k_blur_15x15_s5/train/T012409.png,84,HIGH,20%,1
T012418,274227,4862,data/splits/100k/images/train/T012418.png,data/corrupted/100k_blur_15x15_s5/train/T012418.png,4730,HIGH,20%,1
T012423,274216,4862,data/splits/100k/images/train/T012423.png,data/corrupted/100k_blur_15x15_s5/train/T012423.png,5657,HIGH,20%,1
T012424,274246,4862,data/splits/100k/images/train/T012424.png,data/corrupted/100k_blur_15x15_s5/train/T012424.png,5970,HIGH,20%,1
T012429,274374,4862,data/splits/100k/images/train/T012429.png,data/corrupted/100k_blur_15x15_s5/train/T012429.png,6325,HIGH,20%,1
T012431,274251,4862,data/splits/100k/images/train/T012431.png,data/corrupted/100k_blur_15x15_s5/train/T012431.png,3567,HIGH,20%,1
T012441,274195,4862,data/splits/100k/images/train/T012441.png,data/corrupted/100k_blur_15x15_s5/train/T012441.png,409,HIGH,20%,1
T012443,274366,4862,data/splits/100k/images/train/T012443.png,data/corrupted/100k_blur_15x15_s5/train/T012443.png,9241,HIGH,20%,1
T012444,274264,4862,data/splits/100k/images/train/T012444.png,data/corrupted/100k_blur_15x15_s5/train/T012444.png,7672,HIGH,20%,1
T012461,340868,6325,data/splits/100k/images/train/T012461.png,data/corrupted/100k_blur_15x15_s5/train/T012461.png,51,HIGH,20%,1
T012463,340913,6325,data/splits/100k/images/train/T012463.png,data/corrupted/100k_blur_15x15_s5/train/T012463.png,4627,HIGH,20%,1
T012471,340891,6325,data/splits/100k/images/train/T012471.png,data/corrupted/100k_blur_15x15_s5/train/T012471.png,87,HIGH,20%,1
T012487,340924,6325,data/splits/100k/images/train/T012487.png,data/corrupted/100k_blur_15x15_s5/train/T012487.png,3457,HIGH,20%,1
T012489,340830,6325,data/splits/100k/images/train/T012489.png,data/corrupted/100k_blur_15x15_s5/train/T012489.png,5725,HIGH,20%,1
T012494,340980,6325,data/splits/100k/images/train/T012494.png,data/corrupted/100k_blur_15x15_s5/train/T012494.png,3272,HIGH,20%,1
T012496,340818,6325,data/splits/100k/images/train/T012496.png,data/corrupted/100k_blur_15x15_s5/train/T012496.png,8203,HIGH,20%,1
T012500,346371,6425,data/splits/100k/images/train/T012500.png,data/corrupted/100k_blur_15x15_s5/train/T012500.png,3871,HIGH,20%,1
T012511,346443,6425,data/splits/100k/images/train/T012511.png,data/corrupted/100k_blur_15x15_s5/train/T012511.png,5095,HIGH,20%,1
T012514,346396,6425,data/splits/100k/images/train/T012514.png,data/corrupted/100k_blur_15x15_s5/train/T012514.png,4312,HIGH,20%,1
T012517,346348,6425,data/splits/100k/images/train/T012517.png,data/corrupted/100k_blur_15x15_s5/train/T012517.png,43,HIGH,20%,1
T012520,346323,6425,data/splits/100k/images/train/T012520.png,data/corrupted/100k_blur_15x15_s5/train/T012520.png,136,HIGH,20%,1
T012530,346420,6425,data/splits/100k/images/train/T012530.png,data/corrupted/100k_blur_15x15_s5/train/T012530.png,4689,HIGH,20%,1
T012531,346305,6425,data/splits/100k/images/train/T012531.png,data/corrupted/100k_blur_15x15_s5/train/T012531.png,485,HIGH,20%,1
T012550,26072,209,data/splits/100k/images/train/T012550.png,data/corrupted/100k_blur_15x15_s5/train/T012550.png,8444,HIGH,20%,1
T012561,26035,209,data/splits/100k/images/train/T012561.png,data/corrupted/100k_blur_15x15_s5/train/T012561.png,5153,HIGH,20%,1
T012562,26030,209,data/splits/100k/images/train/T012562.png,data/corrupted/100k_blur_15x15_s5/train/T012562.png,3928,HIGH,20%,1
T012564,25915,209,data/splits/100k/images/train/T012564.png,data/corrupted/100k_blur_15x15_s5/train/T012564.png,1193,HIGH,20%,1
T012574,25928,209,data/splits/100k/images/train/T012574.png,data/corrupted/100k_blur_15x15_s5/train/T012574.png,528,HIGH,20%,1
T012581,26004,209,data/splits/100k/images/train/T012581.png,data/corrupted/100k_blur_15x15_s5/train/T012581.png,638,HIGH,20%,1
T012583,26010,209,data/splits/100k/images/train/T012583.png,data/corrupted/100k_blur_15x15_s5/train/T012583.png,7766,HIGH,20%,1
T012588,26046,209,data/splits/100k/images/train/T012588.png,data/corrupted/100k_blur_15x15_s5/train/T012588.png,2244,HIGH,20%,1
T012590,25992,209,data/splits/100k/images/train/T012590.png,data/corrupted/100k_blur_15x15_s5/train/T012590.png,8355,HIGH,20%,1
T012592,25907,209,data/splits/100k/images/train/T012592.png,data/corrupted/100k_blur_15x15_s5/train/T012592.png,196,HIGH,20%,1
T012594,26078,209,data/splits/100k/images/train/T012594.png,data/corrupted/100k_blur_15x15_s5/train/T012594.png,1574,HIGH,20%,1
T012595,25979,209,data/splits/100k/images/train/T012595.png,data/corrupted/100k_blur_15x15_s5/train/T012595.png,3870,HIGH,20%,1
T012603,74148,881,data/splits/100k/images/train/T012603.png,data/corrupted/100k_blur_15x15_s5/train/T012603.png,544,HIGH,20%,1
T012610,74014,881,data/splits/100k/images/train/T012610.png,data/corrupted/100k_blur_15x15_s5/train/T012610.png,2548,HIGH,20%,1
T012614,74142,881,data/splits/100k/images/train/T012614.png,data/corrupted/100k_blur_15x15_s5/train/T012614.png,9377,HIGH,20%,1
T012616,74126,881,data/splits/100k/images/train/T012616.png,data/corrupted/100k_blur_15x15_s5/train/T012616.png,6353,HIGH,20%,1
T012621,74123,881,data/splits/100k/images/train/T012621.png,data/corrupted/100k_blur_15x15_s5/train/T012621.png,34,HIGH,20%,1
T012622,74176,881,data/splits/100k/images/train/T012622.png,data/corrupted/100k_blur_15x15_s5/train/T012622.png,8161,HIGH,20%,1
T012630,74168,881,data/splits/100k/images/train/T012630.png,data/corrupted/100k_blur_15x15_s5/train/T012630.png,6970,HIGH,20%,1
T012637,74041,881,data/splits/100k/images/train/T012637.png,data/corrupted/100k_blur_15x15_s5/train/T012637.png,539,HIGH,20%,1
T012645,74174,881,data/splits/100k/images/train/T012645.png,data/corrupted/100k_blur_15x15_s5/train/T012645.png,974,HIGH,20%,1
T012647,74012,881,data/splits/100k/images/train/T012647.png,data/corrupted/100k_blur_15x15_s5/train/T012647.png,46,HIGH,20%,1
T012653,4202,24,data/splits/100k/images/train/T012653.png,data/corrupted/100k_blur_15x15_s5/train/T012653.png,4816,HIGH,20%,1
T012654,4290,24,data/splits/100k/images/train/T012654.png,data/corrupted/100k_blur_15x15_s5/train/T012654.png,9853,HIGH,20%,1
T012660,4095,24,data/splits/100k/images/train/T012660.png,data/corrupted/100k_blur_15x15_s5/train/T012660.png,2441,HIGH,20%,1
T012663,4198,24,data/splits/100k/images/train/T012663.png,data/corrupted/100k_blur_15x15_s5/train/T012663.png,2075,HIGH,20%,1
T012664,4109,24,data/splits/100k/images/train/T012664.png,data/corrupted/100k_blur_15x15_s5/train/T012664.png,2289,HIGH,20%,1
T012671,4284,24,data/splits/100k/images/train/T012671.png,data/corrupted/100k_blur_15x15_s5/train/T012671.png,9254,HIGH,20%,1
T012678,4230,24,data/splits/100k/images/train/T012678.png,data/corrupted/100k_blur_15x15_s5/train/T012678.png,1938,HIGH,20%,1
T012679,4248,24,data/splits/100k/images/train/T012679.png,data/corrupted/100k_blur_15x15_s5/train/T012679.png,2108,HIGH,20%,1
T012681,4176,24,data/splits/100k/images/train/T012681.png,data/corrupted/100k_blur_15x15_s5/train/T012681.png,1292,HIGH,20%,1
T012683,4310,24,data/splits/100k/images/train/T012683.png,data/corrupted/100k_blur_15x15_s5/train/T012683.png,108,HIGH,20%,1
T012699,4283,24,data/splits/100k/images/train/T012699.png,data/corrupted/100k_blur_15x15_s5/train/T012699.png,149,HIGH,20%,1
T012704,20949,170,data/splits/100k/images/train/T012704.png,data/corrupted/100k_blur_15x15_s5/train/T012704.png,1204,HIGH,20%,1
T012707,21077,170,data/splits/100k/images/train/T012707.png,data/corrupted/100k_blur_15x15_s5/train/T012707.png,10120,HIGH,20%,1
T012709,21005,170,data/splits/100k/images/train/T012709.png,data/corrupted/100k_blur_15x15_s5/train/T012709.png,1610,HIGH,20%,1
T012711,20975,170,data/splits/100k/images/train/T012711.png,data/corrupted/100k_blur_15x15_s5/train/T012711.png,6125,HIGH,20%,1
T012718,21055,170,data/splits/100k/images/train/T012718.png,data/corrupted/100k_blur_15x15_s5/train/T012718.png,3922,HIGH,20%,1
T012722,21067,170,data/splits/100k/images/train/T012722.png,data/corrupted/100k_blur_15x15_s5/train/T012722.png,5171,HIGH,20%,1
T012730,21100,170,data/splits/100k/images/train/T012730.png,data/corrupted/100k_blur_15x15_s5/train/T012730.png,5769,HIGH,20%,1
T012733,21101,170,data/splits/100k/images/train/T012733.png,data/corrupted/100k_blur_15x15_s5/train/T012733.png,1040,HIGH,20%,1
T012747,20971,170,data/splits/100k/images/train/T012747.png,data/corrupted/100k_blur_15x15_s5/train/T012747.png,2059,HIGH,20%,1
T012760,26486,217,data/splits/100k/images/train/T012760.png,data/corrupted/100k_blur_15x15_s5/train/T012760.png,3520,HIGH,20%,1
T012762,26684,217,data/splits/100k/images/train/T012762.png,data/corrupted/100k_blur_15x15_s5/train/T012762.png,89,HIGH,20%,1
T012770,26631,217,data/splits/100k/images/train/T012770.png,data/corrupted/100k_blur_15x15_s5/train/T012770.png,6811,HIGH,20%,1
T012773,26493,217,data/splits/100k/images/train/T012773.png,data/corrupted/100k_blur_15x15_s5/train/T012773.png,3231,HIGH,20%,1
T012775,26479,217,data/splits/100k/images/train/T012775.png,data/corrupted/100k_blur_15x15_s5/train/T012775.png,6983,HIGH,20%,1
T012786,26497,217,data/splits/100k/images/train/T012786.png,data/corrupted/100k_blur_15x15_s5/train/T012786.png,7894,HIGH,20%,1
T012800,89285,1084,data/splits/100k/images/train/T012800.png,data/corrupted/100k_blur_15x15_s5/train/T012800.png,8206,HIGH,20%,1
T012803,89294,1084,data/splits/100k/images/train/T012803.png,data/corrupted/100k_blur_15x15_s5/train/T012803.png,371,HIGH,20%,1
T012804,89278,1084,data/splits/100k/images/train/T012804.png,data/corrupted/100k_blur_15x15_s5/train/T012804.png,3004,HIGH,20%,1
T012808,89296,1084,data/splits/100k/images/train/T012808.png,data/corrupted/100k_blur_15x15_s5/train/T012808.png,34,HIGH,20%,1
T012810,89295,1084,data/splits/100k/images/train/T012810.png,data/corrupted/100k_blur_15x15_s5/train/T012810.png,1117,HIGH,20%,1
T012814,89190,1084,data/splits/100k/images/train/T012814.png,data/corrupted/100k_blur_15x15_s5/train/T012814.png,1888,HIGH,20%,1
T012828,89235,1084,data/splits/100k/images/train/T012828.png,data/corrupted/100k_blur_15x15_s5/train/T012828.png,3693,HIGH,20%,1
T012837,89204,1084,data/splits/100k/images/train/T012837.png,data/corrupted/100k_blur_15x15_s5/train/T012837.png,1649,HIGH,20%,1
T012839,89290,1084,data/splits/100k/images/train/T012839.png,data/corrupted/100k_blur_15x15_s5/train/T012839.png,6115,HIGH,20%,1
T012840,89162,1084,data/splits/100k/images/train/T012840.png,data/corrupted/100k_blur_15x15_s5/train/T012840.png,654,HIGH,20%,1
T012841,89124,1084,data/splits/100k/images/train/T012841.png,data/corrupted/100k_blur_15x15_s5/train/T012841.png,343,HIGH,20%,1
T012846,89300,1084,data/splits/100k/images/train/T012846.png,data/corrupted/100k_blur_15x15_s5/train/T012846.png,7422,HIGH,20%,1
T012851,322104,5926,data/splits/100k/images/train/T012851.png,data/corrupted/100k_blur_15x15_s5/train/T012851.png,4920,HIGH,20%,1
T012852,322127,5926,data/splits/100k/images/train/T012852.png,data/corrupted/100k_blur_15x15_s5/train/T012852.png,6558,HIGH,20%,1
T012856,322238,5926,data/splits/100k/images/train/T012856.png,data/corrupted/100k_blur_15x15_s5/train/T012856.png,5714,HIGH,20%,1
T012864,322223,5926,data/splits/100k/images/train/T012864.png,data/corrupted/100k_blur_15x15_s5/train/T012864.png,3134,HIGH,20%,1
T012870,322059,5926,data/splits/100k/images/train/T012870.png,data/corrupted/100k_blur_15x15_s5/train/T012870.png,217,HIGH,20%,1
T012874,322266,5926,data/splits/100k/images/train/T012874.png,data/corrupted/100k_blur_15x15_s5/train/T012874.png,2013,HIGH,20%,1
T012875,322099,5926,data/splits/100k/images/train/T012875.png,data/corrupted/100k_blur_15x15_s5/train/T012875.png,3927,HIGH,20%,1
T012880,322137,5926,data/splits/100k/images/train/T012880.png,data/corrupted/100k_blur_15x15_s5/train/T012880.png,8416,HIGH,20%,1
T012888,322240,5926,data/splits/100k/images/train/T012888.png,data/corrupted/100k_blur_15x15_s5/train/T012888.png,9119,HIGH,20%,1
T012889,322071,5926,data/splits/100k/images/train/T012889.png,data/corrupted/100k_blur_15x15_s5/train/T012889.png,3241,HIGH,20%,1
T012892,322136,5926,data/splits/100k/images/train/T012892.png,data/corrupted/100k_blur_15x15_s5/train/T012892.png,858,HIGH,20%,1
T012897,322272,5926,data/splits/100k/images/train/T012897.png,data/corrupted/100k_blur_15x15_s5/train/T012897.png,4352,HIGH,20%,1
T012898,322083,5926,data/splits/100k/images/train/T012898.png,data/corrupted/100k_blur_15x15_s5/train/T012898.png,760,HIGH,20%,1
T012900,383963,7359,data/splits/100k/images/train/T012900.png,data/corrupted/100k_blur_15x15_s5/train/T012900.png,9731,HIGH,20%,1
T012901,383960,7359,data/splits/100k/images/train/T012901.png,data/corrupted/100k_blur_15x15_s5/train/T012901.png,243,HIGH,20%,1
T012903,383974,7359,data/splits/100k/images/train/T012903.png,data/corrupted/100k_blur_15x15_s5/train/T012903.png,733,HIGH,20%,1
T012907,383972,7359,data/splits/100k/images/train/T012907.png,data/corrupted/100k_blur_15x15_s5/train/T012907.png,4121,HIGH,20%,1
T012913,383827,7359,data/splits/100k/images/train/T012913.png,data/corrupted/100k_blur_15x15_s5/train/T012913.png,5271,HIGH,20%,1
T012915,383966,7359,data/splits/100k/images/train/T012915.png,data/corrupted/100k_blur_15x15_s5/train/T012915.png,49,HIGH,20%,1
T012928,383965,7359,data/splits/100k/images/train/T012928.png,data/corrupted/100k_blur_15x15_s5/train/T012928.png,3356,HIGH,20%,1
T012934,383864,7359,data/splits/100k/images/train/T012934.png,data/corrupted/100k_blur_15x15_s5/train/T012934.png,903,HIGH,20%,1
T012944,383832,7359,data/splits/100k/images/train/T012944.png,data/corrupted/100k_blur_15x15_s5/train/T012944.png,8507,HIGH,20%,1
T012946,383795,7359,data/splits/100k/images/train/T012946.png,data/corrupted/100k_blur_15x15_s5/train/T012946.png,3206,HIGH,20%,1
T012949,383872,7359,data/splits/100k/images/train/T012949.png,data/corrupted/100k_blur_15x15_s5/train/T012949.png,338,HIGH,20%,1
T012953,128699,1784,data/splits/100k/images/train/T012953.png,data/corrupted/100k_blur_15x15_s5/train/T012953.png,3708,HIGH,20%,1
T012954,128757,1784,data/splits/100k/images/train/T012954.png,data/corrupted/100k_blur_15x15_s5/train/T012954.png,2319,HIGH,20%,1
T012955,128731,1784,data/splits/100k/images/train/T012955.png,data/corrupted/100k_blur_15x15_s5/train/T012955.png,377,HIGH,20%,1
T012962,128852,1784,data/splits/100k/images/train/T012962.png,data/corrupted/100k_blur_15x15_s5/train/T012962.png,291,HIGH,20%,1
T012964,128663,1784,data/splits/100k/images/train/T012964.png,data/corrupted/100k_blur_15x15_s5/train/T012964.png,7995,HIGH,20%,1
T012965,128835,1784,data/splits/100k/images/train/T012965.png,data/corrupted/100k_blur_15x15_s5/train/T012965.png,226,HIGH,20%,1
T012975,128761,1784,data/splits/100k/images/train/T012975.png,data/corrupted/100k_blur_15x15_s5/train/T012975.png,5955,HIGH,20%,1
T012979,128846,1784,data/splits/100k/images/train/T012979.png,data/corrupted/100k_blur_15x15_s5/train/T012979.png,886,HIGH,20%,1
T012982,128855,1784,data/splits/100k/images/train/T012982.png,data/corrupted/100k_blur_15x15_s5/train/T012982.png,2441,HIGH,20%,1
T012985,128678,1784,data/splits/100k/images/train/T012985.png,data/corrupted/100k_blur_15x15_s5/train/T012985.png,6353,HIGH,20%,1
T012987,128726,1784,data/splits/100k/images/train/T012987.png,data/corrupted/100k_blur_15x15_s5/train/T012987.png,1286,HIGH,20%,1
T012990,128775,1784,data/splits/100k/images/train/T012990.png,data/corrupted/100k_blur_15x15_s5/train/T012990.png,4523,HIGH,20%,1
