image_id,record_index,casia_identity,class_index,image_path,quality_condition,source_image_id,blur_parameter,assigned_class_index,noise_status,noise_seed
4110_low,4111,24,19,data\corrupted\blur_15x15_s5\images\24\4111.png,low,4110,15x15_s5,19,clean,42
4289_low,4290,24,19,data\corrupted\blur_15x15_s5\images\24\4290.png,low,4289,15x15_s5,19,clean,42
4158_low,4159,24,19,data\corrupted\blur_15x15_s5\images\24\4159.png,low,4158,15x15_s5,19,clean,42
4281_low,4282,24,19,data\corrupted\blur_15x15_s5\images\24\4282.png,low,4281,15x15_s5,19,clean,42
4188_low,4189,24,19,data\corrupted\blur_15x15_s5\images\24\4189.png,low,4188,15x15_s5,19,clean,42
4302_low,4303,24,19,data\corrupted\blur_15x15_s5\images\24\4303.png,low,4302,15x15_s5,19,clean,42
4117_low,4118,24,19,data\corrupted\blur_15x15_s5\images\24\4118.png,low,4117,15x15_s5,19,clean,42
4219_low,4220,24,19,data\corrupted\blur_15x15_s5\images\24\4220.png,low,4219,15x15_s5,19,clean,42
4543_low,4544,25,20,data\corrupted\blur_15x15_s5\images\25\4544.png,low,4543,15x15_s5,20,clean,42
4422_low,4423,25,20,data\corrupted\blur_15x15_s5\images\25\4423.png,low,4422,15x15_s5,20,clean,42
4562_low,4563,25,20,data\corrupted\blur_15x15_s5\images\25\4563.png,low,4562,15x15_s5,20,clean,42
4321_low,4322,25,20,data\corrupted\blur_15x15_s5\images\25\4322.png,low,4321,15x15_s5,20,clean,42
4405_low,4406,25,20,data\corrupted\blur_15x15_s5\images\25\4406.png,low,4405,15x15_s5,20,clean,42
4532_low,4533,25,20,data\corrupted\blur_15x15_s5\images\25\4533.png,low,4532,15x15_s5,61,noisy,42
4587_low,4588,25,20,data\corrupted\blur_15x15_s5\images\25\4588.png,low,4587,15x15_s5,20,clean,42
4511_low,4512,25,20,data\corrupted\blur_15x15_s5\images\25\4512.png,low,4511,15x15_s5,20,clean,42
4516_low,4517,25,20,data\corrupted\blur_15x15_s5\images\25\4517.png,low,4516,15x15_s5,18,noisy,42
4413_low,4414,25,20,data\corrupted\blur_15x15_s5\images\25\4414.png,low,4413,15x15_s5,20,clean,42
4493_low,4494,25,20,data\corrupted\blur_15x15_s5\images\25\4494.png,low,4493,15x15_s5,62,noisy,42
4623_low,4624,25,20,data\corrupted\blur_15x15_s5\images\25\4624.png,low,4623,15x15_s5,20,clean,42
4631_low,4632,25,20,data\corrupted\blur_15x15_s5\images\25\4632.png,low,4631,15x15_s5,20,clean,42
4451_low,4452,25,20,data\corrupted\blur_15x15_s5\images\25\4452.png,low,4451,15x15_s5,20,clean,42
4578_low,4579,25,20,data\corrupted\blur_15x15_s5\images\25\4579.png,low,4578,15x15_s5,20,clean,42
4465_low,4466,25,20,data\corrupted\blur_15x15_s5\images\25\4466.png,low,4465,15x15_s5,3,noisy,42
4458_low,4459,25,20,data\corrupted\blur_15x15_s5\images\25\4459.png,low,4458,15x15_s5,43,noisy,42
4456_low,4457,25,20,data\corrupted\blur_15x15_s5\images\25\4457.png,low,4456,15x15_s5,20,clean,42
4337_low,4338,25,20,data\corrupted\blur_15x15_s5\images\25\4338.png,low,4337,15x15_s5,20,clean,42
4317_low,4318,25,20,data\corrupted\blur_15x15_s5\images\25\4318.png,low,4317,15x15_s5,20,clean,42
4394_low,4395,25,20,data\corrupted\blur_15x15_s5\images\25\4395.png,low,4394,15x15_s5,20,clean,42
4491_low,4492,25,20,data\corrupted\blur_15x15_s5\images\25\4492.png,low,4491,15x15_s5,20,clean,42
4358_low,4359,25,20,data\corrupted\blur_15x15_s5\images\25\4359.png,low,4358,15x15_s5,20,clean,42
4584_low,4585,25,20,data\corrupted\blur_15x15_s5\images\25\4585.png,low,4584,15x15_s5,20,clean,42
4406_low,4407,25,20,data\corrupted\blur_15x15_s5\images\25\4407.png,low,4406,15x15_s5,20,clean,42
4658_low,4659,26,21,data\corrupted\blur_15x15_s5\images\26\4659.png,low,4658,15x15_s5,21,clean,42
4681_low,4682,26,21,data\corrupted\blur_15x15_s5\images\26\4682.png,low,4681,15x15_s5,21,clean,42
4795_low,4796,26,21,data\corrupted\blur_15x15_s5\images\26\4796.png,low,4795,15x15_s5,21,clean,42
4750_low,4751,26,21,data\corrupted\blur_15x15_s5\images\26\4751.png,low,4750,15x15_s5,9,noisy,42
4787_low,4788,26,21,data\corrupted\blur_15x15_s5\images\26\4788.png,low,4787,15x15_s5,21,clean,42
4654_low,4655,26,21,data\corrupted\blur_15x15_s5\images\26\4655.png,low,4654,15x15_s5,68,noisy,42
4663_low,4664,26,21,data\corrupted\blur_15x15_s5\images\26\4664.png,low,4663,15x15_s5,21,clean,42
4707_low,4708,26,21,data\corrupted\blur_15x15_s5\images\26\4708.png,low,4707,15x15_s5,21,clean,42
4756_low,4757,26,21,data\corrupted\blur_15x15_s5\images\26\4757.png,low,4756,15x15_s5,25,noisy,42
4737_low,4738,26,21,data\corrupted\blur_15x15_s5\images\26\4738.png,low,4737,15x15_s5,21,clean,42
4736_low,4737,26,21,data\corrupted\blur_15x15_s5\images\26\4737.png,low,4736,15x15_s5,21,clean,42
4802_low,4803,26,21,data\corrupted\blur_15x15_s5\images\26\4803.png,low,4802,15x15_s5,21,clean,42
4708_low,4709,26,21,data\corrupted\blur_15x15_s5\images\26\4709.png,low,4708,15x15_s5,21,clean,42
4814_low,4815,26,21,data\corrupted\blur_15x15_s5\images\26\4815.png,low,4814,15x15_s5,21,clean,42
4684_low,4685,26,21,data\corrupted\blur_15x15_s5\images\26\4685.png,low,4684,15x15_s5,21,clean,42
4655_low,4656,26,21,data\corrupted\blur_15x15_s5\images\26\4656.png,low,4655,15x15_s5,21,clean,42
4690_low,4691,26,21,data\corrupted\blur_15x15_s5\images\26\4691.png,low,4690,15x15_s5,21,clean,42
4674_low,4675,26,21,data\corrupted\blur_15x15_s5\images\26\4675.png,low,4674,15x15_s5,45,noisy,42
4721_low,4722,26,21,data\corrupted\blur_15x15_s5\images\26\4722.png,low,4721,15x15_s5,21,clean,42
4695_low,4696,26,21,data\corrupted\blur_15x15_s5\images\26\4696.png,low,4695,15x15_s5,21,clean,42
4804_low,4805,26,21,data\corrupted\blur_15x15_s5\images\26\4805.png,low,4804,15x15_s5,21,clean,42
4763_low,4764,26,21,data\corrupted\blur_15x15_s5\images\26\4764.png,low,4763,15x15_s5,21,clean,42
4785_low,4786,26,21,data\corrupted\blur_15x15_s5\images\26\4786.png,low,4785,15x15_s5,42,noisy,42
4669_low,4670,26,21,data\corrupted\blur_15x15_s5\images\26\4670.png,low,4669,15x15_s5,21,clean,42
4648_low,4649,26,21,data\corrupted\blur_15x15_s5\images\26\4649.png,low,4648,15x15_s5,21,clean,42
4959_low,4960,27,22,data\corrupted\blur_15x15_s5\images\27\4960.png,low,4959,15x15_s5,22,clean,42
4939_low,4940,27,22,data\corrupted\blur_15x15_s5\images\27\4940.png,low,4939,15x15_s5,22,clean,42
4955_low,4956,27,22,data\corrupted\blur_15x15_s5\images\27\4956.png,low,4955,15x15_s5,22,clean,42
4879_low,4880,27,22,data\corrupted\blur_15x15_s5\images\27\4880.png,low,4879,15x15_s5,22,clean,42
4919_low,4920,27,22,data\corrupted\blur_15x15_s5\images\27\4920.png,low,4919,15x15_s5,22,clean,42
4853_low,4854,27,22,data\corrupted\blur_15x15_s5\images\27\4854.png,low,4853,15x15_s5,27,noisy,42
4980_low,4981,27,22,data\corrupted\blur_15x15_s5\images\27\4981.png,low,4980,15x15_s5,22,clean,42
4875_low,4876,27,22,data\corrupted\blur_15x15_s5\images\27\4876.png,low,4875,15x15_s5,22,clean,42
4925_low,4926,27,22,data\corrupted\blur_15x15_s5\images\27\4926.png,low,4925,15x15_s5,22,clean,42
4969_low,4970,27,22,data\corrupted\blur_15x15_s5\images\27\4970.png,low,4969,15x15_s5,22,clean,42
4843_low,4844,27,22,data\corrupted\blur_15x15_s5\images\27\4844.png,low,4843,15x15_s5,22,clean,42
4909_low,4910,27,22,data\corrupted\blur_15x15_s5\images\27\4910.png,low,4909,15x15_s5,22,clean,42
4839_low,4840,27,22,data\corrupted\blur_15x15_s5\images\27\4840.png,low,4839,15x15_s5,22,clean,42
4890_low,4891,27,22,data\corrupted\blur_15x15_s5\images\27\4891.png,low,4890,15x15_s5,22,clean,42
4848_low,4849,27,22,data\corrupted\blur_15x15_s5\images\27\4849.png,low,4848,15x15_s5,22,clean,42
4854_low,4855,27,22,data\corrupted\blur_15x15_s5\images\27\4855.png,low,4854,15x15_s5,22,clean,42
4956_low,4957,27,22,data\corrupted\blur_15x15_s5\images\27\4957.png,low,4956,15x15_s5,54,noisy,42
4929_low,4930,27,22,data\corrupted\blur_15x15_s5\images\27\4930.png,low,4929,15x15_s5,22,clean,42
4975_low,4976,27,22,data\corrupted\blur_15x15_s5\images\27\4976.png,low,4975,15x15_s5,22,clean,42
4840_low,4841,27,22,data\corrupted\blur_15x15_s5\images\27\4841.png,low,4840,15x15_s5,22,clean,42
4899_low,4900,27,22,data\corrupted\blur_15x15_s5\images\27\4900.png,low,4899,15x15_s5,41,noisy,42
4842_low,4843,27,22,data\corrupted\blur_15x15_s5\images\27\4843.png,low,4842,15x15_s5,22,clean,42
4836_low,4837,27,22,data\corrupted\blur_15x15_s5\images\27\4837.png,low,4836,15x15_s5,22,clean,42
4833_low,4834,27,22,data\corrupted\blur_15x15_s5\images\27\4834.png,low,4833,15x15_s5,39,noisy,42
4855_low,4856,27,22,data\corrupted\blur_15x15_s5\images\27\4856.png,low,4855,15x15_s5,31,noisy,42
5096_low,5097,29,23,data\corrupted\blur_15x15_s5\images\29\5097.png,low,5096,15x15_s5,23,clean,42
5093_low,5094,29,23,data\corrupted\blur_15x15_s5\images\29\5094.png,low,5093,15x15_s5,35,noisy,42
5089_low,5090,29,23,data\corrupted\blur_15x15_s5\images\29\5090.png,low,5089,15x15_s5,23,clean,42
5110_low,5111,29,23,data\corrupted\blur_15x15_s5\images\29\5111.png,low,5110,15x15_s5,23,clean,42
5049_low,5050,29,23,data\corrupted\blur_15x15_s5\images\29\5050.png,low,5049,15x15_s5,23,clean,42
5095_low,5096,29,23,data\corrupted\blur_15x15_s5\images\29\5096.png,low,5095,15x15_s5,23,clean,42
5085_low,5086,29,23,data\corrupted\blur_15x15_s5\images\29\5086.png,low,5085,15x15_s5,23,clean,42
5058_low,5059,29,23,data\corrupted\blur_15x15_s5\images\29\5059.png,low,5058,15x15_s5,23,clean,42
5016_low,5017,29,23,data\corrupted\blur_15x15_s5\images\29\5017.png,low,5016,15x15_s5,23,clean,42
5026_low,5027,29,23,data\corrupted\blur_15x15_s5\images\29\5027.png,low,5026,15x15_s5,21,noisy,42
5080_low,5081,29,23,data\corrupted\blur_15x15_s5\images\29\5081.png,low,5080,15x15_s5,27,noisy,42
5046_low,5047,29,23,data\corrupted\blur_15x15_s5\images\29\5047.png,low,5046,15x15_s5,23,clean,42
5034_low,5035,29,23,data\corrupted\blur_15x15_s5\images\29\5035.png,low,5034,15x15_s5,23,clean,42
5020_low,5021,29,23,data\corrupted\blur_15x15_s5\images\29\5021.png,low,5020,15x15_s5,23,clean,42
5047_low,5048,29,23,data\corrupted\blur_15x15_s5\images\29\5048.png,low,5047,15x15_s5,23,clean,42
5042_low,5043,29,23,data\corrupted\blur_15x15_s5\images\29\5043.png,low,5042,15x15_s5,23,clean,42
5028_low,5029,29,23,data\corrupted\blur_15x15_s5\images\29\5029.png,low,5028,15x15_s5,23,clean,42
5038_low,5039,29,23,data\corrupted\blur_15x15_s5\images\29\5039.png,low,5038,15x15_s5,23,clean,42
5069_low,5070,29,23,data\corrupted\blur_15x15_s5\images\29\5070.png,low,5069,15x15_s5,23,clean,42
5101_low,5102,29,23,data\corrupted\blur_15x15_s5\images\29\5102.png,low,5101,15x15_s5,23,clean,42
5056_low,5057,29,23,data\corrupted\blur_15x15_s5\images\29\5057.png,low,5056,15x15_s5,7,noisy,42
5083_low,5084,29,23,data\corrupted\blur_15x15_s5\images\29\5084.png,low,5083,15x15_s5,23,clean,42
5031_low,5032,29,23,data\corrupted\blur_15x15_s5\images\29\5032.png,low,5031,15x15_s5,23,clean,42
5084_low,5085,29,23,data\corrupted\blur_15x15_s5\images\29\5085.png,low,5084,15x15_s5,23,clean,42
5104_low,5105,29,23,data\corrupted\blur_15x15_s5\images\29\5105.png,low,5104,15x15_s5,58,noisy,42
5134_low,5135,30,24,data\corrupted\blur_15x15_s5\images\30\5135.png,low,5134,15x15_s5,82,noisy,42
5112_low,5113,30,24,data\corrupted\blur_15x15_s5\images\30\5113.png,low,5112,15x15_s5,24,clean,42
5159_low,5160,30,24,data\corrupted\blur_15x15_s5\images\30\5160.png,low,5159,15x15_s5,24,clean,42
5116_low,5117,30,24,data\corrupted\blur_15x15_s5\images\30\5117.png,low,5116,15x15_s5,24,clean,42
5165_low,5166,30,24,data\corrupted\blur_15x15_s5\images\30\5166.png,low,5165,15x15_s5,24,clean,42
5130_low,5131,30,24,data\corrupted\blur_15x15_s5\images\30\5131.png,low,5130,15x15_s5,24,clean,42
5122_low,5123,30,24,data\corrupted\blur_15x15_s5\images\30\5123.png,low,5122,15x15_s5,24,clean,42
5145_low,5146,30,24,data\corrupted\blur_15x15_s5\images\30\5146.png,low,5145,15x15_s5,51,noisy,42
5156_low,5157,30,24,data\corrupted\blur_15x15_s5\images\30\5157.png,low,5156,15x15_s5,24,clean,42
5124_low,5125,30,24,data\corrupted\blur_15x15_s5\images\30\5125.png,low,5124,15x15_s5,24,clean,42
5143_low,5144,30,24,data\corrupted\blur_15x15_s5\images\30\5144.png,low,5143,15x15_s5,24,clean,42
5121_low,5122,30,24,data\corrupted\blur_15x15_s5\images\30\5122.png,low,5121,15x15_s5,24,clean,42
5171_low,5172,30,24,data\corrupted\blur_15x15_s5\images\30\5172.png,low,5171,15x15_s5,24,clean,42
5117_low,5118,30,24,data\corrupted\blur_15x15_s5\images\30\5118.png,low,5117,15x15_s5,24,clean,42
5180_low,5181,30,24,data\corrupted\blur_15x15_s5\images\30\5181.png,low,5180,15x15_s5,24,clean,42
5142_low,5143,30,24,data\corrupted\blur_15x15_s5\images\30\5143.png,low,5142,15x15_s5,24,clean,42
5169_low,5170,30,24,data\corrupted\blur_15x15_s5\images\30\5170.png,low,5169,15x15_s5,25,noisy,42
5147_low,5148,30,24,data\corrupted\blur_15x15_s5\images\30\5148.png,low,5147,15x15_s5,40,noisy,42
5168_low,5169,30,24,data\corrupted\blur_15x15_s5\images\30\5169.png,low,5168,15x15_s5,24,clean,42
5158_low,5159,30,24,data\corrupted\blur_15x15_s5\images\30\5159.png,low,5158,15x15_s5,24,clean,42
5128_low,5129,30,24,data\corrupted\blur_15x15_s5\images\30\5129.png,low,5128,15x15_s5,24,clean,42
5146_low,5147,30,24,data\corrupted\blur_15x15_s5\images\30\5147.png,low,5146,15x15_s5,24,clean,42
5154_low,5155,30,24,data\corrupted\blur_15x15_s5\images\30\5155.png,low,5154,15x15_s5,52,noisy,42
5140_low,5141,30,24,data\corrupted\blur_15x15_s5\images\30\5141.png,low,5140,15x15_s5,24,clean,42
5119_low,5120,30,24,data\corrupted\blur_15x15_s5\images\30\5120.png,low,5119,15x15_s5,24,clean,42
5371_low,5372,31,25,data\corrupted\blur_15x15_s5\images\31\5372.png,low,5371,15x15_s5,32,noisy,42
5187_low,5188,31,25,data\corrupted\blur_15x15_s5\images\31\5188.png,low,5187,15x15_s5,25,clean,42
5260_low,5261,31,25,data\corrupted\blur_15x15_s5\images\31\5261.png,low,5260,15x15_s5,25,clean,42
5386_low,5387,31,25,data\corrupted\blur_15x15_s5\images\31\5387.png,low,5386,15x15_s5,70,noisy,42
5298_low,5299,31,25,data\corrupted\blur_15x15_s5\images\31\5299.png,low,5298,15x15_s5,76,noisy,42
5366_low,5367,31,25,data\corrupted\blur_15x15_s5\images\31\5367.png,low,5366,15x15_s5,25,clean,42
5382_low,5383,31,25,data\corrupted\blur_15x15_s5\images\31\5383.png,low,5382,15x15_s5,25,clean,42
5348_low,5349,31,25,data\corrupted\blur_15x15_s5\images\31\5349.png,low,5348,15x15_s5,25,clean,42
5190_low,5191,31,25,data\corrupted\blur_15x15_s5\images\31\5191.png,low,5190,15x15_s5,25,clean,42
5211_low,5212,31,25,data\corrupted\blur_15x15_s5\images\31\5212.png,low,5211,15x15_s5,25,clean,42
5361_low,5362,31,25,data\corrupted\blur_15x15_s5\images\31\5362.png,low,5361,15x15_s5,25,clean,42
5402_low,5403,31,25,data\corrupted\blur_15x15_s5\images\31\5403.png,low,5402,15x15_s5,25,clean,42
5410_low,5411,31,25,data\corrupted\blur_15x15_s5\images\31\5411.png,low,5410,15x15_s5,25,clean,42
5397_low,5398,31,25,data\corrupted\blur_15x15_s5\images\31\5398.png,low,5397,15x15_s5,25,clean,42
5317_low,5318,31,25,data\corrupted\blur_15x15_s5\images\31\5318.png,low,5317,15x15_s5,25,clean,42
5249_low,5250,31,25,data\corrupted\blur_15x15_s5\images\31\5250.png,low,5249,15x15_s5,25,clean,42
5379_low,5380,31,25,data\corrupted\blur_15x15_s5\images\31\5380.png,low,5379,15x15_s5,25,clean,42
5196_low,5197,31,25,data\corrupted\blur_15x15_s5\images\31\5197.png,low,5196,15x15_s5,25,clean,42
5277_low,5278,31,25,data\corrupted\blur_15x15_s5\images\31\5278.png,low,5277,15x15_s5,25,clean,42
5205_low,5206,31,25,data\corrupted\blur_15x15_s5\images\31\5206.png,low,5205,15x15_s5,25,clean,42
5415_low,5416,31,25,data\corrupted\blur_15x15_s5\images\31\5416.png,low,5415,15x15_s5,25,clean,42
5200_low,5201,31,25,data\corrupted\blur_15x15_s5\images\31\5201.png,low,5200,15x15_s5,77,noisy,42
5301_low,5302,31,25,data\corrupted\blur_15x15_s5\images\31\5302.png,low,5301,15x15_s5,17,noisy,42
5333_low,5334,31,25,data\corrupted\blur_15x15_s5\images\31\5334.png,low,5333,15x15_s5,25,clean,42
5214_low,5215,31,25,data\corrupted\blur_15x15_s5\images\31\5215.png,low,5214,15x15_s5,25,clean,42
5655_low,5656,32,26,data\corrupted\blur_15x15_s5\images\32\5656.png,low,5655,15x15_s5,26,clean,42
5502_low,5503,32,26,data\corrupted\blur_15x15_s5\images\32\5503.png,low,5502,15x15_s5,72,noisy,42
5445_low,5446,32,26,data\corrupted\blur_15x15_s5\images\32\5446.png,low,5445,15x15_s5,26,clean,42
5606_low,5607,32,26,data\corrupted\blur_15x15_s5\images\32\5607.png,low,5606,15x15_s5,26,clean,42
5451_low,5452,32,26,data\corrupted\blur_15x15_s5\images\32\5452.png,low,5451,15x15_s5,56,noisy,42
5637_low,5638,32,26,data\corrupted\blur_15x15_s5\images\32\5638.png,low,5637,15x15_s5,26,clean,42
5461_low,5462,32,26,data\corrupted\blur_15x15_s5\images\32\5462.png,low,5461,15x15_s5,26,clean,42
5633_low,5634,32,26,data\corrupted\blur_15x15_s5\images\32\5634.png,low,5633,15x15_s5,26,clean,42
5590_low,5591,32,26,data\corrupted\blur_15x15_s5\images\32\5591.png,low,5590,15x15_s5,26,clean,42
5562_low,5563,32,26,data\corrupted\blur_15x15_s5\images\32\5563.png,low,5562,15x15_s5,26,clean,42
5652_low,5653,32,26,data\corrupted\blur_15x15_s5\images\32\5653.png,low,5652,15x15_s5,26,clean,42
5455_low,5456,32,26,data\corrupted\blur_15x15_s5\images\32\5456.png,low,5455,15x15_s5,26,clean,42
5532_low,5533,32,26,data\corrupted\blur_15x15_s5\images\32\5533.png,low,5532,15x15_s5,26,clean,42
5614_low,5615,32,26,data\corrupted\blur_15x15_s5\images\32\5615.png,low,5614,15x15_s5,26,clean,42
5611_low,5612,32,26,data\corrupted\blur_15x15_s5\images\32\5612.png,low,5611,15x15_s5,82,noisy,42
5573_low,5574,32,26,data\corrupted\blur_15x15_s5\images\32\5574.png,low,5573,15x15_s5,26,clean,42
5582_low,5583,32,26,data\corrupted\blur_15x15_s5\images\32\5583.png,low,5582,15x15_s5,26,clean,42
5466_low,5467,32,26,data\corrupted\blur_15x15_s5\images\32\5467.png,low,5466,15x15_s5,26,clean,42
5663_low,5664,32,26,data\corrupted\blur_15x15_s5\images\32\5664.png,low,5663,15x15_s5,26,clean,42
5621_low,5622,32,26,data\corrupted\blur_15x15_s5\images\32\5622.png,low,5621,15x15_s5,26,clean,42
5544_low,5545,32,26,data\corrupted\blur_15x15_s5\images\32\5545.png,low,5544,15x15_s5,42,noisy,42
5598_low,5599,32,26,data\corrupted\blur_15x15_s5\images\32\5599.png,low,5598,15x15_s5,26,clean,42
5642_low,5643,32,26,data\corrupted\blur_15x15_s5\images\32\5643.png,low,5642,15x15_s5,26,clean,42
5617_low,5618,32,26,data\corrupted\blur_15x15_s5\images\32\5618.png,low,5617,15x15_s5,15,noisy,42
5561_low,5562,32,26,data\corrupted\blur_15x15_s5\images\32\5562.png,low,5561,15x15_s5,26,clean,42
5750_low,5751,33,27,data\corrupted\blur_15x15_s5\images\33\5751.png,low,5750,15x15_s5,27,clean,42
5683_low,5684,33,27,data\corrupted\blur_15x15_s5\images\33\5684.png,low,5683,15x15_s5,34,noisy,42
5779_low,5780,33,27,data\corrupted\blur_15x15_s5\images\33\5780.png,low,5779,15x15_s5,27,clean,42
5845_low,5846,33,27,data\corrupted\blur_15x15_s5\images\33\5846.png,low,5845,15x15_s5,27,clean,42
5744_low,5745,33,27,data\corrupted\blur_15x15_s5\images\33\5745.png,low,5744,15x15_s5,27,clean,42
5831_low,5832,33,27,data\corrupted\blur_15x15_s5\images\33\5832.png,low,5831,15x15_s5,27,clean,42
5736_low,5737,33,27,data\corrupted\blur_15x15_s5\images\33\5737.png,low,5736,15x15_s5,27,clean,42
5735_low,5736,33,27,data\corrupted\blur_15x15_s5\images\33\5736.png,low,5735,15x15_s5,27,clean,42
5788_low,5789,33,27,data\corrupted\blur_15x15_s5\images\33\5789.png,low,5788,15x15_s5,27,clean,42
5841_low,5842,33,27,data\corrupted\blur_15x15_s5\images\33\5842.png,low,5841,15x15_s5,27,clean,42
5844_low,5845,33,27,data\corrupted\blur_15x15_s5\images\33\5845.png,low,5844,15x15_s5,27,clean,42
5816_low,5817,33,27,data\corrupted\blur_15x15_s5\images\33\5817.png,low,5816,15x15_s5,27,clean,42
5733_low,5734,33,27,data\corrupted\blur_15x15_s5\images\33\5734.png,low,5733,15x15_s5,27,clean,42
5698_low,5699,33,27,data\corrupted\blur_15x15_s5\images\33\5699.png,low,5698,15x15_s5,27,clean,42
5754_low,5755,33,27,data\corrupted\blur_15x15_s5\images\33\5755.png,low,5754,15x15_s5,27,clean,42
5753_low,5754,33,27,data\corrupted\blur_15x15_s5\images\33\5754.png,low,5753,15x15_s5,27,clean,42
5723_low,5724,33,27,data\corrupted\blur_15x15_s5\images\33\5724.png,low,5723,15x15_s5,27,clean,42
5728_low,5729,33,27,data\corrupted\blur_15x15_s5\images\33\5729.png,low,5728,15x15_s5,57,noisy,42
5758_low,5759,33,27,data\corrupted\blur_15x15_s5\images\33\5759.png,low,5758,15x15_s5,24,noisy,42
5827_low,5828,33,27,data\corrupted\blur_15x15_s5\images\33\5828.png,low,5827,15x15_s5,27,clean,42
5684_low,5685,33,27,data\corrupted\blur_15x15_s5\images\33\5685.png,low,5684,15x15_s5,27,clean,42
5792_low,5793,33,27,data\corrupted\blur_15x15_s5\images\33\5793.png,low,5792,15x15_s5,10,noisy,42
5764_low,5765,33,27,data\corrupted\blur_15x15_s5\images\33\5765.png,low,5764,15x15_s5,27,clean,42
5840_low,5841,33,27,data\corrupted\blur_15x15_s5\images\33\5841.png,low,5840,15x15_s5,56,noisy,42
5734_low,5735,33,27,data\corrupted\blur_15x15_s5\images\33\5735.png,low,5734,15x15_s5,27,clean,42
5940_low,5941,34,28,data\corrupted\blur_15x15_s5\images\34\5941.png,low,5940,15x15_s5,28,clean,42
6147_low,6148,34,28,data\corrupted\blur_15x15_s5\images\34\6148.png,low,6147,15x15_s5,52,noisy,42
5892_low,5893,34,28,data\corrupted\blur_15x15_s5\images\34\5893.png,low,5892,15x15_s5,28,clean,42
6122_low,6123,34,28,data\corrupted\blur_15x15_s5\images\34\6123.png,low,6122,15x15_s5,28,clean,42
5876_low,5877,34,28,data\corrupted\blur_15x15_s5\images\34\5877.png,low,5876,15x15_s5,28,clean,42
5968_low,5969,34,28,data\corrupted\blur_15x15_s5\images\34\5969.png,low,5968,15x15_s5,28,clean,42
6043_low,6044,34,28,data\corrupted\blur_15x15_s5\images\34\6044.png,low,6043,15x15_s5,28,clean,42
6053_low,6054,34,28,data\corrupted\blur_15x15_s5\images\34\6054.png,low,6053,15x15_s5,28,clean,42
5930_low,5931,34,28,data\corrupted\blur_15x15_s5\images\34\5931.png,low,5930,15x15_s5,28,clean,42
5983_low,5984,34,28,data\corrupted\blur_15x15_s5\images\34\5984.png,low,5983,15x15_s5,28,clean,42
6106_low,6107,34,28,data\corrupted\blur_15x15_s5\images\34\6107.png,low,6106,15x15_s5,28,clean,42
5942_low,5943,34,28,data\corrupted\blur_15x15_s5\images\34\5943.png,low,5942,15x15_s5,28,clean,42
6031_low,6032,34,28,data\corrupted\blur_15x15_s5\images\34\6032.png,low,6031,15x15_s5,28,clean,42
6040_low,6041,34,28,data\corrupted\blur_15x15_s5\images\34\6041.png,low,6040,15x15_s5,28,clean,42
6077_low,6078,34,28,data\corrupted\blur_15x15_s5\images\34\6078.png,low,6077,15x15_s5,28,clean,42
5951_low,5952,34,28,data\corrupted\blur_15x15_s5\images\34\5952.png,low,5951,15x15_s5,28,clean,42
6052_low,6053,34,28,data\corrupted\blur_15x15_s5\images\34\6053.png,low,6052,15x15_s5,28,clean,42
5999_low,6000,34,28,data\corrupted\blur_15x15_s5\images\34\6000.png,low,5999,15x15_s5,28,clean,42
6179_low,6180,34,28,data\corrupted\blur_15x15_s5\images\34\6180.png,low,6179,15x15_s5,1,noisy,42
6112_low,6113,34,28,data\corrupted\blur_15x15_s5\images\34\6113.png,low,6112,15x15_s5,64,noisy,42
6069_low,6070,34,28,data\corrupted\blur_15x15_s5\images\34\6070.png,low,6069,15x15_s5,15,noisy,42
6044_low,6045,34,28,data\corrupted\blur_15x15_s5\images\34\6045.png,low,6044,15x15_s5,28,clean,42
6064_low,6065,34,28,data\corrupted\blur_15x15_s5\images\34\6065.png,low,6064,15x15_s5,28,clean,42
5975_low,5976,34,28,data\corrupted\blur_15x15_s5\images\34\5976.png,low,5975,15x15_s5,73,noisy,42
5909_low,5910,34,28,data\corrupted\blur_15x15_s5\images\34\5910.png,low,5909,15x15_s5,28,clean,42
6297_low,6298,35,29,data\corrupted\blur_15x15_s5\images\35\6298.png,low,6297,15x15_s5,29,clean,42
6348_low,6349,35,29,data\corrupted\blur_15x15_s5\images\35\6349.png,low,6348,15x15_s5,29,clean,42
6353_low,6354,35,29,data\corrupted\blur_15x15_s5\images\35\6354.png,low,6353,15x15_s5,29,clean,42
6285_low,6286,35,29,data\corrupted\blur_15x15_s5\images\35\6286.png,low,6285,15x15_s5,29,clean,42
6284_low,6285,35,29,data\corrupted\blur_15x15_s5\images\35\6285.png,low,6284,15x15_s5,29,clean,42
6199_low,6200,35,29,data\corrupted\blur_15x15_s5\images\35\6200.png,low,6199,15x15_s5,29,clean,42
6361_low,6362,35,29,data\corrupted\blur_15x15_s5\images\35\6362.png,low,6361,15x15_s5,29,clean,42
6219_low,6220,35,29,data\corrupted\blur_15x15_s5\images\35\6220.png,low,6219,15x15_s5,13,noisy,42
6303_low,6304,35,29,data\corrupted\blur_15x15_s5\images\35\6304.png,low,6303,15x15_s5,29,clean,42
6336_low,6337,35,29,data\corrupted\blur_15x15_s5\images\35\6337.png,low,6336,15x15_s5,51,noisy,42
