image_id,record_index,casia_identity,class_index,image_path,quality_condition,source_image_id,blur_parameter,assigned_class_index,noise_status,noise_seed
4655,4656,26,21,data\splits\pilot_100id\images\26\4656.png,high,4655,original,21,clean,42
4690,4691,26,21,data\splits\pilot_100id\images\26\4691.png,high,4690,original,21,clean,42
4674,4675,26,21,data\splits\pilot_100id\images\26\4675.png,high,4674,original,21,clean,42
4721,4722,26,21,data\splits\pilot_100id\images\26\4722.png,high,4721,original,21,clean,42
4695,4696,26,21,data\splits\pilot_100id\images\26\4696.png,high,4695,original,21,clean,42
4804,4805,26,21,data\splits\pilot_100id\images\26\4805.png,high,4804,original,21,clean,42
4763,4764,26,21,data\splits\pilot_100id\images\26\4764.png,high,4763,original,21,clean,42
4785,4786,26,21,data\splits\pilot_100id\images\26\4786.png,high,4785,original,21,clean,42
4669,4670,26,21,data\splits\pilot_100id\images\26\4670.png,high,4669,original,21,clean,42
4648,4649,26,21,data\splits\pilot_100id\images\26\4649.png,high,4648,original,21,clean,42
4959,4960,27,22,data\splits\pilot_100id\images\27\4960.png,high,4959,original,22,clean,42
4939,4940,27,22,data\splits\pilot_100id\images\27\4940.png,high,4939,original,22,clean,42
4955,4956,27,22,data\splits\pilot_100id\images\27\4956.png,high,4955,original,22,clean,42
4879,4880,27,22,data\splits\pilot_100id\images\27\4880.png,high,4879,original,22,clean,42
4919,4920,27,22,data\splits\pilot_100id\images\27\4920.png,high,4919,original,22,clean,42
4853,4854,27,22,data\splits\pilot_100id\images\27\4854.png,high,4853,original,22,clean,42
4980,4981,27,22,data\splits\pilot_100id\images\27\4981.png,high,4980,original,22,clean,42
4875,4876,27,22,data\splits\pilot_100id\images\27\4876.png,high,4875,original,22,clean,42
4925,4926,27,22,data\splits\pilot_100id\images\27\4926.png,high,4925,original,22,clean,42
4969,4970,27,22,data\splits\pilot_100id\images\27\4970.png,high,4969,original,22,clean,42
4843,4844,27,22,data\splits\pilot_100id\images\27\4844.png,high,4843,original,22,clean,42
4909,4910,27,22,data\splits\pilot_100id\images\27\4910.png,high,4909,original,22,clean,42
4839,4840,27,22,data\splits\pilot_100id\images\27\4840.png,high,4839,original,22,clean,42
4890,4891,27,22,data\splits\pilot_100id\images\27\4891.png,high,4890,original,22,clean,42
4848,4849,27,22,data\splits\pilot_100id\images\27\4849.png,high,4848,original,22,clean,42
4854,4855,27,22,data\splits\pilot_100id\images\27\4855.png,high,4854,original,22,clean,42
4956,4957,27,22,data\splits\pilot_100id\images\27\4957.png,high,4956,original,22,clean,42
4929,4930,27,22,data\splits\pilot_100id\images\27\4930.png,high,4929,original,22,clean,42
4975,4976,27,22,data\splits\pilot_100id\images\27\4976.png,high,4975,original,22,clean,42
4840,4841,27,22,data\splits\pilot_100id\images\27\4841.png,high,4840,original,22,clean,42
4899,4900,27,22,data\splits\pilot_100id\images\27\4900.png,high,4899,original,22,clean,42
4842,4843,27,22,data\splits\pilot_100id\images\27\4843.png,high,4842,original,22,clean,42
4836,4837,27,22,data\splits\pilot_100id\images\27\4837.png,high,4836,original,22,clean,42
4833,4834,27,22,data\splits\pilot_100id\images\27\4834.png,high,4833,original,22,clean,42
4855,4856,27,22,data\splits\pilot_100id\images\27\4856.png,high,4855,original,22,clean,42
5096,5097,29,23,data\splits\pilot_100id\images\29\5097.png,high,5096,original,23,clean,42
5093,5094,29,23,data\splits\pilot_100id\images\29\5094.png,high,5093,original,23,clean,42
5089,5090,29,23,data\splits\pilot_100id\images\29\5090.png,high,5089,original,23,clean,42
5110,5111,29,23,data\splits\pilot_100id\images\29\5111.png,high,5110,original,23,clean,42
5049,5050,29,23,data\splits\pilot_100id\images\29\5050.png,high,5049,original,23,clean,42
5095,5096,29,23,data\splits\pilot_100id\images\29\5096.png,high,5095,original,23,clean,42
5085,5086,29,23,data\splits\pilot_100id\images\29\5086.png,high,5085,original,23,clean,42
5058,5059,29,23,data\splits\pilot_100id\images\29\5059.png,high,5058,original,23,clean,42
5016,5017,29,23,data\splits\pilot_100id\images\29\5017.png,high,5016,original,23,clean,42
5026,5027,29,23,data\splits\pilot_100id\images\29\5027.png,high,5026,original,23,clean,42
5080,5081,29,23,data\splits\pilot_100id\images\29\5081.png,high,5080,original,23,clean,42
5046,5047,29,23,data\splits\pilot_100id\images\29\5047.png,high,5046,original,23,clean,42
5034,5035,29,23,data\splits\pilot_100id\images\29\5035.png,high,5034,original,23,clean,42
5020,5021,29,23,data\splits\pilot_100id\images\29\5021.png,high,5020,original,23,clean,42
5047,5048,29,23,data\splits\pilot_100id\images\29\5048.png,high,5047,original,23,clean,42
5042,5043,29,23,data\splits\pilot_100id\images\29\5043.png,high,5042,original,23,clean,42
5028,5029,29,23,data\splits\pilot_100id\images\29\5029.png,high,5028,original,23,clean,42
5038,5039,29,23,data\splits\pilot_100id\images\29\5039.png,high,5038,original,23,clean,42
5069,5070,29,23,data\splits\pilot_100id\images\29\5070.png,high,5069,original,23,clean,42
5101,5102,29,23,data\splits\pilot_100id\images\29\5102.png,high,5101,original,23,clean,42
5056,5057,29,23,data\splits\pilot_100id\images\29\5057.png,high,5056,original,23,clean,42
5083,5084,29,23,data\splits\pilot_100id\images\29\5084.png,high,5083,original,23,clean,42
5031,5032,29,23,data\splits\pilot_100id\images\29\5032.png,high,5031,original,23,clean,42
5084,5085,29,23,data\splits\pilot_100id\images\29\5085.png,high,5084,original,23,clean,42
5104,5105,29,23,data\splits\pilot_100id\images\29\5105.png,high,5104,original,23,clean,42
5134,5135,30,24,data\splits\pilot_100id\images\30\5135.png,high,5134,original,24,clean,42
5112,5113,30,24,data\splits\pilot_100id\images\30\5113.png,high,5112,original,24,clean,42
5159,5160,30,24,data\splits\pilot_100id\images\30\5160.png,high,5159,original,24,clean,42
5116,5117,30,24,data\splits\pilot_100id\images\30\5117.png,high,5116,original,24,clean,42
5165,5166,30,24,data\splits\pilot_100id\images\30\5166.png,high,5165,original,24,clean,42
5130,5131,30,24,data\splits\pilot_100id\images\30\5131.png,high,5130,original,24,clean,42
5122,5123,30,24,data\splits\pilot_100id\images\30\5123.png,high,5122,original,24,clean,42
5145,5146,30,24,data\splits\pilot_100id\images\30\5146.png,high,5145,original,24,clean,42
5156,5157,30,24,data\splits\pilot_100id\images\30\5157.png,high,5156,original,24,clean,42
5124,5125,30,24,data\splits\pilot_100id\images\30\5125.png,high,5124,original,24,clean,42
5143,5144,30,24,data\splits\pilot_100id\images\30\5144.png,high,5143,original,24,clean,42
5121,5122,30,24,data\splits\pilot_100id\images\30\5122.png,high,5121,original,24,clean,42
5171,5172,30,24,data\splits\pilot_100id\images\30\5172.png,high,5171,original,24,clean,42
5117,5118,30,24,data\splits\pilot_100id\images\30\5118.png,high,5117,original,24,clean,42
5180,5181,30,24,data\splits\pilot_100id\images\30\5181.png,high,5180,original,24,clean,42
5142,5143,30,24,data\splits\pilot_100id\images\30\5143.png,high,5142,original,24,clean,42
5169,5170,30,24,data\splits\pilot_100id\images\30\5170.png,high,5169,original,24,clean,42
5147,5148,30,24,data\splits\pilot_100id\images\30\5148.png,high,5147,original,24,clean,42
5168,5169,30,24,data\splits\pilot_100id\images\30\5169.png,high,5168,original,24,clean,42
5158,5159,30,24,data\splits\pilot_100id\images\30\5159.png,high,5158,original,24,clean,42
5128,5129,30,24,data\splits\pilot_100id\images\30\5129.png,high,5128,original,24,clean,42
5146,5147,30,24,data\splits\pilot_100id\images\30\5147.png,high,5146,original,24,clean,42
5154,5155,30,24,data\splits\pilot_100id\images\30\5155.png,high,5154,original,24,clean,42
5140,5141,30,24,data\splits\pilot_100id\images\30\5141.png,high,5140,original,24,clean,42
5119,5120,30,24,data\splits\pilot_100id\images\30\5120.png,high,5119,original,24,clean,42
5371,5372,31,25,data\splits\pilot_100id\images\31\5372.png,high,5371,original,25,clean,42
5187,5188,31,25,data\splits\pilot_100id\images\31\5188.png,high,5187,original,25,clean,42
5260,5261,31,25,data\splits\pilot_100id\images\31\5261.png,high,5260,original,25,clean,42
5386,5387,31,25,data\splits\pilot_100id\images\31\5387.png,high,5386,original,25,clean,42
5298,5299,31,25,data\splits\pilot_100id\images\31\5299.png,high,5298,original,25,clean,42
5366,5367,31,25,data\splits\pilot_100id\images\31\5367.png,high,5366,original,25,clean,42
5382,5383,31,25,data\splits\pilot_100id\images\31\5383.png,high,5382,original,25,clean,42
5348,5349,31,25,data\splits\pilot_100id\images\31\5349.png,high,5348,original,25,clean,42
5190,5191,31,25,data\splits\pilot_100id\images\31\5191.png,high,5190,original,25,clean,42
5211,5212,31,25,data\splits\pilot_100id\images\31\5212.png,high,5211,original,25,clean,42
5361,5362,31,25,data\splits\pilot_100id\images\31\5362.png,high,5361,original,25,clean,42
5402,5403,31,25,data\splits\pilot_100id\images\31\5403.png,high,5402,original,25,clean,42
5410,5411,31,25,data\splits\pilot_100id\images\31\5411.png,high,5410,original,25,clean,42
5397,5398,31,25,data\splits\pilot_100id\images\31\5398.png,high,5397,original,25,clean,42
5317,5318,31,25,data\splits\pilot_100id\images\31\5318.png,high,5317,original,25,clean,42
5249,5250,31,25,data\splits\pilot_100id\images\31\5250.png,high,5249,original,25,clean,42
5379,5380,31,25,data\splits\pilot_100id\images\31\5380.png,high,5379,original,25,clean,42
5196,5197,31,25,data\splits\pilot_100id\images\31\5197.png,high,5196,original,25,clean,42
5277,5278,31,25,data\splits\pilot_100id\images\31\5278.png,high,5277,original,25,clean,42
5205,5206,31,25,data\splits\pilot_100id\images\31\5206.png,high,5205,original,25,clean,42
5415,5416,31,25,data\splits\pilot_100id\images\31\5416.png,high,5415,original,25,clean,42
5200,5201,31,25,data\splits\pilot_100id\images\31\5201.png,high,5200,original,25,clean,42
5301,5302,31,25,data\splits\pilot_100id\images\31\5302.png,high,5301,original,25,clean,42
5333,5334,31,25,data\splits\pilot_100id\images\31\5334.png,high,5333,original,25,clean,42
5214,5215,31,25,data\splits\pilot_100id\images\31\5215.png,high,5214,original,25,clean,42
5655,5656,32,26,data\splits\pilot_100id\images\32\5656.png,high,5655,original,26,clean,42
5502,5503,32,26,data\splits\pilot_100id\images\32\5503.png,high,5502,original,26,clean,42
5445,5446,32,26,data\splits\pilot_100id\images\32\5446.png,high,5445,original,26,clean,42
5606,5607,32,26,data\splits\pilot_100id\images\32\5607.png,high,5606,original,26,clean,42
5451,5452,32,26,data\splits\pilot_100id\images\32\5452.png,high,5451,original,26,clean,42
5637,5638,32,26,data\splits\pilot_100id\images\32\5638.png,high,5637,original,26,clean,42
5461,5462,32,26,data\splits\pilot_100id\images\32\5462.png,high,5461,original,26,clean,42
5633,5634,32,26,data\splits\pilot_100id\images\32\5634.png,high,5633,original,26,clean,42
5590,5591,32,26,data\splits\pilot_100id\images\32\5591.png,high,5590,original,26,clean,42
5562,5563,32,26,data\splits\pilot_100id\images\32\5563.png,high,5562,original,26,clean,42
5652,5653,32,26,data\splits\pilot_100id\images\32\5653.png,high,5652,original,26,clean,42
5455,5456,32,26,data\splits\pilot_100id\images\32\5456.png,high,5455,original,26,clean,42
5532,5533,32,26,data\splits\pilot_100id\images\32\5533.png,high,5532,original,26,clean,42
5614,5615,32,26,data\splits\pilot_100id\images\32\5615.png,high,5614,original,26,clean,42
5611,5612,32,26,data\splits\pilot_100id\images\32\5612.png,high,5611,original,26,clean,42
5573,5574,32,26,data\splits\pilot_100id\images\32\5574.png,high,5573,original,26,clean,42
5582,5583,32,26,data\splits\pilot_100id\images\32\5583.png,high,5582,original,26,clean,42
5466,5467,32,26,data\splits\pilot_100id\images\32\5467.png,high,5466,original,26,clean,42
5663,5664,32,26,data\splits\pilot_100id\images\32\5664.png,high,5663,original,26,clean,42
5621,5622,32,26,data\splits\pilot_100id\images\32\5622.png,high,5621,original,26,clean,42
5544,5545,32,26,data\splits\pilot_100id\images\32\5545.png,high,5544,original,26,clean,42
5598,5599,32,26,data\splits\pilot_100id\images\32\5599.png,high,5598,original,26,clean,42
5642,5643,32,26,data\splits\pilot_100id\images\32\5643.png,high,5642,original,26,clean,42
5617,5618,32,26,data\splits\pilot_100id\images\32\5618.png,high,5617,original,26,clean,42
5561,5562,32,26,data\splits\pilot_100id\images\32\5562.png,high,5561,original,26,clean,42
5750,5751,33,27,data\splits\pilot_100id\images\33\5751.png,high,5750,original,27,clean,42
5683,5684,33,27,data\splits\pilot_100id\images\33\5684.png,high,5683,original,27,clean,42
5779,5780,33,27,data\splits\pilot_100id\images\33\5780.png,high,5779,original,27,clean,42
5845,5846,33,27,data\splits\pilot_100id\images\33\5846.png,high,5845,original,27,clean,42
5744,5745,33,27,data\splits\pilot_100id\images\33\5745.png,high,5744,original,27,clean,42
5831,5832,33,27,data\splits\pilot_100id\images\33\5832.png,high,5831,original,27,clean,42
5736,5737,33,27,data\splits\pilot_100id\images\33\5737.png,high,5736,original,27,clean,42
5735,5736,33,27,data\splits\pilot_100id\images\33\5736.png,high,5735,original,27,clean,42
5788,5789,33,27,data\splits\pilot_100id\images\33\5789.png,high,5788,original,27,clean,42
5841,5842,33,27,data\splits\pilot_100id\images\33\5842.png,high,5841,original,27,clean,42
5844,5845,33,27,data\splits\pilot_100id\images\33\5845.png,high,5844,original,27,clean,42
5816,5817,33,27,data\splits\pilot_100id\images\33\5817.png,high,5816,original,27,clean,42
5733,5734,33,27,data\splits\pilot_100id\images\33\5734.png,high,5733,original,27,clean,42
5698,5699,33,27,data\splits\pilot_100id\images\33\5699.png,high,5698,original,27,clean,42
5754,5755,33,27,data\splits\pilot_100id\images\33\5755.png,high,5754,original,27,clean,42
5753,5754,33,27,data\splits\pilot_100id\images\33\5754.png,high,5753,original,27,clean,42
5723,5724,33,27,data\splits\pilot_100id\images\33\5724.png,high,5723,original,27,clean,42
5728,5729,33,27,data\splits\pilot_100id\images\33\5729.png,high,5728,original,27,clean,42
5758,5759,33,27,data\splits\pilot_100id\images\33\5759.png,high,5758,original,27,clean,42
5827,5828,33,27,data\splits\pilot_100id\images\33\5828.png,high,5827,original,27,clean,42
5684,5685,33,27,data\splits\pilot_100id\images\33\5685.png,high,5684,original,27,clean,42
5792,5793,33,27,data\splits\pilot_100id\images\33\5793.png,high,5792,original,27,clean,42
5764,5765,33,27,data\splits\pilot_100id\images\33\5765.png,high,5764,original,27,clean,42
5840,5841,33,27,data\splits\pilot_100id\images\33\5841.png,high,5840,original,27,clean,42
5734,5735,33,27,data\splits\pilot_100id\images\33\5735.png,high,5734,original,27,clean,42
5940,5941,34,28,data\splits\pilot_100id\images\34\5941.png,high,5940,original,28,clean,42
6147,6148,34,28,data\splits\pilot_100id\images\34\6148.png,high,6147,original,28,clean,42
5892,5893,34,28,data\splits\pilot_100id\images\34\5893.png,high,5892,original,28,clean,42
6122,6123,34,28,data\splits\pilot_100id\images\34\6123.png,high,6122,original,28,clean,42
5876,5877,34,28,data\splits\pilot_100id\images\34\5877.png,high,5876,original,28,clean,42
5968,5969,34,28,data\splits\pilot_100id\images\34\5969.png,high,5968,original,28,clean,42
6043,6044,34,28,data\splits\pilot_100id\images\34\6044.png,high,6043,original,28,clean,42
6053,6054,34,28,data\splits\pilot_100id\images\34\6054.png,high,6053,original,28,clean,42
5930,5931,34,28,data\splits\pilot_100id\images\34\5931.png,high,5930,original,28,clean,42
5983,5984,34,28,data\splits\pilot_100id\images\34\5984.png,high,5983,original,28,clean,42
6106,6107,34,28,data\splits\pilot_100id\images\34\6107.png,high,6106,original,28,clean,42
5942,5943,34,28,data\splits\pilot_100id\images\34\5943.png,high,5942,original,28,clean,42
6031,6032,34,28,data\splits\pilot_100id\images\34\6032.png,high,6031,original,28,clean,42
6040,6041,34,28,data\splits\pilot_100id\images\34\6041.png,high,6040,original,28,clean,42
6077,6078,34,28,data\splits\pilot_100id\images\34\6078.png,high,6077,original,28,clean,42
5951,5952,34,28,data\splits\pilot_100id\images\34\5952.png,high,5951,original,28,clean,42
6052,6053,34,28,data\splits\pilot_100id\images\34\6053.png,high,6052,original,28,clean,42
5999,6000,34,28,data\splits\pilot_100id\images\34\6000.png,high,5999,original,28,clean,42
6179,6180,34,28,data\splits\pilot_100id\images\34\6180.png,high,6179,original,28,clean,42
6112,6113,34,28,data\splits\pilot_100id\images\34\6113.png,high,6112,original,28,clean,42
6069,6070,34,28,data\splits\pilot_100id\images\34\6070.png,high,6069,original,28,clean,42
6044,6045,34,28,data\splits\pilot_100id\images\34\6045.png,high,6044,original,28,clean,42
6064,6065,34,28,data\splits\pilot_100id\images\34\6065.png,high,6064,original,28,clean,42
5975,5976,34,28,data\splits\pilot_100id\images\34\5976.png,high,5975,original,28,clean,42
5909,5910,34,28,data\splits\pilot_100id\images\34\5910.png,high,5909,original,28,clean,42
6297,6298,35,29,data\splits\pilot_100id\images\35\6298.png,high,6297,original,29,clean,42
6348,6349,35,29,data\splits\pilot_100id\images\35\6349.png,high,6348,original,29,clean,42
6353,6354,35,29,data\splits\pilot_100id\images\35\6354.png,high,6353,original,29,clean,42
6285,6286,35,29,data\splits\pilot_100id\images\35\6286.png,high,6285,original,29,clean,42
6284,6285,35,29,data\splits\pilot_100id\images\35\6285.png,high,6284,original,29,clean,42
6199,6200,35,29,data\splits\pilot_100id\images\35\6200.png,high,6199,original,29,clean,42
6361,6362,35,29,data\splits\pilot_100id\images\35\6362.png,high,6361,original,29,clean,42
6219,6220,35,29,data\splits\pilot_100id\images\35\6220.png,high,6219,original,29,clean,42
6303,6304,35,29,data\splits\pilot_100id\images\35\6304.png,high,6303,original,29,clean,42
6336,6337,35,29,data\splits\pilot_100id\images\35\6337.png,high,6336,original,29,clean,42
6208,6209,35,29,data\splits\pilot_100id\images\35\6209.png,high,6208,original,29,clean,42
6260,6261,35,29,data\splits\pilot_100id\images\35\6261.png,high,6260,original,29,clean,42
6340,6341,35,29,data\splits\pilot_100id\images\35\6341.png,high,6340,original,29,clean,42
6302,6303,35,29,data\splits\pilot_100id\images\35\6303.png,high,6302,original,29,clean,42
6252,6253,35,29,data\splits\pilot_100id\images\35\6253.png,high,6252,original,29,clean,42
6200,6201,35,29,data\splits\pilot_100id\images\35\6201.png,high,6200,original,29,clean,42
6306,6307,35,29,data\splits\pilot_100id\images\35\6307.png,high,6306,original,29,clean,42
6214,6215,35,29,data\splits\pilot_100id\images\35\6215.png,high,6214,original,29,clean,42
6320,6321,35,29,data\splits\pilot_100id\images\35\6321.png,high,6320,original,29,clean,42
6203,6204,35,29,data\splits\pilot_100id\images\35\6204.png,high,6203,original,29,clean,42
6259,6260,35,29,data\splits\pilot_100id\images\35\6260.png,high,6259,original,29,clean,42
6299,6300,35,29,data\splits\pilot_100id\images\35\6300.png,high,6299,original,29,clean,42
6310,6311,35,29,data\splits\pilot_100id\images\35\6311.png,high,6310,original,29,clean,42
6331,6332,35,29,data\splits\pilot_100id\images\35\6332.png,high,6331,original,29,clean,42
6253,6254,35,29,data\splits\pilot_100id\images\35\6254.png,high,6253,original,29,clean,42
6385,6386,36,30,data\splits\pilot_100id\images\36\6386.png,high,6385,original,30,clean,42
6379,6380,36,30,data\splits\pilot_100id\images\36\6380.png,high,6379,original,30,clean,42
6485,6486,36,30,data\splits\pilot_100id\images\36\6486.png,high,6485,original,30,clean,42
6448,6449,36,30,data\splits\pilot_100id\images\36\6449.png,high,6448,original,30,clean,42
6436,6437,36,30,data\splits\pilot_100id\images\36\6437.png,high,6436,original,30,clean,42
6415,6416,36,30,data\splits\pilot_100id\images\36\6416.png,high,6415,original,30,clean,42
6502,6503,36,30,data\splits\pilot_100id\images\36\6503.png,high,6502,original,30,clean,42
6531,6532,36,30,data\splits\pilot_100id\images\36\6532.png,high,6531,original,30,clean,42
6571,6572,36,30,data\splits\pilot_100id\images\36\6572.png,high,6571,original,30,clean,42
6551,6552,36,30,data\splits\pilot_100id\images\36\6552.png,high,6551,original,30,clean,42
6439,6440,36,30,data\splits\pilot_100id\images\36\6440.png,high,6439,original,30,clean,42
6533,6534,36,30,data\splits\pilot_100id\images\36\6534.png,high,6533,original,30,clean,42
6537,6538,36,30,data\splits\pilot_100id\images\36\6538.png,high,6537,original,30,clean,42
6522,6523,36,30,data\splits\pilot_100id\images\36\6523.png,high,6522,original,30,clean,42
6426,6427,36,30,data\splits\pilot_100id\images\36\6427.png,high,6426,original,30,clean,42
6561,6562,36,30,data\splits\pilot_100id\images\36\6562.png,high,6561,original,30,clean,42
6388,6389,36,30,data\splits\pilot_100id\images\36\6389.png,high,6388,original,30,clean,42
6449,6450,36,30,data\splits\pilot_100id\images\36\6450.png,high,6449,original,30,clean,42
6425,6426,36,30,data\splits\pilot_100id\images\36\6426.png,high,6425,original,30,clean,42
6516,6517,36,30,data\splits\pilot_100id\images\36\6517.png,high,6516,original,30,clean,42
6547,6548,36,30,data\splits\pilot_100id\images\36\6548.png,high,6547,original,30,clean,42
6467,6468,36,30,data\splits\pilot_100id\images\36\6468.png,high,6467,original,30,clean,42
6465,6466,36,30,data\splits\pilot_100id\images\36\6466.png,high,6465,original,30,clean,42
6400,6401,36,30,data\splits\pilot_100id\images\36\6401.png,high,6400,original,30,clean,42
6497,6498,36,30,data\splits\pilot_100id\images\36\6498.png,high,6497,original,30,clean,42
7120,7121,37,31,data\splits\pilot_100id\images\37\7121.png,high,7120,original,31,clean,42
6655,6656,37,31,data\splits\pilot_100id\images\37\6656.png,high,6655,original,31,clean,42
6714,6715,37,31,data\splits\pilot_100id\images\37\6715.png,high,6714,original,31,clean,42
6653,6654,37,31,data\splits\pilot_100id\images\37\6654.png,high,6653,original,31,clean,42
6845,6846,37,31,data\splits\pilot_100id\images\37\6846.png,high,6845,original,31,clean,42
6803,6804,37,31,data\splits\pilot_100id\images\37\6804.png,high,6803,original,31,clean,42
7003,7004,37,31,data\splits\pilot_100id\images\37\7004.png,high,7003,original,31,clean,42
6974,6975,37,31,data\splits\pilot_100id\images\37\6975.png,high,6974,original,31,clean,42
6656,6657,37,31,data\splits\pilot_100id\images\37\6657.png,high,6656,original,31,clean,42
6879,6880,37,31,data\splits\pilot_100id\images\37\6880.png,high,6879,original,31,clean,42
6759,6760,37,31,data\splits\pilot_100id\images\37\6760.png,high,6759,original,31,clean,42
6584,6585,37,31,data\splits\pilot_100id\images\37\6585.png,high,6584,original,31,clean,42
6657,6658,37,31,data\splits\pilot_100id\images\37\6658.png,high,6657,original,31,clean,42
6796,6797,37,31,data\splits\pilot_100id\images\37\6797.png,high,6796,original,31,clean,42
6839,6840,37,31,data\splits\pilot_100id\images\37\6840.png,high,6839,original,31,clean,42
6658,6659,37,31,data\splits\pilot_100id\images\37\6659.png,high,6658,original,31,clean,42
7096,7097,37,31,data\splits\pilot_100id\images\37\7097.png,high,7096,original,31,clean,42
6580,6581,37,31,data\splits\pilot_100id\images\37\6581.png,high,6580,original,31,clean,42
6849,6850,37,31,data\splits\pilot_100id\images\37\6850.png,high,6849,original,31,clean,42
6982,6983,37,31,data\splits\pilot_100id\images\37\6983.png,high,6982,original,31,clean,42
7005,7006,37,31,data\splits\pilot_100id\images\37\7006.png,high,7005,original,31,clean,42
6729,6730,37,31,data\splits\pilot_100id\images\37\6730.png,high,6729,original,31,clean,42
6705,6706,37,31,data\splits\pilot_100id\images\37\6706.png,high,6705,original,31,clean,42
6683,6684,37,31,data\splits\pilot_100id\images\37\6684.png,high,6683,original,31,clean,42
6647,6648,37,31,data\splits\pilot_100id\images\37\6648.png,high,6647,original,31,clean,42
7190,7191,38,32,data\splits\pilot_100id\images\38\7191.png,high,7190,original,32,clean,42
7239,7240,38,32,data\splits\pilot_100id\images\38\7240.png,high,7239,original,32,clean,42
7141,7142,38,32,data\splits\pilot_100id\images\38\7142.png,high,7141,original,32,clean,42
7266,7267,38,32,data\splits\pilot_100id\images\38\7267.png,high,7266,original,32,clean,42
7281,7282,38,32,data\splits\pilot_100id\images\38\7282.png,high,7281,original,32,clean,42
7251,7252,38,32,data\splits\pilot_100id\images\38\7252.png,high,7251,original,32,clean,42
7265,7266,38,32,data\splits\pilot_100id\images\38\7266.png,high,7265,original,32,clean,42
7155,7156,38,32,data\splits\pilot_100id\images\38\7156.png,high,7155,original,32,clean,42
7143,7144,38,32,data\splits\pilot_100id\images\38\7144.png,high,7143,original,32,clean,42
7292,7293,38,32,data\splits\pilot_100id\images\38\7293.png,high,7292,original,32,clean,42
7283,7284,38,32,data\splits\pilot_100id\images\38\7284.png,high,7283,original,32,clean,42
7140,7141,38,32,data\splits\pilot_100id\images\38\7141.png,high,7140,original,32,clean,42
7180,7181,38,32,data\splits\pilot_100id\images\38\7181.png,high,7180,original,32,clean,42
7181,7182,38,32,data\splits\pilot_100id\images\38\7182.png,high,7181,original,32,clean,42
7240,7241,38,32,data\splits\pilot_100id\images\38\7241.png,high,7240,original,32,clean,42
7170,7171,38,32,data\splits\pilot_100id\images\38\7171.png,high,7170,original,32,clean,42
7249,7250,38,32,data\splits\pilot_100id\images\38\7250.png,high,7249,original,32,clean,42
7134,7135,38,32,data\splits\pilot_100id\images\38\7135.png,high,7134,original,32,clean,42
7272,7273,38,32,data\splits\pilot_100id\images\38\7273.png,high,7272,original,32,clean,42
7210,7211,38,32,data\splits\pilot_100id\images\38\7211.png,high,7210,original,32,clean,42
7238,7239,38,32,data\splits\pilot_100id\images\38\7239.png,high,7238,original,32,clean,42
7286,7287,38,32,data\splits\pilot_100id\images\38\7287.png,high,7286,original,32,clean,42
7185,7186,38,32,data\splits\pilot_100id\images\38\7186.png,high,7185,original,32,clean,42
7312,7313,38,32,data\splits\pilot_100id\images\38\7313.png,high,7312,original,32,clean,42
7198,7199,38,32,data\splits\pilot_100id\images\38\7199.png,high,7198,original,32,clean,42
7395,7396,39,33,data\splits\pilot_100id\images\39\7396.png,high,7395,original,33,clean,42
7433,7434,39,33,data\splits\pilot_100id\images\39\7434.png,high,7433,original,33,clean,42
7621,7622,39,33,data\splits\pilot_100id\images\39\7622.png,high,7621,original,33,clean,42
7431,7432,39,33,data\splits\pilot_100id\images\39\7432.png,high,7431,original,33,clean,42
7600,7601,39,33,data\splits\pilot_100id\images\39\7601.png,high,7600,original,33,clean,42
7365,7366,39,33,data\splits\pilot_100id\images\39\7366.png,high,7365,original,33,clean,42
7552,7553,39,33,data\splits\pilot_100id\images\39\7553.png,high,7552,original,33,clean,42
7606,7607,39,33,data\splits\pilot_100id\images\39\7607.png,high,7606,original,33,clean,42
7625,7626,39,33,data\splits\pilot_100id\images\39\7626.png,high,7625,original,33,clean,42
7463,7464,39,33,data\splits\pilot_100id\images\39\7464.png,high,7463,original,33,clean,42
7520,7521,39,33,data\splits\pilot_100id\images\39\7521.png,high,7520,original,33,clean,42
7348,7349,39,33,data\splits\pilot_100id\images\39\7349.png,high,7348,original,33,clean,42
7332,7333,39,33,data\splits\pilot_100id\images\39\7333.png,high,7332,original,33,clean,42
7401,7402,39,33,data\splits\pilot_100id\images\39\7402.png,high,7401,original,33,clean,42
7417,7418,39,33,data\splits\pilot_100id\images\39\7418.png,high,7417,original,33,clean,42
7517,7518,39,33,data\splits\pilot_100id\images\39\7518.png,high,7517,original,33,clean,42
7481,7482,39,33,data\splits\pilot_100id\images\39\7482.png,high,7481,original,33,clean,42
7476,7477,39,33,data\splits\pilot_100id\images\39\7477.png,high,7476,original,33,clean,42
7424,7425,39,33,data\splits\pilot_100id\images\39\7425.png,high,7424,original,33,clean,42
7396,7397,39,33,data\splits\pilot_100id\images\39\7397.png,high,7396,original,33,clean,42
7578,7579,39,33,data\splits\pilot_100id\images\39\7579.png,high,7578,original,33,clean,42
7455,7456,39,33,data\splits\pilot_100id\images\39\7456.png,high,7455,original,33,clean,42
7398,7399,39,33,data\splits\pilot_100id\images\39\7399.png,high,7398,original,33,clean,42
7649,7650,39,33,data\splits\pilot_100id\images\39\7650.png,high,7649,original,33,clean,42
